"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","158","null","110","null","0","13","null","null","0","null","13","null","29","null","43","null","0","13","null","null","7","11","null","null","33","null","53","null","20","30","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","39","53","null","null","22","null","25","null","8","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","439","null","133","null","118","91","null","null","108","null","76","null","25","null","42","null","25","31","null","null","34","41","null","null","0","null","13","null","0","13","null","null","0","null","13","null","43","null","50","null","14","22","null","null","52","62","null","null","0","13","null","null","12","null","21","null","0","13","null","null","8","16","null","null","0","null","13","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","270","null","129","null","11","22","null","null","19","null","25","null","0","null","13","null","0","13","null","null","75","62","null","null","19","null","31","null","40","64","null","null","0","null","13","null","0","null","13","null","11","17","null","null","0","13","null","null","59","66","null","null","0","null","13","null","11","22","null","null","0","13","null","null","25","null","38","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","220","null","77","null","48","63","null","null","17","null","28","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","61","null","53","null","0","13","null","null","0","13","null","null","88","82","null","null","0","null","13","null","0","13","null","null","6","10","null","null","0","null","13","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","128","null","86","null","0","13","null","null","16","null","27","null","0","null","13","null","34","53","null","null","11","18","null","null","0","null","13","null","29","45","null","null","0","null","13","null","0","null","13","null","38","37","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","389","null","111","null","50","77","null","null","0","null","18","null","0","null","18","null","84","75","null","null","0","18","null","null","0","null","18","null","13","22","null","null","156","null","141","null","27","null","47","null","24","39","null","null","0","18","null","null","35","63","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","222","null","94","null","0","13","null","null","9","null","14","null","9","null","14","null","0","13","null","null","0","13","null","null","8","null","14","null","0","13","null","null","14","null","14","null","2","null","10","null","37","44","null","null","53","30","null","null","0","13","null","null","59","null","73","null","31","48","null","null","0","13","null","null","0","null","13","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","393","null","116","null","14","23","null","null","64","null","86","null","45","null","68","null","0","18","null","null","0","18","null","null","51","null","73","null","0","18","null","null","22","null","31","null","32","null","34","null","24","34","null","null","53","80","null","null","33","40","null","null","41","null","44","null","14","24","null","null","0","18","null","null","0","null","18","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","101","null","33","null","0","13","null","null","0","null","13","null","16","null","25","null","0","13","null","null","0","13","null","null","0","null","13","null","16","20","null","null","0","null","13","null","0","null","13","null","0","13","null","null","23","28","null","null","39","31","null","null","0","null","13","null","0","13","null","null","0","13","null","null","7","null","11","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","524","null","178","null","0","18","null","null","9","null","17","null","74","null","82","null","136","118","null","null","0","18","null","null","49","null","81","null","64","75","null","null","0","null","18","null","0","null","18","null","80","64","null","null","49","68","null","null","49","77","null","null","0","null","18","null","14","25","null","null","0","18","null","null","0","null","18","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","261","null","184","null","40","64","null","null","16","null","24","null","0","null","13","null","0","13","null","null","0","13","null","null","44","null","70","null","0","13","null","null","0","null","13","null","10","null","17","null","74","119","null","null","77","87","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","250","null","85","null","0","13","null","null","12","null","21","null","10","null","16","null","0","13","null","null","66","69","null","null","0","null","13","null","48","48","null","null","39","null","52","null","13","null","21","null","0","13","null","null","42","45","null","null","20","29","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","244","null","86","null","32","40","null","null","0","null","13","null","0","null","13","null","10","15","null","null","0","13","null","null","34","null","42","null","11","16","null","null","52","null","58","null","0","null","13","null","26","41","null","null","40","29","null","null","12","19","null","null","0","null","13","null","27","43","null","null","0","13","null","null","0","null","13","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","623","null","168","null","67","64","null","null","113","null","92","null","14","null","22","null","14","26","null","null","72","81","null","null","101","null","98","null","52","55","null","null","60","null","49","null","12","null","19","null","56","70","null","null","12","22","null","null","50","55","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","426","null","126","null","43","48","null","null","7","null","12","null","32","null","38","null","19","31","null","null","72","59","null","null","55","null","77","null","0","18","null","null","14","null","32","null","46","null","64","null","0","18","null","null","0","18","null","null","32","35","null","null","11","null","18","null","57","91","null","null","21","35","null","null","17","null","30","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","15","null","16","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","8","13","null","null","7","10","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","181","null","81","null","24","28","null","null","23","null","29","null","24","null","31","null","15","23","null","null","37","43","null","null","0","null","13","null","37","44","null","null","13","null","20","null","0","null","13","null","0","13","null","null","8","12","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","161","null","86","null","63","67","null","null","0","null","13","null","29","null","33","null","0","13","null","null","6","9","null","null","0","null","13","null","25","24","null","null","0","null","13","null","38","null","43","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","503","null","176","null","113","81","null","null","0","null","18","null","42","null","56","null","34","44","null","null","80","107","null","null","119","null","99","null","0","18","null","null","5","null","16","null","69","null","93","null","0","18","null","null","41","58","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","605","null","198","null","105","101","null","null","83","null","111","null","146","null","149","null","0","13","null","null","46","75","null","null","13","null","27","null","0","13","null","null","32","null","46","null","17","null","27","null","147","103","null","null","0","13","null","null","16","26","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","374","null","136","null","139","107","null","null","54","null","54","null","40","null","52","null","0","13","null","null","44","54","null","null","0","null","13","null","20","33","null","null","40","null","41","null","18","null","29","null","7","14","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","12","20","null","null","0","null","13","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","258","null","56","null","16","24","null","null","0","null","13","null","31","null","29","null","24","20","null","null","5","9","null","null","0","null","13","null","7","10","null","null","36","null","46","null","27","null","30","null","38","42","null","null","14","22","null","null","17","22","null","null","21","null","30","null","0","13","null","null","22","28","null","null","0","null","13","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","366","null","135","null","18","30","null","null","0","null","18","null","0","null","18","null","65","59","null","null","45","73","null","null","0","null","18","null","17","27","null","null","73","null","79","null","0","null","18","null","78","66","null","null","0","18","null","null","20","31","null","null","17","null","32","null","0","18","null","null","33","37","null","null","0","null","18","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","197","null","65","null","7","10","null","null","0","null","13","null","0","null","13","null","0","13","null","null","11","18","null","null","6","null","12","null","8","14","null","null","0","null","13","null","20","null","21","null","26","30","null","null","69","48","null","null","13","20","null","null","25","null","25","null","12","18","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","220","null","108","null","32","50","null","null","74","null","70","null","24","null","40","null","9","15","null","null","0","13","null","null","0","null","13","null","37","56","null","null","8","null","13","null","0","null","13","null","9","14","null","null","0","13","null","null","27","34","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","130","null","58","null","0","13","null","null","0","null","13","null","11","null","16","null","0","13","null","null","0","13","null","null","11","null","19","null","0","13","null","null","0","null","13","null","0","null","13","null","51","52","null","null","8","12","null","null","6","11","null","null","34","null","21","null","9","15","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","392","null","157","null","16","26","null","null","14","null","22","null","0","null","18","null","23","30","null","null","0","18","null","null","17","null","29","null","46","70","null","null","0","null","18","null","15","null","24","null","66","72","null","null","82","76","null","null","30","39","null","null","25","null","45","null","58","68","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","294","null","136","null","17","28","null","null","49","null","80","null","48","null","77","null","56","71","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","20","null","26","null","0","18","null","null","15","23","null","null","70","95","null","null","0","null","18","null","19","31","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","246","null","81","null","17","27","null","null","0","null","13","null","30","null","52","null","0","13","null","null","6","11","null","null","32","null","50","null","0","13","null","null","88","null","83","null","21","null","39","null","0","13","null","null","0","13","null","null","7","21","null","null","45","null","51","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","131","null","30","null","11","20","null","null","0","null","13","null","7","null","13","null","15","15","null","null","4","12","null","null","3","null","4","null","22","24","null","null","3","null","6","null","11","null","13","null","0","13","null","null","18","19","null","null","2","10","null","null","12","null","13","null","23","14","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","251","null","87","null","33","22","null","null","8","null","12","null","0","null","13","null","25","40","null","null","0","13","null","null","0","null","13","null","20","24","null","null","0","null","13","null","41","null","49","null","51","46","null","null","27","20","null","null","27","31","null","null","19","null","28","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","649","null","162","null","50","63","null","null","22","null","35","null","0","null","18","null","108","82","null","null","102","80","null","null","41","null","39","null","44","39","null","null","81","null","77","null","0","null","18","null","57","61","null","null","111","84","null","null","16","20","null","null","17","null","24","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","680","null","237","null","73","67","null","null","0","null","18","null","116","null","114","null","65","84","null","null","88","86","null","null","0","null","18","null","39","64","null","null","147","null","136","null","0","null","18","null","13","20","null","null","77","84","null","null","62","79","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","125","null","56","null","5","8","null","null","7","null","12","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","11","16","null","null","37","null","38","null","0","null","13","null","0","13","null","null","14","19","null","null","20","18","null","null","31","null","35","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","290","null","131","null","28","32","null","null","0","null","18","null","0","null","18","null","17","26","null","null","39","61","null","null","0","null","18","null","0","18","null","null","15","null","24","null","0","null","18","null","25","28","null","null","97","94","null","null","26","42","null","null","0","null","18","null","16","27","null","null","0","18","null","null","27","null","41","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","178","null","53","null","0","13","null","null","0","null","13","null","11","null","17","null","0","13","null","null","0","13","null","null","9","null","13","null","0","13","null","null","14","null","23","null","13","null","20","null","15","23","null","null","18","21","null","null","35","45","null","null","14","null","22","null","41","36","null","null","8","13","null","null","0","null","13","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","352","null","122","null","19","30","null","null","0","null","18","null","0","null","18","null","84","85","null","null","0","18","null","null","0","null","18","null","21","37","null","null","16","null","27","null","26","null","40","null","28","33","null","null","61","40","null","null","60","79","null","null","37","null","44","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","109","null","49","null","0","13","null","null","7","null","12","null","11","null","16","null","0","13","null","null","0","13","null","null","20","null","30","null","0","13","null","null","9","null","14","null","10","null","17","null","0","13","null","null","9","14","null","null","0","13","null","null","11","null","18","null","10","16","null","null","22","23","null","null","0","null","13","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","54","null","38","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","29","31","null","null","0","13","null","null","0","13","null","null","6","null","9","null","5","8","null","null","5","8","null","null","9","null","15","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","237","null","60","null","0","13","null","null","5","null","8","null","22","null","28","null","16","26","null","null","0","13","null","null","23","null","29","null","0","13","null","null","0","null","13","null","0","null","13","null","59","42","null","null","5","9","null","null","38","54","null","null","46","null","49","null","0","13","null","null","23","34","null","null","0","null","13","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","93","null","45","null","5","8","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","16","24","null","null","0","null","13","null","5","null","8","null","0","13","null","null","12","13","null","null","18","27","null","null","24","null","24","null","0","13","null","null","13","14","null","null","0","null","13","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","124","null","57","null","0","13","null","null","29","null","35","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","31","39","null","null","0","13","null","null","15","null","24","null","0","13","null","null","17","26","null","null","32","null","33","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","556","null","143","null","30","49","null","null","0","null","18","null","34","null","50","null","41","63","null","null","0","18","null","null","83","null","79","null","15","26","null","null","52","null","60","null","14","null","23","null","107","81","null","null","30","37","null","null","100","65","null","null","11","null","18","null","39","48","null","null","0","18","null","null","0","null","18","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","969","null","173","null","156","69","null","null","71","null","56","null","106","null","77","null","20","32","null","null","95","73","null","null","59","null","38","null","96","64","null","null","77","null","60","null","49","null","43","null","97","77","null","null","59","46","null","null","67","45","null","null","13","null","20","null","0","18","null","null","4","12","null","null","0","null","18","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","768","null","199","null","36","58","null","null","55","null","70","null","41","null","65","null","105","91","null","null","30","33","null","null","127","null","111","null","37","47","null","null","11","null","22","null","83","null","86","null","146","117","null","null","20","36","null","null","44","73","null","null","33","null","55","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","155","null","76","null","11","17","null","null","29","null","35","null","7","null","11","null","11","17","null","null","0","13","null","null","33","null","38","null","25","41","null","null","0","null","13","null","7","null","12","null","22","36","null","null","5","7","null","null","0","13","null","null","5","null","9","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","172","null","52","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","15","27","null","null","0","null","13","null","11","19","null","null","36","null","42","null","0","null","13","null","54","57","null","null","15","25","null","null","10","15","null","null","31","null","41","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","183","null","62","null","32","50","null","null","8","null","13","null","10","null","16","null","0","18","null","null","0","18","null","null","0","null","18","null","13","22","null","null","0","null","18","null","0","null","18","null","23","25","null","null","36","33","null","null","27","26","null","null","34","null","28","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","92","null","54","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","10","null","23","null","0","18","null","null","0","18","null","null","0","18","null","null","26","null","32","null","0","18","null","null","22","36","null","null","34","null","39","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","10","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","6","null","11","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","4","null","7","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","104","null","67","null","0","13","null","null","0","null","13","null","0","null","13","null","9","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","74","60","null","null","0","13","null","null","21","null","31","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","152","null","104","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","12","19","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","19","16","null","null","0","18","null","null","76","null","97","null","45","60","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","206","null","90","null","12","19","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","26","28","null","null","0","13","null","null","9","15","null","null","118","null","78","null","0","13","null","null","41","45","null","null","0","null","13","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","140","null","82","null","39","41","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","21","36","null","null","0","null","13","null","0","null","13","null","9","15","null","null","0","13","null","null","26","40","null","null","29","null","46","null","8","13","null","null","0","13","null","null","8","null","13","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","174","null","73","null","25","33","null","null","0","null","13","null","41","null","41","null","0","13","null","null","15","27","null","null","32","null","36","null","0","13","null","null","16","null","24","null","0","null","13","null","45","44","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","195","null","52","null","31","49","null","null","0","null","13","null","25","null","36","null","17","27","null","null","0","13","null","null","21","null","31","null","0","13","null","null","0","null","13","null","19","null","28","null","9","15","null","null","30","31","null","null","43","47","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","158","null","125","null","48","73","null","null","0","null","13","null","31","null","59","null","43","70","null","null","31","50","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","5","16","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","107","null","58","null","10","16","null","null","23","null","33","null","0","null","13","null","13","20","null","null","0","13","null","null","0","null","13","null","14","17","null","null","0","null","13","null","0","null","13","null","29","40","null","null","0","13","null","null","0","13","null","null","18","null","28","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","325","null","149","null","0","18","null","null","32","null","35","null","26","null","41","null","0","18","null","null","19","31","null","null","47","null","68","null","28","42","null","null","26","null","41","null","0","null","18","null","21","34","null","null","22","25","null","null","104","80","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","46","null","38","null","0","13","null","null","15","null","23","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","12","19","null","null","13","22","null","null","0","null","13","null","6","11","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","57","null","36","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","15","23","null","null","0","13","null","null","0","null","13","null","42","29","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","235","null","62","null","0","18","null","null","11","null","18","null","0","null","18","null","0","18","null","null","18","21","null","null","0","null","18","null","53","50","null","null","0","null","18","null","21","null","24","null","11","18","null","null","36","45","null","null","34","36","null","null","6","null","13","null","5","9","null","null","33","31","null","null","7","null","12","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","133","null","50","null","27","34","null","null","10","null","13","null","0","null","13","null","8","13","null","null","0","13","null","null","0","null","13","null","12","18","null","null","0","null","13","null","29","null","30","null","4","9","null","null","0","13","null","null","17","19","null","null","26","null","31","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","163","null","80","null","0","18","null","null","18","null","26","null","0","null","18","null","15","24","null","null","29","48","null","null","0","null","18","null","0","18","null","null","0","null","18","null","30","null","30","null","0","18","null","null","38","30","null","null","16","24","null","null","17","null","25","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","81","null","49","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","6","null","11","null","10","16","null","null","0","13","null","null","20","34","null","null","0","null","13","null","30","24","null","null","0","13","null","null","15","null","23","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","54","null","41","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","9","15","null","null","0","null","13","null","0","null","13","null","22","26","null","null","9","14","null","null","0","13","null","null","0","null","13","null","0","13","null","null","14","20","null","null","0","null","13","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","12","null","20","null","0","13","null","null","12","null","20","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","303","null","135","null","23","40","null","null","82","null","82","null","0","null","13","null","12","22","null","null","24","39","null","null","52","null","85","null","0","13","null","null","38","null","62","null","14","null","23","null","9","18","null","null","0","13","null","null","0","13","null","null","49","null","92","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","89","null","74","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","46","65","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","43","26","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","193","null","92","null","27","42","null","null","93","null","68","null","20","null","33","null","0","13","null","null","0","13","null","null","23","null","37","null","8","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","22","21","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","58","null","34","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","5","8","null","null","11","null","20","null","13","19","null","null","0","null","13","null","0","null","13","null","11","17","null","null","3","6","null","null","0","13","null","null","9","null","13","null","6","9","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","87","null","57","null","0","13","null","null","0","null","13","null","10","null","14","null","0","13","null","null","0","13","null","null","8","null","14","null","22","34","null","null","12","null","19","null","0","null","13","null","0","13","null","null","24","27","null","null","11","17","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","152","null","89","null","81","52","null","null","0","null","13","null","0","null","13","null","39","60","null","null","0","13","null","null","0","null","13","null","0","13","null","null","14","null","21","null","0","null","13","null","0","13","null","null","0","13","null","null","18","23","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","5","null","7","null","0","13","null","null","5","null","7","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","448","null","129","null","87","67","null","null","37","null","35","null","57","null","52","null","78","79","null","null","44","47","null","null","30","null","34","null","55","87","null","null","11","null","18","null","0","null","13","null","0","13","null","null","36","40","null","null","13","25","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","33","null","30","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","18","20","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","10","24","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","5","null","8","null",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","572","null","152","null","21","30","null","null","25","null","32","null","35","null","50","null","40","65","null","null","102","91","null","null","14","null","21","null","70","67","null","null","20","null","31","null","12","null","20","null","51","65","null","null","69","68","null","null","49","66","null","null","11","null","21","null","53","64","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","217","null","76","null","0","13","null","null","8","null","13","null","63","null","61","null","44","52","null","null","0","13","null","null","7","null","11","null","50","32","null","null","0","null","13","null","11","null","19","null","20","28","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","14","24","null","null","0","null","13","null",
