"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011EA","B19001I_011M","B19001I_011MA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014M","B19001I_014MA","B19001I_014EA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","88","72","null","null","0","132","null","null","0","null","132","null","25","41","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","26","null","41","null","14","null","25","null","9","null","28","null","0","132","null","null","14","null","23","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","367","128","null","null","0","132","null","null","0","null","132","null","11","17","null","null","11","null","16","null","0","null","132","null","18","28","null","null","11","16","null","null","45","null","70","null","0","null","132","null","20","null","40","null","90","79","null","null","161","null","116","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","250","101","null","null","51","69","null","null","0","null","132","null","0","132","null","null","0","null","132","null","16","null","23","null","0","132","null","null","0","132","null","null","36","null","42","null","27","null","44","null","52","null","51","null","60","65","null","null","0","null","132","null","0","132","null","null","0","132","null","null","8","null","12","null","0","132","null","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","331","126","null","null","0","132","null","null","48","null","70","null","13","34","null","null","61","null","54","null","38","null","59","null","32","52","null","null","44","68","null","null","86","null","89","null","0","null","132","null","0","null","132","null","9","14","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","77","49","null","null","24","25","null","null","19","null","32","null","8","12","null","null","0","null","132","null","6","null","10","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","20","33","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","138","84","null","null","0","132","null","null","18","null","23","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","26","41","null","null","0","null","132","null","0","null","132","null","0","null","132","null","46","56","null","null","0","null","132","null","31","36","null","null","0","132","null","null","17","null","29","null","0","132","null","null",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","132","63","null","null","26","42","null","null","20","null","31","null","8","13","null","null","20","null","19","null","0","null","132","null","6","12","null","null","0","132","null","null","0","null","132","null","12","null","19","null","32","null","44","null","0","132","null","null","8","null","13","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","230","82","null","null","0","132","null","null","0","null","132","null","19","31","null","null","0","null","132","null","0","null","132","null","22","34","null","null","38","40","null","null","26","null","37","null","50","null","38","null","35","null","53","null","20","39","null","null","20","null","30","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","120","67","null","null","15","24","null","null","0","null","132","null","19","30","null","null","5","null","12","null","11","null","19","null","9","17","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","61","null","51","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","219","127","null","null","0","132","null","null","44","null","70","null","35","54","null","null","20","null","24","null","7","null","13","null","0","132","null","null","15","24","null","null","0","null","132","null","45","null","41","null","0","null","132","null","23","32","null","null","30","null","50","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","151","48","null","null","0","132","null","null","0","null","132","null","41","46","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","16","null","20","null","51","null","48","null","8","null","14","null","21","34","null","null","14","null","24","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","123","80","null","null","0","132","null","null","0","null","132","null","17","26","null","null","44","null","44","null","32","null","41","null","0","132","null","null","6","11","null","null","0","null","132","null","14","null","21","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","10","null","17","null","0","132","null","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","16","19","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","7","11","null","null","9","null","15","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","100","61","null","null","12","19","null","null","0","null","132","null","0","132","null","null","0","null","132","null","31","null","35","null","0","132","null","null","0","132","null","null","0","null","132","null","14","null","23","null","0","null","132","null","0","132","null","null","20","null","33","null","10","16","null","null","0","132","null","null","13","null","21","null","0","132","null","null",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","206","85","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","29","36","null","null","34","53","null","null","8","null","15","null","0","null","132","null","0","null","132","null","50","51","null","null","26","null","31","null","16","25","null","null","43","47","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","194","99","null","null","0","132","null","null","0","null","132","null","15","24","null","null","0","null","132","null","37","null","58","null","0","132","null","null","0","132","null","null","34","null","32","null","19","null","33","null","21","null","25","null","21","32","null","null","47","null","54","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","199","71","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","52","null","32","null","0","132","null","null","0","132","null","null","0","null","132","null","2","null","14","null","10","null","17","null","22","35","null","null","88","null","60","null","13","21","null","null","0","132","null","null","0","null","132","null","12","20","null","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","66","48","null","null","26","40","null","null","0","null","132","null","0","132","null","null","0","null","132","null","7","null","12","null","0","132","null","null","8","18","null","null","0","null","132","null","0","null","132","null","0","null","132","null","18","20","null","null","7","null","14","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","174","85","null","null","8","13","null","null","0","null","132","null","28","43","null","null","0","null","132","null","0","null","132","null","0","132","null","null","19","25","null","null","0","null","132","null","19","null","31","null","27","null","28","null","42","51","null","null","31","null","35","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","347","145","null","null","10","17","null","null","25","null","40","null","0","132","null","null","80","null","105","null","0","null","132","null","28","37","null","null","18","30","null","null","87","null","90","null","0","null","132","null","24","null","37","null","45","56","null","null","11","null","19","null","0","132","null","null","19","28","null","null","0","null","132","null","0","132","null","null",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","188","87","null","null","0","132","null","null","0","null","132","null","0","132","null","null","11","null","17","null","6","null","11","null","4","6","null","null","14","18","null","null","47","null","62","null","4","null","6","null","0","null","132","null","8","13","null","null","54","null","54","null","0","132","null","null","0","132","null","null","40","null","46","null","0","132","null","null",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","104","69","null","null","35","53","null","null","9","null","15","null","0","132","null","null","11","null","17","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","8","null","15","null","12","21","null","null","13","null","24","null","16","27","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","149","103","null","null","0","132","null","null","0","null","132","null","8","14","null","null","4","null","7","null","27","null","42","null","14","21","null","null","0","132","null","null","13","null","22","null","0","null","132","null","49","null","62","null","0","132","null","null","0","null","132","null","0","132","null","null","34","54","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","7","11","null","null","7","11","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","17","21","null","null","0","132","null","null","0","null","132","null","11","19","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","6","null","10","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","38","42","null","null","0","132","null","null","0","null","132","null","28","40","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","10","null","16","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","215","83","null","null","13","24","null","null","0","null","132","null","0","132","null","null","16","null","24","null","0","null","132","null","17","26","null","null","0","132","null","null","11","null","15","null","0","null","132","null","77","null","74","null","0","132","null","null","11","null","18","null","10","18","null","null","60","66","null","null","0","null","132","null","0","132","null","null",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","274","95","null","null","0","132","null","null","36","null","30","null","29","36","null","null","7","null","12","null","92","null","81","null","0","132","null","null","12","21","null","null","21","null","29","null","0","null","132","null","20","null","28","null","37","37","null","null","14","null","22","null","6","11","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","225","88","null","null","19","30","null","null","33","null","39","null","7","12","null","null","0","null","132","null","7","null","13","null","10","14","null","null","0","132","null","null","12","null","20","null","0","null","132","null","28","null","33","null","39","42","null","null","26","null","42","null","33","36","null","null","11","19","null","null","0","null","132","null","0","132","null","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","214","74","null","null","0","132","null","null","0","null","132","null","38","30","null","null","32","null","31","null","60","null","48","null","0","132","null","null","0","132","null","null","35","null","21","null","0","null","132","null","5","null","10","null","23","35","null","null","18","null","19","null","3","6","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","318","114","null","null","0","132","null","null","62","null","59","null","16","24","null","null","27","null","32","null","8","null","13","null","0","132","null","null","33","32","null","null","0","null","132","null","0","null","132","null","83","null","74","null","13","16","null","null","76","null","62","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","273","139","null","null","0","132","null","null","0","null","132","null","0","132","null","null","87","null","98","null","27","null","42","null","49","61","null","null","0","132","null","null","0","null","132","null","0","null","132","null","5","null","13","null","86","66","null","null","19","null","30","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","209","106","null","null","0","132","null","null","0","null","132","null","0","132","null","null","12","null","19","null","0","null","132","null","22","33","null","null","23","36","null","null","0","null","132","null","0","null","132","null","0","null","132","null","47","62","null","null","70","null","79","null","32","21","null","null","0","132","null","null","3","null","7","null","0","132","null","null",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","157","94","null","null","0","132","null","null","26","null","40","null","53","57","null","null","0","null","132","null","0","null","132","null","0","132","null","null","12","19","null","null","35","null","52","null","0","null","132","null","0","null","132","null","12","21","null","null","19","null","30","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","122","91","null","null","0","132","null","null","0","null","132","null","0","132","null","null","23","null","35","null","81","null","88","null","9","16","null","null","0","132","null","null","0","null","132","null","0","null","132","null","9","null","14","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","11","18","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","11","18","null","null","0","null","132","null","0","132","null","null",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","47","55","null","null","15","24","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","32","null","50","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","170","78","null","null","25","30","null","null","21","null","35","null","8","13","null","null","34","null","34","null","22","null","27","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","5","null","9","null","42","46","null","null","13","null","21","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","27","44","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","27","null","44","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","151","95","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","56","null","73","null","0","132","null","null","0","132","null","null","0","null","132","null","13","null","23","null","0","null","132","null","9","16","null","null","60","null","71","null","13","20","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","32","40","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","10","15","null","null","0","132","null","null","22","null","37","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","294","134","null","null","24","27","null","null","0","null","132","null","40","59","null","null","42","null","59","null","0","null","132","null","56","62","null","null","47","69","null","null","11","null","19","null","0","null","132","null","0","null","132","null","0","132","null","null","59","null","45","null","0","132","null","null","0","132","null","null","15","null","24","null","0","132","null","null",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","201","108","null","null","0","132","null","null","0","null","132","null","38","48","null","null","66","null","83","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","32","null","50","null","0","null","132","null","0","132","null","null","65","null","58","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","55","47","null","null","47","44","null","null","0","null","132","null","8","15","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","1291","183","null","null","251","121","null","null","171","null","117","null","98","84","null","null","100","null","77","null","51","null","63","null","30","34","null","null","159","112","null","null","31","null","35","null","72","null","49","null","60","null","54","null","107","80","null","null","121","null","72","null","15","24","null","null","25","38","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","157","59","null","null","26","36","null","null","12","null","18","null","15","19","null","null","17","null","21","null","13","null","19","null","0","132","null","null","9","15","null","null","19","null","25","null","0","null","132","null","27","null","26","null","11","15","null","null","0","null","132","null","0","132","null","null","8","14","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","381","132","null","null","63","52","null","null","46","null","53","null","53","50","null","null","24","null","37","null","0","null","132","null","47","51","null","null","0","132","null","null","0","null","132","null","0","null","132","null","38","null","38","null","38","47","null","null","47","null","51","null","0","132","null","null","0","132","null","null","25","null","37","null","0","132","null","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","277","103","null","null","152","79","null","null","43","null","35","null","0","132","null","null","10","null","16","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","30","null","31","null","28","38","null","null","14","null","25","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","238","95","null","null","13","21","null","null","55","null","68","null","0","132","null","null","0","null","132","null","0","null","132","null","72","80","null","null","0","132","null","null","38","null","37","null","10","null","19","null","0","null","132","null","0","132","null","null","9","null","20","null","15","23","null","null","0","132","null","null","14","null","23","null","12","20","null","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","867","140","null","null","69","75","null","null","164","null","101","null","51","50","null","null","129","null","74","null","85","null","64","null","109","78","null","null","45","52","null","null","0","null","132","null","0","null","132","null","61","null","85","null","79","81","null","null","63","null","42","null","12","21","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","300","89","null","null","40","34","null","null","27","null","33","null","23","33","null","null","46","null","47","null","10","null","15","null","9","14","null","null","6","11","null","null","0","null","132","null","49","null","47","null","12","null","18","null","44","33","null","null","34","null","28","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","625","103","null","null","211","102","null","null","38","null","38","null","74","55","null","null","30","null","31","null","79","null","63","null","34","40","null","null","27","29","null","null","54","null","46","null","56","null","52","null","0","null","132","null","0","132","null","null","8","null","18","null","14","23","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","206","56","null","null","52","38","null","null","19","null","21","null","15","14","null","null","37","null","36","null","19","null","30","null","11","16","null","null","10","15","null","null","0","null","132","null","0","null","132","null","10","null","16","null","1","10","null","null","9","null","14","null","23","25","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","835","100","null","null","90","70","null","null","113","null","60","null","106","62","null","null","141","null","77","null","119","null","69","null","18","21","null","null","42","40","null","null","17","null","20","null","0","null","132","null","57","null","45","null","64","47","null","null","61","null","45","null","7","12","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","754","98","null","null","112","67","null","null","85","null","67","null","16","26","null","null","29","null","30","null","88","null","54","null","83","51","null","null","49","34","null","null","34","null","38","null","30","null","31","null","75","null","47","null","82","60","null","null","23","null","28","null","35","39","null","null","13","20","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","431","116","null","null","107","54","null","null","56","null","53","null","91","61","null","null","34","null","35","null","87","null","59","null","23","36","null","null","12","20","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","21","25","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","605","159","null","null","186","109","null","null","52","null","64","null","190","111","null","null","51","null","57","null","8","null","13","null","10","17","null","null","31","38","null","null","0","null","132","null","0","null","132","null","9","null","21","null","32","50","null","null","36","null","47","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","1241","193","null","null","138","91","null","null","134","null","90","null","137","86","null","null","56","null","60","null","216","null","132","null","188","97","null","null","146","123","null","null","42","null","53","null","28","null","32","null","60","null","50","null","66","71","null","null","30","null","45","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","537","144","null","null","52","42","null","null","50","null","50","null","66","49","null","null","139","null","85","null","41","null","66","null","0","132","null","null","10","16","null","null","0","null","132","null","76","null","58","null","26","null","43","null","77","91","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","232","101","null","null","19","31","null","null","0","null","132","null","72","83","null","null","27","null","31","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","23","null","37","null","0","null","132","null","28","40","null","null","19","null","26","null","0","132","null","null","44","50","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","147","90","null","null","8","15","null","null","9","null","14","null","12","20","null","null","0","null","132","null","0","null","132","null","30","48","null","null","0","132","null","null","21","null","33","null","0","null","132","null","36","null","58","null","4","9","null","null","19","null","20","null","8","13","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","209","92","null","null","9","15","null","null","30","null","29","null","60","59","null","null","0","null","132","null","14","null","22","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","62","null","70","null","8","13","null","null","0","null","132","null","0","132","null","null","11","18","null","null","15","null","23","null","0","132","null","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","469","152","null","null","138","98","null","null","62","null","64","null","63","55","null","null","0","null","132","null","55","null","72","null","81","90","null","null","14","24","null","null","0","null","132","null","0","null","132","null","14","null","22","null","0","132","null","null","29","null","32","null","13","22","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","304","133","null","null","16","26","null","null","13","null","21","null","15","25","null","null","14","null","23","null","93","null","93","null","61","77","null","null","13","21","null","null","0","null","132","null","0","null","132","null","65","null","68","null","0","132","null","null","0","null","132","null","0","132","null","null","14","22","null","null","0","null","132","null","0","132","null","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","229","96","null","null","33","53","null","null","0","null","132","null","0","132","null","null","24","null","28","null","28","null","32","null","0","132","null","null","0","132","null","null","46","null","49","null","11","null","16","null","0","null","132","null","0","132","null","null","64","null","60","null","10","15","null","null","0","132","null","null","13","null","19","null","0","132","null","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","1480","152","null","null","87","71","null","null","78","null","76","null","22","25","null","null","216","null","117","null","75","null","66","null","189","100","null","null","95","73","null","null","36","null","36","null","206","null","109","null","155","null","80","null","121","79","null","null","102","null","88","null","48","41","null","null","50","64","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","1104","173","null","null","26","29","null","null","43","null","30","null","139","89","null","null","105","null","65","null","210","null","105","null","212","121","null","null","128","72","null","null","0","null","132","null","80","null","52","null","70","null","51","null","43","35","null","null","48","null","41","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","867","114","null","null","33","36","null","null","103","null","92","null","91","88","null","null","115","null","89","null","24","null","30","null","119","96","null","null","52","53","null","null","95","null","67","null","73","null","51","null","33","null","43","null","104","82","null","null","13","null","25","null","12","21","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","726","129","null","null","172","117","null","null","68","null","70","null","58","50","null","null","14","null","27","null","133","null","110","null","42","39","null","null","56","51","null","null","0","null","132","null","38","null","36","null","31","null","35","null","78","72","null","null","14","null","21","null","10","16","null","null","0","132","null","null","12","null","19","null","0","132","null","null",
