"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","10","null","21","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","10","21","null","null","0","null","101","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","105","null","64","null","20","null","32","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","47","53","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","27","44","null","null","11","null","23","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","58","null","72","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","41","61","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","17","30","null","null","0","null","101","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","79","null","87","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","16","null","25","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","49","80","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","14","null","25","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","61","null","86","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","61","null","86","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","70","null","51","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","16","25","null","null","0","101","null","null","17","27","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","16","null","27","null","0","101","null","null","21","null","26","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","136","null","113","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","75","104","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","16","null","29","null","0","null","101","null","26","35","null","null","19","null","31","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","115","null","97","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","12","19","null","null","0","101","null","null","0","101","null","null","0","null","101","null","15","null","25","null","0","null","101","null","0","null","101","null","0","101","null","null","88","null","93","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","34","null","34","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","6","null","13","null","0","null","101","null","14","22","null","null","14","null","24","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","95","null","81","null","0","null","101","null","0","101","null","null","0","101","null","null","25","41","null","null","0","null","101","null","14","null","22","null","31","35","null","null","0","101","null","null","0","101","null","null","15","26","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","10","37","null","null","0","null","101","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","63","null","66","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","21","null","33","null","0","null","101","null","0","101","null","null","42","null","58","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","127","null","89","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","19","32","null","null","15","25","null","null","0","101","null","null","12","23","null","null","18","null","31","null","0","null","101","null","0","null","101","null","63","null","71","null","0","101","null","null","0","null","101","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","41","null","42","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","14","25","null","null","16","null","26","null","11","null","19","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","34","null","32","null","13","null","21","null","0","101","null","null","0","101","null","null","9","14","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","12","19","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","62","null","44","null","0","null","101","null","3","8","null","null","13","22","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","14","20","null","null","0","101","null","null","14","null","21","null","0","null","101","null","0","null","101","null","18","null","26","null","0","101","null","null","0","null","101","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","141","null","102","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","15","null","24","null","0","101","null","null","0","101","null","null","0","101","null","null","14","22","null","null","74","null","91","null","0","null","101","null","12","null","21","null","13","null","21","null","13","26","null","null","0","null","101","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","115","null","64","null","16","null","27","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","5","null","10","null","0","101","null","null","22","32","null","null","0","101","null","null","0","101","null","null","22","null","37","null","25","null","33","null","12","null","21","null","0","null","101","null","0","101","null","null","13","null","21","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","124","null","67","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","11","null","19","null","9","null","14","null","37","44","null","null","0","101","null","null","0","101","null","null","11","18","null","null","0","null","101","null","0","null","101","null","36","null","44","null","0","null","101","null","10","17","null","null","10","null","16","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","16","null","20","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","16","null","20","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","74","null","59","null","0","null","101","null","25","39","null","null","0","101","null","null","0","101","null","null","7","null","11","null","0","null","101","null","0","101","null","null","0","101","null","null","21","34","null","null","14","22","null","null","0","null","101","null","7","null","11","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","181","null","88","null","0","null","101","null","42","67","null","null","21","29","null","null","51","65","null","null","0","null","101","null","0","null","101","null","0","101","null","null","40","64","null","null","13","23","null","null","0","101","null","null","14","null","22","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","148","null","109","null","40","null","62","null","16","25","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","12","23","null","null","0","101","null","null","0","101","null","null","27","46","null","null","35","null","43","null","0","null","101","null","0","null","101","null","18","null","32","null","0","101","null","null","0","null","101","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","57","null","57","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","46","null","55","null","0","101","null","null","11","null","19","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","85","null","58","null","0","null","101","null","7","10","null","null","36","46","null","null","0","101","null","null","9","null","15","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","12","19","null","null","0","null","101","null","21","null","29","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","384","null","146","null","47","null","76","null","24","36","null","null","27","34","null","null","0","101","null","null","74","null","73","null","31","null","36","null","0","101","null","null","0","101","null","null","0","101","null","null","83","83","null","null","18","null","30","null","33","null","50","null","0","null","101","null","0","null","101","null","47","74","null","null","0","null","101","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","154","null","117","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","53","null","69","null","50","null","66","null","0","101","null","null","18","29","null","null","0","101","null","null","0","101","null","null","0","null","101","null","33","null","46","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","408","null","153","null","0","null","101","null","0","101","null","null","45","75","null","null","0","101","null","null","38","null","60","null","41","null","64","null","0","101","null","null","27","31","null","null","34","40","null","null","0","101","null","null","0","null","101","null","133","null","82","null","68","null","76","null","0","null","101","null","22","26","null","null","0","null","101","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","166","null","94","null","29","null","33","null","15","26","null","null","0","101","null","null","37","58","null","null","9","null","14","null","0","null","101","null","42","51","null","null","0","101","null","null","12","19","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","22","34","null","null","0","null","101","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","294","null","164","null","2","null","15","null","0","101","null","null","0","101","null","null","64","72","null","null","0","null","101","null","22","null","35","null","0","101","null","null","52","84","null","null","0","101","null","null","134","108","null","null","0","null","101","null","0","null","101","null","20","null","35","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","126","null","44","null","0","null","101","null","11","17","null","null","7","12","null","null","0","101","null","null","9","null","15","null","11","null","18","null","0","101","null","null","0","101","null","null","0","101","null","null","18","21","null","null","50","null","27","null","20","null","25","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","372","null","118","null","0","null","101","null","24","28","null","null","0","101","null","null","0","101","null","null","35","null","49","null","0","null","101","null","0","101","null","null","17","26","null","null","93","86","null","null","47","56","null","null","10","null","17","null","50","null","60","null","33","null","37","null","10","null","19","null","0","101","null","null","53","null","67","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","99","null","38","null","0","null","101","null","45","50","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","38","30","null","null","0","101","null","null","0","101","null","null","0","101","null","null","16","null","31","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","516","null","124","null","14","null","23","null","31","52","null","null","14","21","null","null","39","64","null","null","34","null","48","null","57","null","94","null","0","101","null","null","40","49","null","null","0","101","null","null","57","56","null","null","135","null","104","null","57","null","72","null","38","null","45","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","164","null","99","null","75","null","75","null","40","47","null","null","0","101","null","null","0","101","null","null","33","null","52","null","0","null","101","null","0","101","null","null","0","101","null","null","7","13","null","null","0","101","null","null","9","null","54","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","331","null","99","null","28","null","46","null","0","101","null","null","9","15","null","null","26","27","null","null","78","null","56","null","30","null","48","null","26","29","null","null","65","61","null","null","0","101","null","null","40","45","null","null","8","null","13","null","19","null","31","null","2","null","11","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","174","null","80","null","25","null","40","null","0","101","null","null","0","101","null","null","14","22","null","null","37","null","58","null","0","null","101","null","27","40","null","null","0","101","null","null","0","101","null","null","6","11","null","null","25","null","27","null","29","null","31","null","11","null","19","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","16","null","24","null","16","null","24","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","542","null","161","null","18","null","28","null","20","24","null","null","71","60","null","null","16","26","null","null","65","null","68","null","43","null","58","null","94","110","null","null","126","80","null","null","32","51","null","null","17","28","null","null","20","null","30","null","20","null","31","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","532","null","146","null","17","null","27","null","37","55","null","null","34","42","null","null","22","28","null","null","52","null","83","null","54","null","59","null","49","80","null","null","28","42","null","null","103","84","null","null","6","12","null","null","114","null","65","null","0","null","101","null","0","null","101","null","0","null","101","null","8","16","null","null","8","null","14","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","23","null","26","null","0","null","101","null","11","17","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","12","null","20","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","178","null","90","null","0","null","101","null","21","23","null","null","41","43","null","null","0","101","null","null","56","null","62","null","0","null","101","null","0","101","null","null","0","101","null","null","18","21","null","null","0","101","null","null","12","null","18","null","30","null","52","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","343","null","166","null","67","null","76","null","11","18","null","null","13","20","null","null","10","17","null","null","122","null","110","null","7","null","20","null","0","101","null","null","0","101","null","null","0","101","null","null","20","34","null","null","42","null","50","null","0","null","101","null","51","null","62","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","514","null","204","null","66","null","60","null","36","58","null","null","58","60","null","null","122","129","null","null","12","null","20","null","54","null","60","null","0","101","null","null","13","22","null","null","65","83","null","null","22","35","null","null","66","null","103","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","397","null","167","null","60","null","63","null","75","121","null","null","54","94","null","null","34","57","null","null","0","null","101","null","0","null","101","null","32","50","null","null","21","32","null","null","0","101","null","null","42","49","null","null","50","null","62","null","7","null","13","null","22","null","33","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","341","null","169","null","44","null","60","null","56","63","null","null","34","56","null","null","27","44","null","null","73","null","110","null","0","null","101","null","12","24","null","null","60","66","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","35","null","52","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","297","null","76","null","0","null","101","null","20","32","null","null","24","26","null","null","60","49","null","null","38","null","26","null","19","null","26","null","0","101","null","null","13","23","null","null","14","21","null","null","28","31","null","null","0","null","101","null","35","null","28","null","0","null","101","null","23","null","29","null","23","33","null","null","0","null","101","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","302","null","113","null","12","null","20","null","0","101","null","null","7","13","null","null","7","13","null","null","41","null","66","null","0","null","101","null","32","52","null","null","18","29","null","null","0","101","null","null","56","56","null","null","61","null","47","null","41","null","45","null","0","null","101","null","17","null","27","null","10","17","null","null","0","null","101","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","155","null","57","null","9","null","15","null","0","101","null","null","0","101","null","null","12","20","null","null","20","null","22","null","0","null","101","null","9","14","null","null","0","101","null","null","22","26","null","null","11","18","null","null","12","null","19","null","38","null","31","null","12","null","19","null","0","null","101","null","0","101","null","null","10","null","17","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","300","null","111","null","0","null","101","null","42","48","null","null","36","54","null","null","20","30","null","null","14","null","22","null","0","null","101","null","15","23","null","null","73","77","null","null","15","23","null","null","10","16","null","null","22","null","26","null","42","null","49","null","0","null","101","null","0","null","101","null","0","101","null","null","11","null","19","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","193","null","84","null","0","null","101","null","0","101","null","null","11","18","null","null","0","101","null","null","0","null","101","null","16","null","19","null","0","101","null","null","39","57","null","null","0","101","null","null","61","51","null","null","28","null","26","null","17","null","23","null","10","null","17","null","11","null","18","null","0","101","null","null","0","null","101","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","247","null","116","null","12","null","20","null","0","101","null","null","0","101","null","null","37","41","null","null","0","null","101","null","30","null","30","null","0","101","null","null","11","18","null","null","0","101","null","null","63","74","null","null","4","null","12","null","29","null","41","null","0","null","101","null","54","null","67","null","7","14","null","null","0","null","101","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","406","null","148","null","36","null","52","null","45","76","null","null","83","94","null","null","44","71","null","null","30","null","46","null","17","null","29","null","0","101","null","null","0","101","null","null","69","60","null","null","34","38","null","null","15","null","23","null","0","null","101","null","0","null","101","null","15","null","25","null","18","33","null","null","0","null","101","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","362","null","146","null","15","null","24","null","28","32","null","null","14","21","null","null","39","60","null","null","0","null","101","null","79","null","75","null","0","101","null","null","55","55","null","null","9","15","null","null","77","77","null","null","18","null","28","null","28","null","37","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","152","null","71","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","25","null","40","null","0","null","101","null","19","28","null","null","9","14","null","null","13","18","null","null","8","13","null","null","35","null","35","null","8","null","12","null","30","null","42","null","5","null","8","null","0","101","null","null","0","null","101","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","300","null","122","null","0","null","101","null","0","101","null","null","16","25","null","null","0","101","null","null","51","null","78","null","11","null","17","null","0","101","null","null","62","60","null","null","0","101","null","null","44","43","null","null","27","null","32","null","0","null","101","null","42","null","39","null","33","null","50","null","14","24","null","null","0","null","101","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","582","null","151","null","49","null","65","null","27","45","null","null","38","63","null","null","76","86","null","null","40","null","53","null","46","null","48","null","85","82","null","null","35","56","null","null","0","101","null","null","84","91","null","null","53","null","65","null","0","null","101","null","16","null","23","null","24","null","35","null","0","101","null","null","9","null","19","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","764","null","188","null","111","null","98","null","44","64","null","null","41","64","null","null","0","101","null","null","69","null","70","null","43","null","44","null","110","106","null","null","113","114","null","null","0","101","null","null","36","38","null","null","84","null","78","null","27","null","32","null","0","null","101","null","15","null","27","null","28","41","null","null","43","null","46","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","139","null","63","null","0","null","101","null","8","17","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","10","17","null","null","0","101","null","null","0","101","null","null","0","101","null","null","19","null","26","null","0","null","101","null","81","null","65","null","9","null","15","null","12","20","null","null","0","null","101","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","229","null","100","null","55","null","63","null","0","101","null","null","0","101","null","null","16","24","null","null","12","null","20","null","32","null","51","null","0","101","null","null","0","101","null","null","0","101","null","null","21","35","null","null","0","null","101","null","26","null","30","null","29","null","35","null","0","null","101","null","0","101","null","null","38","null","54","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","190","null","97","null","10","null","15","null","44","60","null","null","10","15","null","null","0","101","null","null","0","null","101","null","0","null","101","null","38","59","null","null","13","20","null","null","21","25","null","null","0","101","null","null","0","null","101","null","18","null","21","null","28","null","33","null","0","null","101","null","8","14","null","null","0","null","101","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","254","null","85","null","0","null","101","null","20","34","null","null","0","101","null","null","14","23","null","null","13","null","23","null","0","null","101","null","23","31","null","null","36","36","null","null","62","76","null","null","63","73","null","null","0","null","101","null","11","null","30","null","12","null","25","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","102","null","54","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","23","26","null","null","7","13","null","null","8","20","null","null","0","101","null","null","17","null","26","null","9","null","14","null","28","null","35","null","10","null","17","null","0","101","null","null","0","null","101","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","93","null","63","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","9","15","null","null","0","null","101","null","0","null","101","null","38","null","58","null","0","null","101","null","15","22","null","null","31","null","28","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","139","null","54","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","6","null","10","null","0","null","101","null","16","24","null","null","0","101","null","null","0","101","null","null","5","8","null","null","31","null","32","null","21","null","26","null","52","null","47","null","0","null","101","null","8","14","null","null","0","null","101","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","57","null","44","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","10","16","null","null","0","101","null","null","0","101","null","null","7","null","12","null","15","null","23","null","16","null","25","null","9","null","15","null","0","101","null","null","0","null","101","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","229","null","94","null","0","null","101","null","22","35","null","null","0","101","null","null","0","101","null","null","0","null","101","null","9","null","14","null","14","19","null","null","0","101","null","null","0","101","null","null","0","101","null","null","44","null","47","null","17","null","21","null","48","null","42","null","13","null","20","null","11","17","null","null","51","null","45","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","444","null","172","null","24","null","28","null","0","101","null","null","63","73","null","null","41","50","null","null","27","null","43","null","0","null","101","null","43","49","null","null","14","23","null","null","0","101","null","null","74","66","null","null","59","null","58","null","50","null","73","null","11","null","18","null","38","null","47","null","0","101","null","null","0","null","101","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","894","null","124","null","118","null","55","null","23","20","null","null","67","49","null","null","78","58","null","null","28","null","32","null","41","null","32","null","50","33","null","null","84","54","null","null","14","19","null","null","40","35","null","null","114","null","63","null","145","null","65","null","55","null","47","null","37","null","30","null","0","101","null","null","0","null","101","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","529","null","192","null","0","null","101","null","48","77","null","null","44","50","null","null","57","64","null","null","32","null","36","null","39","null","60","null","95","93","null","null","46","41","null","null","15","24","null","null","0","101","null","null","64","null","73","null","45","null","55","null","26","null","51","null","0","null","101","null","18","26","null","null","0","null","101","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","73","null","47","null","6","null","10","null","18","23","null","null","0","101","null","null","12","21","null","null","0","null","101","null","0","null","101","null","0","101","null","null","7","11","null","null","0","101","null","null","2","9","null","null","3","null","6","null","0","null","101","null","25","null","40","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","217","null","67","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","14","null","22","null","56","74","null","null","11","24","null","null","0","101","null","null","0","101","null","null","15","null","26","null","73","null","55","null","48","null","47","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","161","null","58","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","9","null","15","null","0","101","null","null","0","101","null","null","9","15","null","null","43","39","null","null","19","null","20","null","57","null","47","null","16","null","18","null","0","null","101","null","0","101","null","null","8","null","13","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","57","null","49","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","40","null","42","null","0","null","101","null","0","null","101","null","0","101","null","null","17","null","27","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","105","null","79","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","30","null","50","null","0","101","null","null","0","101","null","null","0","101","null","null","32","47","null","null","43","null","56","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","75","null","96","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","15","null","24","null","0","null","101","null","60","null","93","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","296","null","121","null","17","null","30","null","11","24","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","18","31","null","null","24","null","40","null","107","null","127","null","82","null","86","null","0","null","101","null","37","50","null","null","0","null","101","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","95","null","59","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","32","null","42","null","36","null","57","null","0","null","101","null","27","null","19","null","0","101","null","null","0","null","101","null",
