"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013816003","Census Tract 8160.03, Maricopa County, Arizona","51","72","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","51","null","72","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013816004","Census Tract 8160.04, Maricopa County, Arizona","291","153","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","21","null","35","null","38","70","null","null","50","null","63","null","84","65","null","null","0","19","null","null","98","null","128","null",
"1400000US04013816005","Census Tract 8160.05, Maricopa County, Arizona","124","175","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","124","175","null","null","0","13","null","null","0","null","13","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","151","61","null","null","0","null","19","null","0","19","null","null","7","null","11","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","8","null","13","null","0","19","null","null","0","19","null","null","49","null","49","null","19","24","null","null","43","null","43","null","11","18","null","null","11","17","null","null","3","null","6","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","182","66","null","null","5","null","8","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","28","null","34","null","44","43","null","null","0","null","13","null","8","13","null","null","0","13","null","null","12","null","23","null","5","11","null","null","59","null","52","null","5","8","null","null","8","13","null","null","8","null","11","null",
"1400000US04013816301","Census Tract 8163.01, Maricopa County, Arizona","49","39","null","null","0","null","13","null","0","13","null","null","8","null","12","null","6","null","11","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","8","13","null","null","0","13","null","null","8","null","12","null","0","13","null","null","19","null","30","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013816302","Census Tract 8163.02, Maricopa County, Arizona","112","71","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","29","44","null","null","0","null","13","null","0","13","null","null","8","12","null","null","0","null","13","null","15","23","null","null","0","null","13","null","6","12","null","null","0","13","null","null","54","null","52","null",
"1400000US04013816401","Census Tract 8164.01, Maricopa County, Arizona","205","129","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","86","null","93","null","0","null","13","null","0","13","null","null","7","null","11","null","0","13","null","null","0","13","null","null","0","null","13","null","20","34","null","null","37","null","60","null","0","13","null","null","7","12","null","null","48","null","81","null",
"1400000US04013816402","Census Tract 8164.02, Maricopa County, Arizona","126","126","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","47","null","72","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","44","69","null","null","0","null","13","null","0","13","null","null","35","65","null","null","0","null","13","null",
"1400000US04013816501","Census Tract 8165.01, Maricopa County, Arizona","41","50","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","30","null","45","null","0","13","null","null","0","null","13","null","11","19","null","null","0","13","null","null","0","null","13","null",
"1400000US04013816502","Census Tract 8165.02, Maricopa County, Arizona","79","82","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","5","null","8","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","46","null","76","null","17","26","null","null","0","13","null","null","11","null","17","null",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","319","202","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","0","19","null","null","13","22","null","null","49","null","45","null","149","179","null","null","32","null","50","null","0","19","null","null","47","54","null","null","29","null","34","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","83","48","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","7","11","null","null","3","null","5","null","5","8","null","null","0","null","13","null","5","10","null","null","26","26","null","null","37","null","33","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","164","69","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","31","null","51","null","0","null","19","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","26","null","38","null","35","52","null","null","29","null","39","null","10","16","null","null","2","3","null","null","31","null","39","null",
"1400000US04013816901","Census Tract 8169.01, Maricopa County, Arizona","81","76","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","27","42","null","null","0","null","13","null","47","54","null","null","0","null","13","null","0","13","null","null","0","13","null","null","7","null","30","null",
"1400000US04013816902","Census Tract 8169.02, Maricopa County, Arizona","37","39","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","7","null","16","null","30","34","null","null","0","13","null","null","0","null","13","null",
"1400000US04013816903","Census Tract 8169.03, Maricopa County, Arizona","42","61","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","5","11","null","null","0","null","13","null","0","13","null","null","0","13","null","null","37","null","60","null",
"1400000US04013816904","Census Tract 8169.04, Maricopa County, Arizona","36","50","null","null","29","null","48","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","7","null","16","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","128","70","null","null","0","null","13","null","13","21","null","null","0","null","13","null","0","null","13","null","11","null","17","null","0","null","13","null","0","13","null","null","11","null","17","null","11","16","null","null","27","35","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","33","51","null","null","22","null","24","null",
"1400000US04013817101","Census Tract 8171.01, Maricopa County, Arizona","117","68","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","22","null","0","13","null","null","0","null","13","null","22","35","null","null","0","13","null","null","0","null","13","null","0","13","null","null","19","null","27","null","22","36","null","null","20","30","null","null","20","null","29","null",
"1400000US04013817102","Census Tract 8171.02, Maricopa County, Arizona","162","83","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","39","null","63","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","15","null","28","null","13","22","null","null","40","null","36","null","41","58","null","null","14","27","null","null","0","null","13","null",
"1400000US04013817103","Census Tract 8171.03, Maricopa County, Arizona","145","148","null","null","25","null","39","null","15","27","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","82","135","null","null","0","null","13","null","23","38","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","636","338","null","null","0","null","19","null","0","19","null","null","26","null","44","null","136","null","221","null","0","null","19","null","18","null","30","null","0","19","null","null","43","null","45","null","0","19","null","null","32","52","null","null","0","null","19","null","52","41","null","null","39","null","47","null","68","90","null","null","176","186","null","null","46","null","51","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","122","74","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","22","34","null","null","0","null","19","null","0","19","null","null","14","23","null","null","22","null","34","null","43","48","null","null","0","null","19","null","0","19","null","null","21","33","null","null","0","null","19","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","9","14","null","null","9","null","14","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","25","22","null","null","15","null","17","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","10","null","15","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","160","46","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","25","29","null","null","0","null","13","null","24","27","null","null","0","13","null","null","40","null","38","null","28","27","null","null","10","null","10","null","1","2","null","null","32","33","null","null","0","null","13","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","42","25","null","null","7","null","11","null","2","4","null","null","7","null","12","null","0","null","13","null","0","null","13","null","1","null","2","null","0","13","null","null","0","null","13","null","1","3","null","null","12","13","null","null","4","null","7","null","8","12","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","23","9","null","null","3","null","4","null","2","5","null","null","0","null","13","null","3","null","4","null","3","null","4","null","0","null","13","null","0","13","null","null","3","null","4","null","0","13","null","null","3","4","null","null","0","null","13","null","3","3","null","null","3","null","4","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","224","154","null","null","121","null","137","null","0","19","null","null","0","null","19","null","0","null","19","null","13","null","21","null","0","null","19","null","50","45","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","29","30","null","null","11","null","20","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013980900","Census Tract 9809, Maricopa County, Arizona","14","20","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","14","20","null","null","0","null","13","null",
"1400000US04013981000","Census Tract 9810, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","22","19","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","4","6","null","null","0","13","null","null","4","null","6","null","0","13","null","null","4","null","5","null","10","15","null","null","0","13","null","null","0","null","13","null",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","130","60","null","null","40","null","32","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","9","null","3","5","null","null","0","null","13","null","0","13","null","null","17","21","null","null","21","null","23","null","25","28","null","null","3","null","7","null","6","11","null","null","10","16","null","null","0","null","13","null",
"1400000US04015950101","Census Tract 9501.01, Mohave County, Arizona","503","280","null","null","0","null","13","null","0","13","null","null","0","null","13","null","63","null","99","null","64","null","99","null","73","null","114","null","68","105","null","null","43","null","75","null","44","68","null","null","59","84","null","null","0","null","13","null","89","131","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950102","Census Tract 9501.02, Mohave County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950103","Census Tract 9501.03, Mohave County, Arizona","2","3","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","2","3","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","79","68","null","null","0","null","13","null","0","13","null","null","0","null","13","null","20","null","30","null","0","null","13","null","33","null","51","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","26","40","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950403","Census Tract 9504.03, Mohave County, Arizona","28","47","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","28","47","null","null","0","null","13","null",
"1400000US04015950404","Census Tract 9504.04, Mohave County, Arizona","76","57","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","34","null","46","null","26","29","null","null","1","3","null","null","15","null","27","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","111","73","null","null","30","null","46","null","0","13","null","null","10","null","16","null","41","null","50","null","0","null","13","null","25","null","26","null","0","13","null","null","5","null","9","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950601","Census Tract 9506.01, Mohave County, Arizona","84","57","null","null","0","null","13","null","0","13","null","null","0","null","13","null","19","null","30","null","0","null","13","null","28","null","45","null","0","13","null","null","0","null","13","null","0","13","null","null","37","60","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950602","Census Tract 9506.02, Mohave County, Arizona","95","81","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","17","null","28","null","0","13","null","null","0","13","null","null","25","null","40","null","0","13","null","null","21","null","33","null","32","53","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950603","Census Tract 9506.03, Mohave County, Arizona","92","86","null","null","14","null","26","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","25","null","41","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","32","null","49","null","0","13","null","null","21","34","null","null","0","null","13","null",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","103","81","null","null","27","null","43","null","37","53","null","null","0","null","13","null","19","null","30","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","11","17","null","null","9","16","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","120","63","null","null","0","null","13","null","22","25","null","null","0","null","13","null","6","null","12","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","6","14","null","null","32","null","37","null","54","47","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","138","88","null","null","16","null","20","null","0","13","null","null","0","null","13","null","15","null","23","null","0","null","13","null","0","null","13","null","15","19","null","null","26","null","45","null","0","13","null","null","0","13","null","null","0","null","13","null","51","58","null","null","15","null","29","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950707","Census Tract 9507.07, Mohave County, Arizona","73","109","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","54","101","null","null","0","null","13","null","19","34","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015950708","Census Tract 9507.08, Mohave County, Arizona","124","120","null","null","17","null","26","null","0","19","null","null","0","null","19","null","0","null","19","null","17","null","28","null","0","null","19","null","19","33","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","19","null","null","71","102","null","null","0","null","19","null",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","156","70","null","null","29","null","36","null","0","13","null","null","0","null","13","null","0","null","13","null","12","null","18","null","11","null","16","null","11","18","null","null","46","null","43","null","0","13","null","null","0","13","null","null","0","null","13","null","22","34","null","null","0","null","13","null","0","13","null","null","0","13","null","null","25","null","26","null",
"1400000US04015951403","Census Tract 9514.03, Mohave County, Arizona","167","109","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","36","60","null","null","0","null","13","null","0","13","null","null","20","23","null","null","0","null","13","null","48","59","null","null","21","null","30","null","33","48","null","null","0","13","null","null","9","null","15","null",
"1400000US04015951404","Census Tract 9514.04, Mohave County, Arizona","140","100","null","null","47","null","74","null","0","13","null","null","11","null","17","null","0","null","13","null","0","null","13","null","10","null","17","null","0","13","null","null","40","null","45","null","0","13","null","null","32","53","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","214","115","null","null","22","null","27","null","36","54","null","null","53","null","72","null","0","null","13","null","30","null","29","null","0","null","13","null","0","13","null","null","11","null","17","null","10","16","null","null","27","34","null","null","0","null","13","null","11","22","null","null","0","null","13","null","14","25","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951503","Census Tract 9515.03, Mohave County, Arizona","45","38","null","null","0","null","13","null","0","13","null","null","19","null","29","null","0","null","13","null","0","null","13","null","0","null","13","null","15","25","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","11","19","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951504","Census Tract 9515.04, Mohave County, Arizona","163","84","null","null","0","null","13","null","14","24","null","null","0","null","13","null","19","null","30","null","13","null","22","null","0","null","13","null","0","13","null","null","0","null","13","null","56","79","null","null","25","38","null","null","0","null","13","null","20","34","null","null","16","null","24","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","241","99","null","null","0","null","13","null","42","37","null","null","16","null","26","null","36","null","33","null","33","null","51","null","14","null","21","null","7","11","null","null","0","null","13","null","14","21","null","null","0","13","null","null","0","null","13","null","54","54","null","null","11","null","16","null","14","20","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","276","71","null","null","0","null","13","null","0","13","null","null","29","null","29","null","0","null","13","null","0","null","13","null","32","null","49","null","11","19","null","null","0","null","13","null","12","18","null","null","25","28","null","null","69","null","52","null","23","35","null","null","38","null","34","null","8","14","null","null","0","13","null","null","29","null","45","null",
"1400000US04015951701","Census Tract 9517.01, Mohave County, Arizona","499","197","null","null","45","null","95","null","0","13","null","null","0","null","13","null","0","null","13","null","115","null","133","null","26","null","44","null","0","13","null","null","29","null","49","null","0","13","null","null","13","33","null","null","186","null","192","null","85","92","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951702","Census Tract 9517.02, Mohave County, Arizona","304","152","null","null","0","null","13","null","0","13","null","null","6","null","13","null","20","null","32","null","47","null","71","null","0","null","13","null","0","13","null","null","0","null","13","null","113","139","null","null","81","71","null","null","21","null","43","null","16","28","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","483","199","null","null","8","null","13","null","40","60","null","null","31","null","27","null","12","null","20","null","54","null","58","null","21","null","35","null","0","13","null","null","12","null","18","null","50","53","null","null","39","59","null","null","145","null","173","null","71","97","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","355","214","null","null","81","null","122","null","33","38","null","null","23","null","38","null","11","null","17","null","0","null","13","null","0","null","13","null","46","36","null","null","0","null","13","null","0","13","null","null","48","51","null","null","0","null","13","null","53","73","null","null","60","null","85","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","71","51","null","null","0","null","13","null","13","23","null","null","0","null","13","null","13","null","14","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","22","33","null","null","19","29","null","null","0","null","13","null","4","6","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","409","124","null","null","50","null","63","null","0","19","null","null","0","null","19","null","12","null","22","null","135","null","104","null","21","null","33","null","15","23","null","null","0","null","19","null","55","47","null","null","16","22","null","null","17","null","29","null","17","28","null","null","71","null","75","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","306","112","null","null","4","null","6","null","0","13","null","null","7","null","12","null","9","null","14","null","11","null","17","null","44","null","56","null","15","21","null","null","88","null","81","null","6","12","null","null","16","26","null","null","39","null","40","null","4","8","null","null","49","null","57","null","0","13","null","null","8","14","null","null","6","null","10","null",
"1400000US04015952005","Census Tract 9520.05, Mohave County, Arizona","90","90","null","null","0","null","13","null","50","60","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","40","63","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952006","Census Tract 9520.06, Mohave County, Arizona","111","74","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","13","null","26","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","58","null","42","null","0","13","null","null","40","null","64","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952007","Census Tract 9520.07, Mohave County, Arizona","162","112","null","null","46","null","73","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","13","null","21","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","38","null","57","null","44","53","null","null","21","null","32","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","100","55","null","null","0","null","13","null","13","21","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","25","27","null","null","0","null","13","null","33","36","null","null","0","null","13","null","0","13","null","null","0","13","null","null","29","null","44","null",
"1400000US04015952501","Census Tract 9525.01, Mohave County, Arizona","94","90","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","39","null","50","null","0","13","null","null","16","null","27","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","39","56","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952502","Census Tract 9525.02, Mohave County, Arizona","47","70","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","47","70","null","null","0","null","13","null",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","272","135","null","null","14","null","22","null","0","13","null","null","30","null","45","null","0","null","13","null","18","null","22","null","0","null","13","null","44","59","null","null","0","null","13","null","0","13","null","null","30","36","null","null","60","null","71","null","0","13","null","null","45","null","50","null","16","23","null","null","0","13","null","null","15","null","23","null",
"1400000US04015952701","Census Tract 9527.01, Mohave County, Arizona","313","112","null","null","16","null","27","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","283","117","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","14","null","26","null",
"1400000US04015952702","Census Tract 9527.02, Mohave County, Arizona","149","62","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","39","null","88","null","65","73","null","null","0","null","13","null","0","13","null","null","18","28","null","null","7","null","20","null","0","13","null","null","0","null","13","null","20","31","null","null","0","13","null","null","0","null","13","null",
