"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","1012","93","null","null","193","null","70","null","131","null","57","null","83","null","47","null","126","72","null","null","82","54","null","null","34","null","29","null","79","null","48","null","42","30","null","null","53","null","39","null","66","40","null","null","28","null","25","null","95","null","57","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","1498","104","null","null","164","null","77","null","280","null","111","null","185","null","77","null","97","57","null","null","52","42","null","null","158","null","77","null","84","null","55","null","104","60","null","null","65","null","54","null","97","61","null","null","85","null","55","null","93","null","53","null","34","null","31","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","492","55","null","null","36","null","28","null","41","null","38","null","30","null","24","null","53","34","null","null","62","36","null","null","4","null","7","null","78","null","43","null","41","25","null","null","41","null","36","null","37","24","null","null","23","null","22","null","20","null","23","null","26","null","26","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","719","52","null","null","75","null","39","null","39","null","30","null","56","null","35","null","60","31","null","null","48","28","null","null","91","null","40","null","55","null","43","null","38","29","null","null","34","null","28","null","41","25","null","null","51","null","35","null","94","null","44","null","13","null","15","null","10","null","15","null","10","16","null","null","4","6","null","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","757","60","null","null","52","null","40","null","32","null","18","null","48","null","34","null","40","35","null","null","21","17","null","null","78","null","44","null","77","null","46","null","40","34","null","null","30","null","32","null","91","38","null","null","117","null","64","null","95","null","44","null","32","null","26","null","4","null","6","null","0","12","null","null","0","12","null","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","467","89","null","null","0","null","12","null","7","null","11","null","89","null","59","null","107","82","null","null","1","6","null","null","27","null","41","null","8","null","12","null","32","27","null","null","82","null","65","null","8","16","null","null","38","null","32","null","17","null","21","null","34","null","31","null","0","null","12","null","17","24","null","null","0","12","null","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","195","76","null","null","37","null","32","null","0","null","12","null","12","null","19","null","0","12","null","null","8","14","null","null","47","null","40","null","0","null","12","null","29","31","null","null","10","null","17","null","0","12","null","null","7","null","16","null","0","null","12","null","7","null","13","null","0","null","12","null","38","53","null","null","0","12","null","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","685","167","null","null","21","null","33","null","98","null","72","null","101","null","116","null","64","71","null","null","121","90","null","null","18","null","30","null","0","null","17","null","50","79","null","null","0","null","17","null","28","45","null","null","64","null","64","null","120","null","90","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","275","60","null","null","0","null","17","null","12","null","19","null","32","null","46","null","0","17","null","null","13","21","null","null","17","null","26","null","0","null","17","null","12","20","null","null","14","null","24","null","0","17","null","null","24","null","33","null","69","null","60","null","0","null","17","null","53","null","45","null","14","23","null","null","15","28","null","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","110","93","null","null","13","null","21","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","53","80","null","null","0","null","17","null","0","17","null","null","0","null","17","null","16","null","27","null","28","null","30","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","251","105","null","null","9","null","19","null","19","null","31","null","20","null","31","null","0","17","null","null","0","17","null","null","21","null","33","null","0","null","17","null","0","17","null","null","11","null","20","null","17","28","null","null","51","null","64","null","84","null","79","null","0","null","17","null","0","null","17","null","19","30","null","null","0","17","null","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","315","86","null","null","12","null","18","null","8","null","13","null","10","null","17","null","21","23","null","null","9","13","null","null","29","null","40","null","24","null","28","null","0","12","null","null","53","null","48","null","71","67","null","null","37","null","33","null","18","null","21","null","11","null","18","null","0","null","12","null","0","12","null","null","12","17","null","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","27","18","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","6","null","8","null","5","null","8","null","9","null","11","null","0","null","12","null","0","12","null","null","7","10","null","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","198","104","null","null","59","null","47","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","45","70","null","null","0","null","12","null","28","39","null","null","0","null","12","null","0","null","12","null","48","null","41","null","0","null","12","null","18","32","null","null","0","12","null","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","243","49","null","null","34","null","46","null","0","null","12","null","23","null","28","null","0","12","null","null","29","31","null","null","44","null","51","null","18","null","20","null","11","18","null","null","10","null","15","null","15","22","null","null","27","null","39","null","10","null","16","null","9","null","15","null","9","null","16","null","0","12","null","null","4","8","null","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","457","120","null","null","25","null","40","null","80","null","70","null","20","null","28","null","71","66","null","null","0","12","null","null","64","null","52","null","12","null","22","null","73","57","null","null","8","null","12","null","27","31","null","null","43","null","39","null","0","null","12","null","34","null","47","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","384","80","null","null","47","null","35","null","16","null","19","null","11","null","17","null","20","24","null","null","41","56","null","null","24","null","27","null","16","null","22","null","60","45","null","null","43","null","43","null","51","58","null","null","22","null","26","null","16","null","30","null","17","null","22","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","245","70","null","null","40","null","47","null","9","null","15","null","22","null","36","null","23","22","null","null","10","16","null","null","16","null","19","null","8","null","13","null","0","12","null","null","0","null","12","null","10","15","null","null","68","null","61","null","15","null","18","null","24","null","27","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","257","70","null","null","0","null","12","null","9","null","15","null","59","null","63","null","29","46","null","null","33","31","null","null","45","null","45","null","8","null","15","null","0","12","null","null","10","null","17","null","37","37","null","null","27","null","34","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","329","86","null","null","30","null","28","null","0","null","12","null","34","null","44","null","24","36","null","null","61","51","null","null","11","null","17","null","0","null","12","null","0","12","null","null","38","null","49","null","16","19","null","null","8","null","13","null","85","null","65","null","15","null","13","null","0","null","12","null","7","11","null","null","0","12","null","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","234","84","null","null","0","null","12","null","0","null","12","null","0","null","12","null","8","14","null","null","15","16","null","null","9","null","14","null","39","null","46","null","29","44","null","null","0","null","12","null","11","21","null","null","72","null","61","null","20","null","21","null","0","null","12","null","9","null","14","null","22","37","null","null","0","12","null","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","204","96","null","null","65","null","72","null","17","null","18","null","25","null","30","null","30","48","null","null","0","12","null","null","14","null","22","null","31","null","30","null","0","12","null","null","0","null","12","null","9","14","null","null","13","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","275","125","null","null","0","null","12","null","0","null","12","null","0","null","12","null","70","74","null","null","0","12","null","null","0","null","12","null","0","null","12","null","53","55","null","null","0","null","12","null","53","64","null","null","16","null","26","null","45","null","60","null","38","null","54","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","262","73","null","null","10","null","15","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","56","null","65","null","0","12","null","null","54","null","42","null","37","null","53","null","53","null","45","null","41","null","48","null","0","12","null","null","11","20","null","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","162","61","null","null","10","null","15","null","0","null","12","null","0","null","12","null","19","27","null","null","12","18","null","null","0","null","12","null","0","null","12","null","10","15","null","null","9","null","15","null","18","24","null","null","7","null","12","null","29","null","29","null","20","null","22","null","11","null","18","null","0","12","null","null","17","19","null","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","203","84","null","null","0","null","12","null","0","null","12","null","0","null","12","null","17","28","null","null","38","60","null","null","0","null","12","null","90","null","55","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","58","null","56","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","78","43","null","null","7","null","14","null","0","null","12","null","0","null","12","null","0","12","null","null","11","17","null","null","0","null","12","null","5","null","9","null","23","30","null","null","0","null","12","null","0","12","null","null","0","null","12","null","8","null","13","null","8","null","12","null","11","null","15","null","0","12","null","null","5","9","null","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","306","83","null","null","39","null","52","null","0","null","12","null","10","null","15","null","28","45","null","null","0","12","null","null","16","null","19","null","12","null","19","null","29","28","null","null","21","null","23","null","39","30","null","null","55","null","51","null","37","null","48","null","20","null","24","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","133","34","null","null","0","null","12","null","0","null","12","null","11","null","18","null","0","12","null","null","0","12","null","null","33","null","30","null","9","null","14","null","0","12","null","null","6","null","9","null","36","34","null","null","5","null","9","null","18","null","24","null","15","null","21","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","36","24","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","5","8","null","null","4","null","6","null","0","null","12","null","9","null","10","null","0","null","12","null","18","22","null","null","0","12","null","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","97","56","null","null","0","null","12","null","0","null","12","null","26","null","39","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","8","null","14","null","0","12","null","null","0","null","12","null","6","null","10","null","7","null","11","null","43","null","37","null","0","12","null","null","7","10","null","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","20","16","null","null","0","null","12","null","1","null","3","null","5","null","7","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","10","null","10","null","4","null","7","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","106","42","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","21","35","null","null","0","null","12","null","85","55","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","22","18","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","5","null","9","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","5","null","8","null","0","null","12","null","7","null","9","null","5","7","null","null","0","12","null","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","175","74","null","null","24","null","34","null","0","null","12","null","30","null","27","null","12","17","null","null","0","12","null","null","0","null","12","null","7","null","11","null","0","12","null","null","0","null","12","null","42","54","null","null","11","null","17","null","22","null","34","null","6","null","11","null","21","null","22","null","0","12","null","null","0","12","null","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","136","47","null","null","0","null","12","null","13","null","19","null","11","null","12","null","0","12","null","null","0","12","null","null","5","null","9","null","9","null","16","null","11","17","null","null","5","null","9","null","12","13","null","null","33","null","29","null","19","null","14","null","18","null","14","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","275","105","null","null","10","null","17","null","31","null","33","null","0","null","12","null","0","12","null","null","0","12","null","null","40","null","53","null","35","null","53","null","0","12","null","null","16","null","19","null","23","34","null","null","57","null","46","null","37","null","29","null","8","null","14","null","18","null","27","null","0","12","null","null","0","12","null","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","363","101","null","null","14","null","18","null","9","null","14","null","33","null","51","null","36","41","null","null","2","8","null","null","27","null","41","null","25","null","38","null","17","19","null","null","0","null","12","null","15","16","null","null","62","null","48","null","98","null","67","null","8","null","14","null","0","null","12","null","10","14","null","null","7","12","null","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","264","97","null","null","0","null","12","null","54","null","61","null","0","null","12","null","0","12","null","null","10","15","null","null","0","null","12","null","12","null","19","null","0","12","null","null","7","null","12","null","51","48","null","null","45","null","57","null","50","null","51","null","19","null","22","null","0","null","12","null","16","20","null","null","0","12","null","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","386","84","null","null","0","null","17","null","27","null","40","null","0","null","17","null","36","54","null","null","26","43","null","null","18","null","22","null","0","null","17","null","67","81","null","null","11","null","18","null","30","34","null","null","11","null","18","null","45","null","36","null","57","null","40","null","58","null","65","null","0","17","null","null","0","17","null","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","310","110","null","null","9","null","16","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","7","null","12","null","13","21","null","null","0","null","17","null","49","44","null","null","60","null","80","null","67","null","78","null","89","null","74","null","0","null","17","null","16","21","null","null","0","17","null","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","397","159","null","null","52","null","80","null","0","null","17","null","12","null","21","null","15","24","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","23","39","null","null","58","null","83","null","87","null","85","null","16","null","27","null","57","null","60","null","54","62","null","null","23","38","null","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","167","79","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","7","13","null","null","0","null","12","null","32","null","42","null","6","9","null","null","0","null","12","null","0","12","null","null","42","null","28","null","9","null","15","null","17","null","19","null","0","null","12","null","54","58","null","null","0","12","null","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","152","51","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","8","16","null","null","6","null","12","null","0","null","12","null","0","12","null","null","26","null","36","null","7","14","null","null","31","null","34","null","22","null","21","null","12","null","16","null","32","null","40","null","6","13","null","null","2","8","null","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","280","114","null","null","31","null","27","null","64","null","69","null","7","null","14","null","22","27","null","null","49","42","null","null","0","null","12","null","5","null","9","null","0","12","null","null","32","null","29","null","18","22","null","null","0","null","12","null","21","null","24","null","0","null","12","null","31","null","48","null","0","12","null","null","0","12","null","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","492","114","null","null","84","null","97","null","29","null","48","null","0","null","17","null","0","17","null","null","0","17","null","null","35","null","60","null","50","null","80","null","0","17","null","null","0","null","17","null","0","17","null","null","0","null","17","null","195","null","121","null","82","null","103","null","0","null","17","null","0","17","null","null","17","28","null","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","355","110","null","null","0","null","12","null","5","null","9","null","29","null","45","null","59","54","null","null","0","12","null","null","41","null","50","null","17","null","20","null","0","12","null","null","32","null","38","null","28","44","null","null","61","null","46","null","44","null","35","null","28","null","25","null","0","null","12","null","11","17","null","null","0","12","null","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","348","126","null","null","98","null","93","null","9","null","13","null","0","null","12","null","28","46","null","null","0","12","null","null","82","null","81","null","20","null","29","null","7","11","null","null","10","null","15","null","31","43","null","null","36","null","36","null","17","null","22","null","0","null","12","null","0","null","12","null","10","13","null","null","0","12","null","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","470","208","null","null","0","null","12","null","78","null","83","null","15","null","24","null","125","117","null","null","14","24","null","null","127","null","111","null","0","null","12","null","30","33","null","null","16","null","25","null","50","81","null","null","0","null","12","null","0","null","12","null","0","null","12","null","15","null","24","null","0","12","null","null","0","12","null","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","183","73","null","null","28","null","42","null","17","null","24","null","15","null","17","null","19","29","null","null","21","24","null","null","0","null","12","null","0","null","12","null","23","35","null","null","26","null","35","null","0","12","null","null","0","null","12","null","15","null","22","null","12","null","18","null","7","null","11","null","0","12","null","null","0","12","null","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","173","112","null","null","0","null","12","null","0","null","12","null","9","null","13","null","0","12","null","null","0","12","null","null","7","null","14","null","0","null","12","null","9","16","null","null","57","null","60","null","21","26","null","null","13","null","22","null","57","null","54","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","121","29","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","5","9","null","null","0","null","12","null","25","null","27","null","12","19","null","null","0","null","12","null","0","12","null","null","46","null","29","null","12","null","13","null","8","null","11","null","7","null","11","null","0","12","null","null","6","10","null","null",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","544","142","null","null","15","null","25","null","0","null","19","null","0","null","19","null","0","19","null","null","17","28","null","null","58","null","81","null","15","null","30","null","44","67","null","null","0","null","19","null","35","38","null","null","81","null","100","null","132","null","79","null","118","null","86","null","17","null","28","null","0","19","null","null","12","17","null","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","278","112","null","null","0","null","17","null","0","null","17","null","0","null","17","null","18","27","null","null","13","20","null","null","16","null","26","null","0","null","17","null","75","104","null","null","12","null","19","null","32","41","null","null","21","null","20","null","55","null","46","null","13","null","19","null","0","null","17","null","23","22","null","null","0","17","null","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","834","86","null","null","18","null","20","null","55","null","64","null","23","null","28","null","10","16","null","null","37","28","null","null","48","null","41","null","76","null","54","null","51","32","null","null","19","null","28","null","168","103","null","null","162","null","81","null","113","null","65","null","25","null","24","null","13","null","20","null","16","18","null","null","0","12","null","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","463","54","null","null","20","null","20","null","47","null","30","null","24","null","20","null","48","35","null","null","20","23","null","null","26","null","20","null","39","null","26","null","9","10","null","null","15","null","19","null","22","17","null","null","68","null","32","null","73","null","34","null","18","null","18","null","25","null","24","null","9","13","null","null","0","12","null","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","1068","131","null","null","141","null","76","null","117","null","81","null","170","null","86","null","97","64","null","null","111","72","null","null","68","null","50","null","63","null","53","null","50","48","null","null","65","null","54","null","73","46","null","null","39","null","30","null","61","null","51","null","0","null","12","null","0","null","12","null","6","10","null","null","7","11","null","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","1649","182","null","null","184","null","103","null","199","null","113","null","194","null","126","null","152","84","null","null","281","131","null","null","156","null","104","null","86","null","69","null","89","81","null","null","47","null","51","null","143","87","null","null","24","null","29","null","0","null","17","null","29","null","47","null","65","null","69","null","0","17","null","null","0","17","null","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","410","84","null","null","70","null","54","null","64","null","38","null","18","null","16","null","29","26","null","null","11","14","null","null","29","null","33","null","7","null","11","null","37","33","null","null","8","null","12","null","51","44","null","null","43","null","37","null","24","null","22","null","19","null","20","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","1309","143","null","null","161","null","96","null","166","null","90","null","93","null","51","null","115","74","null","null","34","37","null","null","112","null","67","null","91","null","69","null","101","70","null","null","38","null","28","null","103","67","null","null","144","null","76","null","119","null","60","null","14","null","16","null","0","null","17","null","0","17","null","null","18","27","null","null",
"1400000US04019004118","Census Tract 41.18, Pima County, Arizona","577","176","null","null","25","null","24","null","7","null","12","null","18","null","27","null","97","118","null","null","33","43","null","null","57","null","56","null","38","null","44","null","11","17","null","null","0","null","12","null","43","50","null","null","149","null","128","null","25","null","24","null","74","null","67","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","234","77","null","null","15","null","25","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","49","null","48","null","0","null","17","null","15","24","null","null","0","null","17","null","14","23","null","null","49","null","49","null","58","null","47","null","5","null","13","null","0","null","17","null","29","34","null","null","0","17","null","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","111","52","null","null","0","null","12","null","0","null","12","null","6","null","9","null","0","12","null","null","0","12","null","null","0","null","12","null","5","null","8","null","5","8","null","null","6","null","9","null","6","8","null","null","15","null","25","null","40","null","39","null","11","null","11","null","17","null","25","null","0","12","null","null","0","12","null","null",
"1400000US04019004121","Census Tract 41.21, Pima County, Arizona","1125","159","null","null","42","null","42","null","25","null","32","null","71","null","66","null","138","95","null","null","0","17","null","null","33","null","42","null","65","null","92","null","136","109","null","null","93","null","68","null","103","82","null","null","168","null","121","null","176","null","96","null","40","null","43","null","35","null","52","null","0","17","null","null","0","17","null","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","990","93","null","null","134","null","75","null","198","null","93","null","105","null","67","null","29","28","null","null","28","33","null","null","114","null","75","null","4","null","7","null","49","35","null","null","71","null","52","null","85","58","null","null","54","null","42","null","90","null","65","null","11","null","16","null","14","null","23","null","0","12","null","null","4","7","null","null",
"1400000US04019004125","Census Tract 41.25, Pima County, Arizona","325","128","null","null","0","null","17","null","0","null","17","null","0","null","17","null","15","27","null","null","33","37","null","null","0","null","17","null","0","null","17","null","0","17","null","null","24","null","38","null","15","26","null","null","89","null","70","null","135","null","106","null","14","null","20","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","150","72","null","null","36","null","43","null","10","null","16","null","0","null","12","null","10","15","null","null","0","12","null","null","22","null","20","null","0","null","12","null","0","12","null","null","0","null","12","null","23","22","null","null","28","null","41","null","0","null","12","null","0","null","12","null","0","null","12","null","21","24","null","null","0","12","null","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","422","67","null","null","0","null","12","null","35","null","30","null","18","null","21","null","29","25","null","null","17","28","null","null","37","null","34","null","36","null","36","null","24","27","null","null","4","null","8","null","51","38","null","null","33","null","28","null","64","null","35","null","53","null","42","null","15","null","17","null","6","9","null","null","0","12","null","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","872","92","null","null","14","null","16","null","15","null","17","null","42","null","49","null","33","39","null","null","46","33","null","null","30","null","23","null","43","null","41","null","72","46","null","null","32","null","38","null","71","41","null","null","128","null","66","null","131","null","73","null","109","null","67","null","46","null","32","null","56","54","null","null","4","7","null","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","1158","122","null","null","151","null","91","null","97","null","62","null","87","null","52","null","54","50","null","null","68","46","null","null","58","null","35","null","66","null","43","null","51","40","null","null","57","null","60","null","87","46","null","null","97","null","50","null","163","null","70","null","52","null","56","null","18","null","23","null","40","46","null","null","12","19","null","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","367","134","null","null","39","null","50","null","9","null","16","null","84","null","73","null","58","78","null","null","0","12","null","null","36","null","34","null","63","null","68","null","0","12","null","null","15","null","17","null","0","12","null","null","26","null","32","null","0","null","12","null","9","null","15","null","28","null","41","null","0","12","null","null","0","12","null","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","227","77","null","null","62","null","48","null","0","null","12","null","3","null","7","null","0","12","null","null","15","22","null","null","35","null","36","null","8","null","12","null","16","20","null","null","0","null","12","null","10","20","null","null","21","null","25","null","0","null","12","null","18","null","21","null","19","null","19","null","20","23","null","null","0","12","null","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","79","63","null","null","12","null","18","null","0","null","12","null","0","null","12","null","31","51","null","null","9","15","null","null","0","null","12","null","10","null","16","null","0","12","null","null","0","null","12","null","0","12","null","null","17","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","567","84","null","null","89","null","57","null","10","null","16","null","62","null","37","null","117","66","null","null","30","30","null","null","37","null","36","null","21","null","31","null","30","33","null","null","16","null","12","null","70","46","null","null","35","null","26","null","36","null","23","null","6","null","9","null","0","null","12","null","4","8","null","null","4","7","null","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","905","115","null","null","37","null","38","null","20","null","23","null","46","null","57","null","0","12","null","null","30","36","null","null","47","null","48","null","112","null","81","null","78","53","null","null","102","null","78","null","81","49","null","null","172","null","75","null","112","null","55","null","33","null","48","null","27","null","34","null","8","13","null","null","0","12","null","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","1399","146","null","null","61","null","57","null","59","null","45","null","175","null","93","null","134","77","null","null","19","22","null","null","115","null","77","null","83","null","69","null","117","80","null","null","95","null","69","null","108","69","null","null","122","null","77","null","141","null","69","null","62","null","48","null","60","null","46","null","48","47","null","null","0","17","null","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","332","118","null","null","0","null","12","null","0","null","12","null","7","null","13","null","7","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","30","34","null","null","0","null","12","null","63","55","null","null","76","null","57","null","90","null","59","null","7","null","15","null","22","null","35","null","12","19","null","null","18","24","null","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","19","20","null","null","0","null","12","null","0","null","12","null","9","null","13","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","10","null","15","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","25","15","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","7","null","11","null","8","null","12","null","0","null","12","null","10","null","9","null","0","12","null","null","0","12","null","null",
