"GEO_ID","NAME","B19013H_001E","B19013H_001M","B19013H_001MA","B19013H_001EA",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","23529","7410","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","40536","18768","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","51210","11457","null","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","40877","8442","null","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","36263","4884","null","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","43958","13247","null","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","50600","8114","null","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","58656","4785","null","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","61792","13009","null","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","38569","5657","null","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","53393","4937","null","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","61200","17114","null","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","63944","10042","null","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","80909","11995","null","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","43523","11796","null","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","54694","11488","null","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","55474","7880","null","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","58984","9155","null","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","55521","3625","null","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","61058","10179","null","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","66974","11308","null","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","93681","7086","null","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","46755","14513","null","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","60521","8077","null","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","58085","4690","null","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","50568","4144","null","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","56010","10741","null","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","30643","12909","null","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","32038","6373","null","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","29964","5618","null","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","19477","4704","null","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","22463","2616","null","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","41900","8092","null","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","42180","4821","null","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","26930","1703","null","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","102500","9929","null","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","70433","16697","null","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","64545","13888","null","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","153958","52899","null","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","146103","58558","null","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","151977","60945","null","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","104494","14003","null","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","80266","15351","null","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","147625","44332","null","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","54865","5917","null","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","59461","10011","null","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","92386","9183","null","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","32647","7238","null","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","22028","4366","null","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","19432","8202","null","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","40927","8641","null","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","41006","7318","null","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","52375","10297","null","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","39559","11060","null","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","54306","9605","null","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","32230","8970","null","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","32614","4467","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","25119","3194","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","34306","6531","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","55593","10052","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","142125","34982","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","46860","10498","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","60972","24629","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","59531","10972","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","50020","3660","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","108258","28144","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","33510","21391","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","45875","12250","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","65968","10168","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","20732","4928","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","35714","19248","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","43590","13888","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","30361","18229","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","24708","14321","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","36641","10827","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","22589","3630","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","32260","14597","null","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","29583","19608","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","30670","4890","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","74402","11212","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","37727","11082","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","59471","15255","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","44207","11252","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","101798","7000","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","86354","35264","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","169417","49129","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","73843","11299","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","57500","12180","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","89583","16320","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","43776","5027","null","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","50746","5163","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","55568","11531","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","48487","11688","null","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","17422","16069","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","43704","7028","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","51500","15099","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","53051","7401","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","39100","16057","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","30234","13968","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","12941","6398","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","29250","13407","null","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","33542","8382","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","15708","7821","null","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","50000","18609","null","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","20688","10330","null","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","46900","2831","null","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","44881","9576","null","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","54274","5390","null","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","33666","6438","null","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","28188","7024","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","27702","10334","null","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","36515","3238","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","50536","18611","null","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","46458","19125","null","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","44000","25330","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","34107","4217","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","55000","14838","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","42700","18839","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","26523","12720","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","null","null","null","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","39971","10857","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","40906","3257","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","42911","10681","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","53219","6077","null","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","41328","9945","null","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","49219","20714","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","41174","15715","null","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","59938","10918","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","32143","9979","null","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","50643","11359","null","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","72871","14210","null","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","67888","9058","null","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","36397","2486","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","41875","20786","null","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","24167","8514","null","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","48152","6778","null","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","49617","5341","null","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","39643","18179","null","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","38971","7378","null","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","31133","2832","null","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","42321","9422","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","32333","12853","null","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","33456","12187","null","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","46563","13748","null","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","98229","21507","null","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","81250","14824","null","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","45625","7534","null","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","36838","10841","null","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","30700","9968","null","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","14159","2107","null","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","37750","32746","null","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","61375","45001","null","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","39427","3302","null","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","38500","11133","null","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","41250","28783","null","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","41125","30673","null","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","27250","5322","null","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","48688","5082","null","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","66176","23494","null","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","65881","34503","null","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","27813","7763","null","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","44878","15323","null","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","76429","19747","null","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","12917","6694","null","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","21786","8349","null","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","32137","15725","null","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","46250","8802","null","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","17589","4767","null","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","20268","12982","null","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","32955","7308","null","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","15368","6110","null","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","37161","7566","null","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","56969","9235","null","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","18346","4465","null","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","47880","6415","null","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","40382","7427","null","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","30972","10828","null","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","35125","16517","null","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","58500","38685","null","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","170690","155150","null","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","26250","10322","null","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","15163","3246","null","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","13125","8392","null","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","null","null","null","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","12000","8925","null","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","14375","13468","null","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","23594","19046","null","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","30500","2689","null","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","30179","12354","null","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","25769","17795","null","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","48000","8429","null","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","36458","19479","null","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","58125","42705","null","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","39844","15100","null","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","17798","7803","null","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","28393","19451","null","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","71971","28567","null","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","46111","42530","null","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","44750","12357","null","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","72321","16596","null","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","52500","9363","null","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","40054","7961","null","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","72550","23987","null","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","46094","20607","null","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","36406","20564","null","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","69405","18838","null","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","95200","17672","null","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","81944","21648","null","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","76667","18942","null","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","67908","11660","null","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","71094","18285","null","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","56635","20848","null","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","95100","8186","null","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","75458","19124","null","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","81927","20814","null","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","65833","23309","null","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","86288","17198","null","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","56833","33070","null","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","87981","34144","null","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","66483","10001","null","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","78158","13836","null","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","53533","9238","null","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","61827","4400","null","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","133250","20007","null","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","82098","7445","null","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","77396","14697","null","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","83400","15298","null","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","104650","13935","null","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","76250","5274","null","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","50033","8587","null","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","57821","12046","null","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","101780","14401","null","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","69375","11594","null","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","100104","17448","null","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","83409","30037","null","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","118500","20300","null","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","138750","30918","null","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","141215","9632","null","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","121875","38160","null","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","106389","26422","null","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","65938","35804","null","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","99353","41926","null","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","40063","9520","null","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","28182","14876","null","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","28862","6911","null","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","57917","12115","null","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","-","**","**","-",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","null","null","null","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","62348","7107","null","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","90294","12570","null","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","125179","20231","null","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","43164","3841","null","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","100176","17432","null","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","102962","13422","null","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","52045","5252","null","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","81316","14276","null","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","70986","6575","null","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","105792","18821","null","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","105362","7136","null","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","43178","6048","null","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","125750","15492","null","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","48214","7994","null","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","115694","25297","null","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","53036","22325","null","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","62338","9290","null","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","81714","19380","null","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","74214","15111","null","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","86328","18584","null","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","52017","13636","null","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","91164","9477","null","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","123646","26818","null","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","111875","21821","null","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","125313","19281","null","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","109846","18709","null","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","126310","28476","null","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","68860","6509","null","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","62969","30452","null","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","89879","12894","null","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","135880","11049","null","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","150167","35011","null","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","144564","13549","null","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","76411","18827","null","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","160486","44640","null","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","77375","14098","null","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","60568","18530","null","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","59625","7904","null","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","55833","12260","null","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","60487","14780","null","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","62813","10971","null","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","54208","17257","null","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","89063","27501","null","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","58438","16697","null","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","48857","10520","null","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","50000","12164","null","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","79432","26819","null","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","51900","9931","null","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","50489","15816","null","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","50451","5823","null","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","44529","5900","null","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","78018","9322","null","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","54798","8129","null","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","61838","10880","null","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","56168","16148","null","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","61161","11895","null","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","52426","18073","null","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","31434","6128","null","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","51912","20074","null","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","43179","4615","null","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","64432","14660","null","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","41769","5898","null","null",
