"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","13680","null","1669","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","36163","null","5755","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","39947","null","4587","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","23908","null","3310","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","20293","null","3272","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","21933","null","5051","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","28530","null","3969","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","25582","null","2483","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","21904","null","2524","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","26878","null","3557","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","21229","null","2557","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","31912","null","2737","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","26102","null","3581","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","28178","null","3198","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","27752","null","3273","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","26205","null","2310","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","25415","null","2414","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","26057","null","3319","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","25451","null","2572","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","24614","null","2273","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","25539","null","2258","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","40015","null","5884","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","24901","null","2876","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","30781","null","3700","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","27992","null","2849","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","26684","null","5193","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","29641","null","6188","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","18176","null","2300","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","22303","null","6133","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","22453","null","3911","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","13617","null","2534","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","12488","null","1959","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","24800","null","3330","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","20682","null","2740","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","21057","null","3384","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","55841","null","7818","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","37403","null","3953","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","34109","null","3683","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","146641","null","25510","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","122220","null","18791","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","125846","null","16424","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","65706","null","5420","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","84377","null","13728","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","110274","null","19053","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","32429","null","4700","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","29009","null","3855","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","45773","null","6916","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","18060","null","2967","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","17073","null","3285","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","19588","null","2885","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","15116","null","2698","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","14879","null","2291","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","23804","null","4563","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","18902","null","3360","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","23497","null","3488","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","20515","null","2704","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","14595","null","2468","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","20773","null","2554","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","21366","null","2770","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","45318","null","8605","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","73620","null","9380","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","43124","null","7858","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","46022","null","7636","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","37164","null","8156","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","36920","null","6510","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","70275","null","11172","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","20215","null","4123","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","34741","null","5861","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","42140","null","6530","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","14906","null","4813","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","28370","null","6554","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","16212","null","2465","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","18435","null","2437","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","14712","null","2472","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","12065","null","1779","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","8379","null","1753","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","13179","null","2644","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","13915","null","1985","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","21318","null","2354","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","65113","null","7501","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","32702","null","4721","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","40407","null","6616","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","50463","null","8214","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","108590","null","20337","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","84523","null","16286","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","90892","null","16277","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","71047","null","12623","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","45273","null","5887","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","74399","null","10192","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","47375","null","5795","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","55858","null","20485","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","33113","null","5593","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","49220","null","9505","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","23566","null","6878","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","23416","null","2914","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","37576","null","4844","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","27562","null","6066","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","20456","null","2673","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","10753","null","1410","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","13784","null","1908","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","11950","null","1620","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","14409","null","2092","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","15484","null","1606","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","13851","null","2669","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","13406","null","1938","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","12570","null","2298","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","16984","null","1559","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","13842","null","1706","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","11763","null","1753","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","15083","null","2407","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","13399","null","1797","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","11621","null","1795","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","12105","null","1523","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","13682","null","1394","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","11065","null","1212","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","13318","null","1752","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","12370","null","1250","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","15244","null","1638","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","10028","null","1441","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","11505","null","1330","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","13646","null","2194","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","11859","null","1573","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","32863","null","4682","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","35294","null","4499","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","38686","null","5952","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","43752","null","7825","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","22386","null","3427","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","26941","null","5122","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","20372","null","3496","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","36169","null","3739","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","28749","null","4668","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","22221","null","3028","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","50107","null","6820","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","49906","null","10451","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","24718","null","3433","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","16661","null","1751","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","21557","null","2763","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","32056","null","4236","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","27836","null","3728","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","16976","null","2144","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","19322","null","3397","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","14418","null","3035","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","15313","null","1406","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","19588","null","2584","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","15794","null","2211","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","29600","null","4095","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","59373","null","8908","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","58846","null","19018","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","11319","null","1637","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","12604","null","1638","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","25068","null","10605","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","13887","null","1493","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","12783","null","1632","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","13806","null","2043","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","15454","null","1786","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","14033","null","2510","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","13517","null","1987","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","13026","null","1404","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","11980","null","1692","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","8798","null","1260","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","12000","null","1890","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","16013","null","2814","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","21781","null","4050","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","18223","null","1471","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","13970","null","2960","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","18198","null","2444","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","20615","null","1831","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","10149","null","1946","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","10485","null","1184","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","11407","null","1727","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","18967","null","2055","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","41746","null","4906","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","20908","null","3430","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","11950","null","2514","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","15569","null","3011","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","16758","null","3016","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","11960","null","2694","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","1053","null","1682","null",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","12626","null","2116","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","10927","null","1258","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","17157","null","2046","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","11780","null","1755","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","18606","null","2856","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","28125","null","5131","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","8161","null","1590","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","25760","null","4081","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","36357","null","7337","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","12927","null","4269","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","16918","null","5853","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","10310","null","1889","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","13980","null","3872","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","11501","null","1701","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","16110","null","4221","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","13250","null","2336","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","10134","null","1689","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","12681","null","1686","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","12036","null","1798","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","13827","null","2927","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","12680","null","1465","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","12521","null","2565","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","14251","null","2269","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","13716","null","1923","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","16441","null","3932","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","12428","null","2170","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","12325","null","1940","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","15544","null","2078","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","17151","null","1912","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","13097","null","1244","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","17670","null","2428","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","28772","null","3522","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","18621","null","3455","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","21373","null","2557","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","20027","null","2650","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","15030","null","1848","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","16303","null","3231","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","15337","null","2655","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","21851","null","2824","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","23137","null","5213","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","23972","null","4448","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","18142","null","2316","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","17840","null","2478","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","25309","null","5845","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","27546","null","2633","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","25008","null","2428","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","36372","null","7481","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","28516","null","4961","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","30065","null","4075","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","18285","null","2798","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","28381","null","3224","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","39415","null","3595","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","45879","null","6707","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","37919","null","4838","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","39854","null","5917","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","67608","null","8440","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","29963","null","3367","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","44522","null","7473","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","38934","null","3956","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","42201","null","5217","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","51110","null","7359","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","31801","null","4864","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","31109","null","4315","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","45352","null","3631","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","34937","null","4080","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","44152","null","4252","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","53379","null","11981","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","61564","null","5878","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","62070","null","5573","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","72660","null","12841","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","50064","null","5577","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","49718","null","4226","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","29696","null","4637","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","64165","null","18261","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","25077","null","5128","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","10926","null","1887","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","16749","null","2438","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","43256","null","6098","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","13133","null","2112","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","10231","null","2771","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","61214","null","9366","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","62384","null","8211","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","80877","null","8463","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","43215","null","5859","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","75574","null","12870","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","56757","null","8869","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","44048","null","6674","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","58592","null","8313","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","47975","null","5826","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","77680","null","13558","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","70268","null","7297","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","49609","null","10437","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","84886","null","10106","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","40906","null","5989","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","68063","null","13930","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","76692","null","15283","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","59704","null","12901","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","72597","null","13618","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","62663","null","9633","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","64120","null","8972","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","41827","null","4105","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","54825","null","8372","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","57318","null","5169","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","70148","null","5461","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","65150","null","8917","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","63646","null","8599","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","88159","null","11882","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","81453","null","19728","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","53468","null","10361","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","57091","null","6637","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","79371","null","10392","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","80324","null","16584","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","82411","null","9128","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","47604","null","4739","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","115640","null","15175","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","57352","null","8564","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","53798","null","9054","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","66507","null","13141","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","44589","null","7662","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","57882","null","9215","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","44255","null","8906","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","43755","null","9510","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","47094","null","5430","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","52211","null","7824","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","64378","null","15244","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","30704","null","4941","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","109156","null","20156","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","64615","null","15277","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","31075","null","8607","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","51482","null","11483","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","32163","null","5627","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","39150","null","8005","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","38700","null","6214","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","40972","null","4491","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","36315","null","4474","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","41169","null","7206","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","33042","null","4458","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","31035","null","5194","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","23494","null","4434","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","27860","null","4536","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","18794","null","7106","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","28677","null","3858","null",
