"GEO_ID","NAME","B19301_001M","B19301_001MA","B19301_001E","B19301_001EA",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","3019","null","26013","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","3831","null","21379","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","2978","null","25557","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","1258","null","5203","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","3615","null","19565","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","2634","null","23007","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","4994","null","14014","null",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","2374","null","14407","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","3355","null","15280","null",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","2130","null","14910","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","2589","null","16185","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","2703","null","20293","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","2756","null","14717","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","3198","null","26695","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","3149","null","30701","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","2966","null","27166","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","3920","null","30497","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","3563","null","30242","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","3304","null","26224","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","2164","null","20487","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","6617","null","21629","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","4113","null","24656","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","3480","null","18702","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","3029","null","19882","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","3771","null","26465","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","9336","null","40064","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","2731","null","31605","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","4052","null","30999","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","4637","null","36495","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","10108","null","59417","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","3739","null","28207","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","5967","null","51403","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","5795","null","50922","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","2947","null","23260","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","1319","null","11857","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","1857","null","21828","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","4153","null","31582","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","3002","null","28481","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","4352","null","30351","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","7606","null","59422","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","11875","null","46316","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","5507","null","39339","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","5329","null","35004","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","3446","null","19971","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","3805","null","27151","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","2168","null","18762","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","4742","null","21610","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","2578","null","17813","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","3108","null","21268","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","4332","null","26568","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","2711","null","24782","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","6121","null","44185","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","2582","null","23854","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","3110","null","32417","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","2448","null","22418","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","4225","null","37616","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","3149","null","30113","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","2789","null","26326","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","2623","null","21074","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","6004","null","26042","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","4460","null","28884","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","10341","null","43316","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","4351","null","32260","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","3729","null","33710","null",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","10209","null","36118","null",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","2571","null","18788","null",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","5115","null","28192","null",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","1974","null","19112","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","7067","null","28434","null",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","3674","null","24511","null",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","2723","null","24320","null",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","4008","null","32738","null",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","3075","null","28623","null",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","3648","null","27869","null",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","11633","null","53373","null",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","3493","null","26464","null",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","2650","null","21759","null",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","3091","null","21494","null",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","7828","null","26423","null",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","4990","null","26432","null",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","2859","null","21356","null",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","2685","null","20804","null",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","2379","null","21651","null",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","3430","null","18162","null",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","6252","null","28488","null",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","2725","null","21106","null",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","2063","null","16736","null",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","3040","null","22494","null",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","3931","null","22881","null",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","3644","null","18590","null",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","2190","null","17158","null",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","3168","null","16996","null",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","2541","null","17345","null",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","3054","null","16435","null",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","2770","null","16790","null",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","2494","null","18368","null",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","2170","null","13311","null",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","2384","null","15709","null",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","2236","null","18624","null",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","1497","null","14554","null",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","1727","null","13704","null",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","2954","null","14356","null",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","1725","null","13326","null",
"1400000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","1932","null","12197","null",
"1400000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","2145","null","14778","null",
"1400000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","1746","null","15947","null",
"1400000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","2160","null","18768","null",
"1400000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","2171","null","18405","null",
"1400000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","3026","null","21611","null",
"1400000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","1373","null","12451","null",
"1400000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","2707","null","20525","null",
"1400000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","2695","null","20961","null",
"1400000US04013422204","Census Tract 4222.04, Maricopa County, Arizona","3447","null","25690","null",
"1400000US04013422205","Census Tract 4222.05, Maricopa County, Arizona","4712","null","33974","null",
"1400000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","9748","null","30403","null",
"1400000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","3068","null","26171","null",
"1400000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","4715","null","38127","null",
"1400000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","4633","null","39605","null",
"1400000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","5443","null","33932","null",
"1400000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","3325","null","26495","null",
"1400000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","3534","null","29654","null",
"1400000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","2368","null","27472","null",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","3240","null","29113","null",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","3041","null","25661","null",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","4977","null","33107","null",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","3921","null","30425","null",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","5885","null","30244","null",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","1562","null","13360","null",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","1562","null","21320","null",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","3521","null","25983","null",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","5689","null","43890","null",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","4212","null","25151","null",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","3069","null","27408","null",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","4112","null","33846","null",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","2746","null","23767","null",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","2804","null","24722","null",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","3082","null","27489","null",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","3028","null","29368","null",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","2540","null","21813","null",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","2556","null","21366","null",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","2938","null","21997","null",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","2998","null","26052","null",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","5451","null","31589","null",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","4303","null","33602","null",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","4011","null","28461","null",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","2936","null","28711","null",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","3889","null","34023","null",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","4538","null","33307","null",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","3414","null","30002","null",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","3278","null","29301","null",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","2511","null","26174","null",
"1400000US04013422606","Census Tract 4226.06, Maricopa County, Arizona","7927","null","38475","null",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","2858","null","25005","null",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","3674","null","25766","null",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","11993","null","36693","null",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","2464","null","23403","null",
"1400000US04013422616","Census Tract 4226.16, Maricopa County, Arizona","2512","null","22048","null",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","2352","null","23987","null",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","3077","null","30294","null",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","4010","null","35694","null",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","4040","null","30485","null",
"1400000US04013422622","Census Tract 4226.22, Maricopa County, Arizona","3226","null","30545","null",
"1400000US04013422623","Census Tract 4226.23, Maricopa County, Arizona","2400","null","18830","null",
"1400000US04013422624","Census Tract 4226.24, Maricopa County, Arizona","3387","null","25543","null",
"1400000US04013422625","Census Tract 4226.25, Maricopa County, Arizona","2239","null","19051","null",
"1400000US04013422626","Census Tract 4226.26, Maricopa County, Arizona","2761","null","19811","null",
"1400000US04013422627","Census Tract 4226.27, Maricopa County, Arizona","2555","null","17425","null",
"1400000US04013422628","Census Tract 4226.28, Maricopa County, Arizona","2922","null","17322","null",
"1400000US04013422629","Census Tract 4226.29, Maricopa County, Arizona","3322","null","17988","null",
"1400000US04013422630","Census Tract 4226.30, Maricopa County, Arizona","3181","null","21590","null",
"1400000US04013422631","Census Tract 4226.31, Maricopa County, Arizona","4033","null","27573","null",
"1400000US04013422632","Census Tract 4226.32, Maricopa County, Arizona","1723","null","21539","null",
"1400000US04013422633","Census Tract 4226.33, Maricopa County, Arizona","3509","null","22814","null",
"1400000US04013422634","Census Tract 4226.34, Maricopa County, Arizona","2268","null","20066","null",
"1400000US04013422635","Census Tract 4226.35, Maricopa County, Arizona","4304","null","22649","null",
"1400000US04013422636","Census Tract 4226.36, Maricopa County, Arizona","8297","null","38535","null",
"1400000US04013422637","Census Tract 4226.37, Maricopa County, Arizona","2291","null","24147","null",
"1400000US04013422638","Census Tract 4226.38, Maricopa County, Arizona","4754","null","28051","null",
"1400000US04013422639","Census Tract 4226.39, Maricopa County, Arizona","3876","null","29168","null",
"1400000US04013422640","Census Tract 4226.40, Maricopa County, Arizona","2716","null","26790","null",
"1400000US04013422641","Census Tract 4226.41, Maricopa County, Arizona","2648","null","23232","null",
"1400000US04013422642","Census Tract 4226.42, Maricopa County, Arizona","4092","null","27192","null",
"1400000US04013422643","Census Tract 4226.43, Maricopa County, Arizona","2091","null","26702","null",
"1400000US04013422644","Census Tract 4226.44, Maricopa County, Arizona","2978","null","29694","null",
"1400000US04013422646","Census Tract 4226.46, Maricopa County, Arizona","2439","null","27892","null",
"1400000US04013522800","Census Tract 5228, Maricopa County, Arizona","1970","null","9649","null",
"1400000US04013522901","Census Tract 5229.01, Maricopa County, Arizona","2292","null","24925","null",
"1400000US04013522903","Census Tract 5229.03, Maricopa County, Arizona","1928","null","13476","null",
"1400000US04013522904","Census Tract 5229.04, Maricopa County, Arizona","2679","null","14874","null",
"1400000US04013523002","Census Tract 5230.02, Maricopa County, Arizona","1551","null","14457","null",
"1400000US04013523003","Census Tract 5230.03, Maricopa County, Arizona","3974","null","29175","null",
"1400000US04013523005","Census Tract 5230.05, Maricopa County, Arizona","2861","null","28771","null",
"1400000US04013523006","Census Tract 5230.06, Maricopa County, Arizona","3394","null","26025","null",
"1400000US04013523102","Census Tract 5231.02, Maricopa County, Arizona","2838","null","17036","null",
"1400000US04013523103","Census Tract 5231.03, Maricopa County, Arizona","4249","null","27236","null",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","3559","null","23772","null",
"1400000US04013610000","Census Tract 6100, Maricopa County, Arizona","3258","null","25261","null",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","5769","null","38182","null",
"1400000US04013610200","Census Tract 6102, Maricopa County, Arizona","5677","null","42353","null",
"1400000US04013610300","Census Tract 6103, Maricopa County, Arizona","3138","null","30728","null",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","2959","null","27194","null",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","10956","null","47633","null",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","7933","null","40082","null",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","4133","null","37076","null",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","5781","null","36386","null",
"1400000US04013610900","Census Tract 6109, Maricopa County, Arizona","6457","null","43121","null",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","10904","null","41953","null",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","8052","null","42448","null",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","3733","null","39850","null",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","8597","null","39107","null",
"1400000US04013611400","Census Tract 6114, Maricopa County, Arizona","3522","null","36246","null",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","6023","null","38712","null",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","5622","null","41332","null",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","8379","null","45792","null",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","2495","null","26657","null",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","5968","null","28807","null",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","5355","null","36092","null",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","4502","null","35556","null",
"1400000US04013612300","Census Tract 6123, Maricopa County, Arizona","5576","null","39814","null",
"1400000US04013612400","Census Tract 6124, Maricopa County, Arizona","3233","null","34080","null",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","4380","null","38296","null",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","4723","null","35673","null",
"1400000US04013612700","Census Tract 6127, Maricopa County, Arizona","7588","null","50504","null",
"1400000US04013612800","Census Tract 6128, Maricopa County, Arizona","7681","null","44755","null",
"1400000US04013612900","Census Tract 6129, Maricopa County, Arizona","6490","null","36292","null",
"1400000US04013613000","Census Tract 6130, Maricopa County, Arizona","7255","null","48891","null",
"1400000US04013613100","Census Tract 6131, Maricopa County, Arizona","6444","null","45078","null",
"1400000US04013613200","Census Tract 6132, Maricopa County, Arizona","12333","null","51961","null",
"1400000US04013613300","Census Tract 6133, Maricopa County, Arizona","4620","null","42650","null",
"1400000US04013613400","Census Tract 6134, Maricopa County, Arizona","2270","null","28087","null",
"1400000US04013613500","Census Tract 6135, Maricopa County, Arizona","2956","null","27860","null",
"1400000US04013613600","Census Tract 6136, Maricopa County, Arizona","2207","null","30866","null",
"1400000US04013613700","Census Tract 6137, Maricopa County, Arizona","3723","null","32493","null",
"1400000US04013613800","Census Tract 6138, Maricopa County, Arizona","5489","null","28232","null",
"1400000US04013613900","Census Tract 6139, Maricopa County, Arizona","11559","null","38581","null",
"1400000US04013614000","Census Tract 6140, Maricopa County, Arizona","3550","null","34899","null",
"1400000US04013614100","Census Tract 6141, Maricopa County, Arizona","3371","null","34772","null",
"1400000US04013614200","Census Tract 6142, Maricopa County, Arizona","9159","null","48619","null",
"1400000US04013614300","Census Tract 6143, Maricopa County, Arizona","13299","null","54596","null",
"1400000US04013614400","Census Tract 6144, Maricopa County, Arizona","2246","null","24509","null",
"1400000US04013614500","Census Tract 6145, Maricopa County, Arizona","5586","null","25363","null",
"1400000US04013614600","Census Tract 6146, Maricopa County, Arizona","2528","null","27612","null",
"1400000US04013614700","Census Tract 6147, Maricopa County, Arizona","2888","null","18890","null",
"1400000US04013614800","Census Tract 6148, Maricopa County, Arizona","2466","null","23440","null",
"1400000US04013614900","Census Tract 6149, Maricopa County, Arizona","5254","null","38563","null",
"1400000US04013615000","Census Tract 6150, Maricopa County, Arizona","6372","null","46564","null",
"1400000US04013615100","Census Tract 6151, Maricopa County, Arizona","5820","null","45282","null",
"1400000US04013615200","Census Tract 6152, Maricopa County, Arizona","5864","null","48269","null",
"1400000US04013615300","Census Tract 6153, Maricopa County, Arizona","8265","null","33393","null",
"1400000US04013615400","Census Tract 6154, Maricopa County, Arizona","4233","null","28265","null",
"1400000US04013615500","Census Tract 6155, Maricopa County, Arizona","5361","null","40577","null",
"1400000US04013615600","Census Tract 6156, Maricopa County, Arizona","5167","null","40649","null",
"1400000US04013615700","Census Tract 6157, Maricopa County, Arizona","7103","null","41208","null",
"1400000US04013615800","Census Tract 6158, Maricopa County, Arizona","3089","null","35966","null",
"1400000US04013615900","Census Tract 6159, Maricopa County, Arizona","3612","null","34446","null",
"1400000US04013616000","Census Tract 6160, Maricopa County, Arizona","4018","null","31701","null",
"1400000US04013616100","Census Tract 6161, Maricopa County, Arizona","3790","null","28226","null",
"1400000US04013616200","Census Tract 6162, Maricopa County, Arizona","3609","null","25544","null",
"1400000US04013616300","Census Tract 6163, Maricopa County, Arizona","4167","null","31644","null",
"1400000US04013616400","Census Tract 6164, Maricopa County, Arizona","3250","null","27622","null",
"1400000US04013616500","Census Tract 6165, Maricopa County, Arizona","3355","null","19820","null",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","2710","null","23469","null",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","2207","null","26579","null",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","2360","null","25634","null",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","8739","null","37647","null",
"1400000US04013617000","Census Tract 6170, Maricopa County, Arizona","2671","null","24786","null",
"1400000US04013617100","Census Tract 6171, Maricopa County, Arizona","5608","null","36099","null",
"1400000US04013617200","Census Tract 6172, Maricopa County, Arizona","6975","null","37233","null",
"1400000US04013617300","Census Tract 6173, Maricopa County, Arizona","5079","null","36461","null",
"1400000US04013617400","Census Tract 6174, Maricopa County, Arizona","2065","null","28642","null",
"1400000US04013617500","Census Tract 6175, Maricopa County, Arizona","2279","null","28503","null",
"1400000US04013617600","Census Tract 6176, Maricopa County, Arizona","1672","null","25926","null",
"1400000US04013617700","Census Tract 6177, Maricopa County, Arizona","6899","null","30850","null",
"1400000US04013617800","Census Tract 6178, Maricopa County, Arizona","4124","null","36077","null",
"1400000US04013617900","Census Tract 6179, Maricopa County, Arizona","4247","null","28125","null",
"1400000US04013618000","Census Tract 6180, Maricopa County, Arizona","2447","null","27963","null",
"1400000US04013618100","Census Tract 6181, Maricopa County, Arizona","1973","null","28711","null",
"1400000US04013618200","Census Tract 6182, Maricopa County, Arizona","2188","null","22519","null",
"1400000US04013618300","Census Tract 6183, Maricopa County, Arizona","3173","null","28263","null",
"1400000US04013618400","Census Tract 6184, Maricopa County, Arizona","3246","null","21528","null",
"1400000US04013618500","Census Tract 6185, Maricopa County, Arizona","2200","null","22260","null",
"1400000US04013618600","Census Tract 6186, Maricopa County, Arizona","2231","null","18879","null",
"1400000US04013618700","Census Tract 6187, Maricopa County, Arizona","3166","null","23164","null",
"1400000US04013618800","Census Tract 6188, Maricopa County, Arizona","4832","null","19810","null",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","3161","null","26894","null",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","3813","null","31551","null",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","4134","null","19901","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","2177","null","20294","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","2743","null","22738","null",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","5990","null","24265","null",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","2441","null","24034","null",
"1400000US04013619600","Census Tract 6196, Maricopa County, Arizona","8242","null","28426","null",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","2882","null","26305","null",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","3129","null","31683","null",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","5736","null","42376","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","1661","null","29397","null",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","2677","null","17938","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","2531","null","12545","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","2731","null","4628","null",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","7244","null","40877","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","2921","null","36828","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","5650","null","32339","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","5239","null","53911","null",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","4113","null","37266","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","2616","null","32588","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","6068","null","40387","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","5419","null","42014","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","3140","null","37291","null",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","2055","null","30356","null",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","5005","null","39627","null",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","7639","null","35881","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","3820","null","33439","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","5420","null","32721","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","5323","null","30476","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","3654","null","30576","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","3743","null","35865","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","3796","null","35188","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","3550","null","28635","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","2686","null","26858","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","18197","null","55341","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","3642","null","40166","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","5432","null","26860","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","3846","null","32723","null",
