"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","28567","null","4356","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","16320","null","5393","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","26638","null","3391","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","25196","null","2763","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","10662","null","2403","null",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","9908","null","1850","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","12161","null","1920","null",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","16391","null","3528","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","16596","null","3755","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","20980","null","3340","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","13989","null","2715","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","30174","null","2907","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","31039","null","2779","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","27760","null","2978","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","32511","null","3214","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","28045","null","3531","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","31804","null","3946","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","23715","null","3340","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","35941","null","6302","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","22311","null","2533","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","21879","null","3086","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","24776","null","2823","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","31176","null","3326","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","36810","null","3535","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","34688","null","3939","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","34150","null","4831","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","46193","null","5878","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","65337","null","10043","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","31297","null","3511","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","46367","null","5620","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","48579","null","4747","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","32141","null","3284","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","12170","null","1905","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","23637","null","3194","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","34183","null","4336","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","31007","null","5794","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","33702","null","2773","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","52760","null","5055","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","62763","null","14065","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","49848","null","6410","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","36594","null","3906","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","25201","null","4609","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","30904","null","4477","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","19960","null","3329","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","18338","null","2657","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","19255","null","3512","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","20194","null","1811","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","24645","null","2789","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","30845","null","4336","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","57776","null","12427","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","27383","null","2964","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","28892","null","3023","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","28388","null","3968","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","38598","null","3394","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","37664","null","5089","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","33372","null","3752","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","29558","null","7301","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","30709","null","5606","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","34808","null","3610","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","35519","null","5648","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","35615","null","3969","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","29953","null","3253","null",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","50558","null","13210","null",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","19457","null","3800","null",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","35307","null","5509","null",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","20473","null","3056","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","20171","null","2779","null",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","28111","null","3298","null",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","27830","null","3602","null",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","29141","null","3156","null",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","31008","null","4381","null",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","31740","null","3532","null",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","49284","null","7975","null",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","32033","null","3309","null",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","26921","null","4813","null",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","19880","null","2628","null",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","27136","null","2332","null",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","25149","null","4558","null",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","24296","null","2862","null",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","18984","null","4884","null",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","24092","null","3847","null",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","21778","null","2685","null",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","21182","null","3892","null",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","22661","null","3047","null",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","19032","null","2402","null",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","27606","null","2819","null",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","20998","null","2120","null",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","18313","null","3398","null",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","14703","null","1514","null",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","17827","null","2575","null",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","18741","null","4661","null",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","14809","null","1269","null",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","17067","null","2894","null",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","16097","null","2193","null",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","13252","null","2337","null",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","21786","null","3684","null",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","14448","null","1910","null",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","18779","null","2646","null",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","17127","null","2493","null",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","16070","null","1870","null",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","11829","null","1360","null",
"1400000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","11132","null","1535","null",
"1400000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","15003","null","2120","null",
"1400000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","14671","null","2032","null",
"1400000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","19115","null","2727","null",
"1400000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","21862","null","6672","null",
"1400000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","14174","null","1635","null",
"1400000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","17321","null","2517","null",
"1400000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","19134","null","2347","null",
"1400000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","23572","null","3744","null",
"1400000US04013422204","Census Tract 4222.04, Maricopa County, Arizona","28240","null","5929","null",
"1400000US04013422205","Census Tract 4222.05, Maricopa County, Arizona","37582","null","6177","null",
"1400000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","28243","null","3153","null",
"1400000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","28057","null","2631","null",
"1400000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","38164","null","5553","null",
"1400000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","39392","null","4112","null",
"1400000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","29861","null","2410","null",
"1400000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","27667","null","2826","null",
"1400000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","31733","null","3662","null",
"1400000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","27952","null","3031","null",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","29509","null","5124","null",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","26068","null","3202","null",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","34935","null","5351","null",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","32352","null","3713","null",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","34531","null","5072","null",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","16481","null","2043","null",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","21631","null","2095","null",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","28276","null","3932","null",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","36720","null","3454","null",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","30971","null","5313","null",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","36258","null","4227","null",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","34546","null","2998","null",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","29574","null","4814","null",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","24426","null","2764","null",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","37066","null","5536","null",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","36887","null","3962","null",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","24082","null","2482","null",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","23100","null","2700","null",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","21228","null","2183","null",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","28753","null","3900","null",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","35238","null","3362","null",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","34547","null","2928","null",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","32554","null","3834","null",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","29365","null","2740","null",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","39710","null","8034","null",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","33616","null","3206","null",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","33273","null","3030","null",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","30627","null","9797","null",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","30861","null","4251","null",
"1400000US04013422606","Census Tract 4226.06, Maricopa County, Arizona","41230","null","5086","null",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","27773","null","3387","null",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","23927","null","2315","null",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","29407","null","2372","null",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","33968","null","5493","null",
"1400000US04013422616","Census Tract 4226.16, Maricopa County, Arizona","23729","null","2147","null",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","29657","null","2162","null",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","39220","null","5710","null",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","38036","null","7052","null",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","28174","null","3325","null",
"1400000US04013422622","Census Tract 4226.22, Maricopa County, Arizona","28147","null","2645","null",
"1400000US04013422623","Census Tract 4226.23, Maricopa County, Arizona","25977","null","2892","null",
"1400000US04013422624","Census Tract 4226.24, Maricopa County, Arizona","29563","null","3651","null",
"1400000US04013422625","Census Tract 4226.25, Maricopa County, Arizona","23834","null","4171","null",
"1400000US04013422626","Census Tract 4226.26, Maricopa County, Arizona","28449","null","5463","null",
"1400000US04013422627","Census Tract 4226.27, Maricopa County, Arizona","24087","null","3778","null",
"1400000US04013422628","Census Tract 4226.28, Maricopa County, Arizona","17405","null","2805","null",
"1400000US04013422629","Census Tract 4226.29, Maricopa County, Arizona","25788","null","2589","null",
"1400000US04013422630","Census Tract 4226.30, Maricopa County, Arizona","19064","null","2056","null",
"1400000US04013422631","Census Tract 4226.31, Maricopa County, Arizona","27009","null","2565","null",
"1400000US04013422632","Census Tract 4226.32, Maricopa County, Arizona","31218","null","5425","null",
"1400000US04013422633","Census Tract 4226.33, Maricopa County, Arizona","21828","null","2796","null",
"1400000US04013422634","Census Tract 4226.34, Maricopa County, Arizona","21691","null","2302","null",
"1400000US04013422635","Census Tract 4226.35, Maricopa County, Arizona","30473","null","4063","null",
"1400000US04013422636","Census Tract 4226.36, Maricopa County, Arizona","28421","null","3169","null",
"1400000US04013422637","Census Tract 4226.37, Maricopa County, Arizona","26473","null","2591","null",
"1400000US04013422638","Census Tract 4226.38, Maricopa County, Arizona","24264","null","3401","null",
"1400000US04013422639","Census Tract 4226.39, Maricopa County, Arizona","35332","null","7776","null",
"1400000US04013422640","Census Tract 4226.40, Maricopa County, Arizona","28041","null","3274","null",
"1400000US04013422641","Census Tract 4226.41, Maricopa County, Arizona","28407","null","3421","null",
"1400000US04013422642","Census Tract 4226.42, Maricopa County, Arizona","33295","null","3024","null",
"1400000US04013422643","Census Tract 4226.43, Maricopa County, Arizona","26968","null","1926","null",
"1400000US04013422644","Census Tract 4226.44, Maricopa County, Arizona","31259","null","2561","null",
"1400000US04013422646","Census Tract 4226.46, Maricopa County, Arizona","33341","null","3866","null",
"1400000US04013522800","Census Tract 5228, Maricopa County, Arizona","12395","null","2318","null",
"1400000US04013522901","Census Tract 5229.01, Maricopa County, Arizona","35521","null","11117","null",
"1400000US04013522903","Census Tract 5229.03, Maricopa County, Arizona","14760","null","1643","null",
"1400000US04013522904","Census Tract 5229.04, Maricopa County, Arizona","19814","null","6145","null",
"1400000US04013523002","Census Tract 5230.02, Maricopa County, Arizona","17187","null","2174","null",
"1400000US04013523003","Census Tract 5230.03, Maricopa County, Arizona","28559","null","3584","null",
"1400000US04013523005","Census Tract 5230.05, Maricopa County, Arizona","34258","null","3688","null",
"1400000US04013523006","Census Tract 5230.06, Maricopa County, Arizona","28215","null","4085","null",
"1400000US04013523102","Census Tract 5231.02, Maricopa County, Arizona","18001","null","2397","null",
"1400000US04013523103","Census Tract 5231.03, Maricopa County, Arizona","35944","null","11028","null",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","31981","null","3199","null",
"1400000US04013610000","Census Tract 6100, Maricopa County, Arizona","33736","null","9089","null",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","28844","null","5704","null",
"1400000US04013610200","Census Tract 6102, Maricopa County, Arizona","57520","null","7832","null",
"1400000US04013610300","Census Tract 6103, Maricopa County, Arizona","36647","null","5237","null",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","34502","null","2676","null",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","45698","null","5664","null",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","37945","null","4131","null",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","39336","null","4747","null",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","43373","null","4321","null",
"1400000US04013610900","Census Tract 6109, Maricopa County, Arizona","45896","null","4084","null",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","42676","null","4582","null",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","38050","null","3831","null",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","47027","null","4933","null",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","38588","null","4296","null",
"1400000US04013611400","Census Tract 6114, Maricopa County, Arizona","37265","null","5363","null",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","39754","null","4090","null",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","51577","null","6391","null",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","45697","null","5958","null",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","32895","null","3156","null",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","37668","null","5521","null",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","57403","null","7744","null",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","46447","null","5287","null",
"1400000US04013612300","Census Tract 6123, Maricopa County, Arizona","38077","null","4244","null",
"1400000US04013612400","Census Tract 6124, Maricopa County, Arizona","41014","null","3943","null",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","46684","null","6294","null",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","35558","null","3893","null",
"1400000US04013612700","Census Tract 6127, Maricopa County, Arizona","47687","null","6014","null",
"1400000US04013612800","Census Tract 6128, Maricopa County, Arizona","44594","null","5125","null",
"1400000US04013612900","Census Tract 6129, Maricopa County, Arizona","44517","null","3391","null",
"1400000US04013613000","Census Tract 6130, Maricopa County, Arizona","51676","null","5353","null",
"1400000US04013613100","Census Tract 6131, Maricopa County, Arizona","64636","null","15149","null",
"1400000US04013613200","Census Tract 6132, Maricopa County, Arizona","46673","null","8227","null",
"1400000US04013613300","Census Tract 6133, Maricopa County, Arizona","48864","null","7821","null",
"1400000US04013613400","Census Tract 6134, Maricopa County, Arizona","30168","null","2497","null",
"1400000US04013613500","Census Tract 6135, Maricopa County, Arizona","26586","null","1958","null",
"1400000US04013613600","Census Tract 6136, Maricopa County, Arizona","29799","null","2651","null",
"1400000US04013613700","Census Tract 6137, Maricopa County, Arizona","33753","null","3368","null",
"1400000US04013613800","Census Tract 6138, Maricopa County, Arizona","40804","null","6749","null",
"1400000US04013613900","Census Tract 6139, Maricopa County, Arizona","34844","null","3547","null",
"1400000US04013614000","Census Tract 6140, Maricopa County, Arizona","39318","null","3471","null",
"1400000US04013614100","Census Tract 6141, Maricopa County, Arizona","38022","null","4690","null",
"1400000US04013614200","Census Tract 6142, Maricopa County, Arizona","42527","null","4608","null",
"1400000US04013614300","Census Tract 6143, Maricopa County, Arizona","51061","null","9306","null",
"1400000US04013614400","Census Tract 6144, Maricopa County, Arizona","27866","null","3990","null",
"1400000US04013614500","Census Tract 6145, Maricopa County, Arizona","30333","null","3158","null",
"1400000US04013614600","Census Tract 6146, Maricopa County, Arizona","28284","null","4282","null",
"1400000US04013614700","Census Tract 6147, Maricopa County, Arizona","23542","null","2617","null",
"1400000US04013614800","Census Tract 6148, Maricopa County, Arizona","28054","null","2606","null",
"1400000US04013614900","Census Tract 6149, Maricopa County, Arizona","37933","null","4374","null",
"1400000US04013615000","Census Tract 6150, Maricopa County, Arizona","63402","null","9102","null",
"1400000US04013615100","Census Tract 6151, Maricopa County, Arizona","53894","null","5970","null",
"1400000US04013615200","Census Tract 6152, Maricopa County, Arizona","61973","null","5174","null",
"1400000US04013615300","Census Tract 6153, Maricopa County, Arizona","33845","null","3608","null",
"1400000US04013615400","Census Tract 6154, Maricopa County, Arizona","29295","null","2685","null",
"1400000US04013615500","Census Tract 6155, Maricopa County, Arizona","40906","null","5196","null",
"1400000US04013615600","Census Tract 6156, Maricopa County, Arizona","34115","null","5020","null",
"1400000US04013615700","Census Tract 6157, Maricopa County, Arizona","39337","null","5312","null",
"1400000US04013615800","Census Tract 6158, Maricopa County, Arizona","41613","null","5451","null",
"1400000US04013615900","Census Tract 6159, Maricopa County, Arizona","35890","null","3739","null",
"1400000US04013616000","Census Tract 6160, Maricopa County, Arizona","29159","null","4950","null",
"1400000US04013616100","Census Tract 6161, Maricopa County, Arizona","27317","null","2988","null",
"1400000US04013616200","Census Tract 6162, Maricopa County, Arizona","28295","null","3593","null",
"1400000US04013616300","Census Tract 6163, Maricopa County, Arizona","34613","null","4430","null",
"1400000US04013616400","Census Tract 6164, Maricopa County, Arizona","33043","null","4715","null",
"1400000US04013616500","Census Tract 6165, Maricopa County, Arizona","26715","null","3280","null",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","25383","null","2528","null",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","29112","null","2823","null",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","30326","null","4379","null",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","35340","null","3501","null",
"1400000US04013617000","Census Tract 6170, Maricopa County, Arizona","26728","null","5208","null",
"1400000US04013617100","Census Tract 6171, Maricopa County, Arizona","37316","null","3500","null",
"1400000US04013617200","Census Tract 6172, Maricopa County, Arizona","38185","null","4444","null",
"1400000US04013617300","Census Tract 6173, Maricopa County, Arizona","35271","null","4096","null",
"1400000US04013617400","Census Tract 6174, Maricopa County, Arizona","28787","null","2725","null",
"1400000US04013617500","Census Tract 6175, Maricopa County, Arizona","30553","null","3886","null",
"1400000US04013617600","Census Tract 6176, Maricopa County, Arizona","27891","null","3651","null",
"1400000US04013617700","Census Tract 6177, Maricopa County, Arizona","29653","null","4693","null",
"1400000US04013617800","Census Tract 6178, Maricopa County, Arizona","43751","null","4249","null",
"1400000US04013617900","Census Tract 6179, Maricopa County, Arizona","34799","null","5570","null",
"1400000US04013618000","Census Tract 6180, Maricopa County, Arizona","29200","null","3062","null",
"1400000US04013618100","Census Tract 6181, Maricopa County, Arizona","36807","null","4153","null",
"1400000US04013618200","Census Tract 6182, Maricopa County, Arizona","22897","null","2343","null",
"1400000US04013618300","Census Tract 6183, Maricopa County, Arizona","27189","null","2696","null",
"1400000US04013618400","Census Tract 6184, Maricopa County, Arizona","21373","null","2278","null",
"1400000US04013618500","Census Tract 6185, Maricopa County, Arizona","22912","null","2626","null",
"1400000US04013618600","Census Tract 6186, Maricopa County, Arizona","22915","null","4229","null",
"1400000US04013618700","Census Tract 6187, Maricopa County, Arizona","21354","null","2961","null",
"1400000US04013618800","Census Tract 6188, Maricopa County, Arizona","19038","null","2217","null",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","27277","null","3616","null",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","30265","null","5190","null",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","18556","null","3132","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","17186","null","3095","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","22743","null","3591","null",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","22725","null","2400","null",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","23659","null","2811","null",
"1400000US04013619600","Census Tract 6196, Maricopa County, Arizona","31195","null","8195","null",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","29203","null","3384","null",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","32812","null","4808","null",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","45316","null","5387","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","27219","null","3184","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","16276","null","3018","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","3880","null","1249","null",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","38045","null","5566","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","31288","null","3468","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","46539","null","4918","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","58729","null","7507","null",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","42793","null","4375","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","34708","null","4652","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","33876","null","3085","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","42782","null","4741","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","41619","null","5732","null",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","32990","null","4633","null",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","42142","null","6138","null",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","36773","null","3900","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","43817","null","6303","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","34515","null","4804","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","32770","null","4063","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","32466","null","2759","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","32507","null","2283","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","39338","null","4864","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","35705","null","4211","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","27742","null","2019","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","42136","null","5534","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","42269","null","6265","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","26623","null","3682","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","32564","null","3049","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","39907","null","4123","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","39506","null","4061","null",
