"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","1692","null","144","null","73","61","null","null","56","71","null","null","15","25","null","null","23","null","26","null","13","19","null","null","32","null","36","null","22","26","null","null","50","41","null","null","17","21","null","null","179","86","null","null","116","65","null","null","182","null","112","null","270","110","null","null","150","69","null","null","190","87","null","null","304","126","null","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","1292","null","134","null","51","44","null","null","51","45","null","null","35","32","null","null","20","null","19","null","54","57","null","null","37","null","30","null","78","54","null","null","24","24","null","null","28","25","null","null","180","71","null","null","191","83","null","null","181","null","69","null","166","77","null","null","50","32","null","null","82","54","null","null","64","37","null","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","228","null","53","null","9","14","null","null","10","14","null","null","27","24","null","null","9","null","15","null","28","22","null","null","18","null","19","null","13","14","null","null","9","13","null","null","18","18","null","null","0","12","null","null","21","20","null","null","33","null","22","null","8","13","null","null","0","12","null","null","18","20","null","null","7","10","null","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","19","null","12","null","0","17","null","null","0","17","null","null","5","8","null","null","0","null","17","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","5","7","null","null","0","17","null","null","0","17","null","null","9","null","9","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","537","null","67","null","8","10","null","null","0","12","null","null","6","9","null","null","5","null","9","null","9","13","null","null","18","null","22","null","11","12","null","null","10","11","null","null","3","6","null","null","50","31","null","null","50","31","null","null","98","null","31","null","62","32","null","null","102","50","null","null","72","39","null","null","33","19","null","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","2319","null","201","null","213","113","null","null","32","43","null","null","0","17","null","null","49","null","43","null","78","83","null","null","11","null","17","null","63","44","null","null","103","83","null","null","26","30","null","null","106","78","null","null","229","106","null","null","342","null","124","null","470","147","null","null","184","82","null","null","225","85","null","null","188","78","null","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","625","null","80","null","20","29","null","null","16","17","null","null","12","18","null","null","26","null","29","null","8","12","null","null","0","null","12","null","13","17","null","null","18","20","null","null","0","12","null","null","34","29","null","null","0","12","null","null","81","null","46","null","107","62","null","null","62","31","null","null","118","44","null","null","110","39","null","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","2036","null","124","null","65","63","null","null","13","21","null","null","0","17","null","null","24","null","27","null","48","56","null","null","14","null","22","null","13","20","null","null","45","35","null","null","0","17","null","null","93","59","null","null","160","79","null","null","388","null","129","null","281","104","null","null","167","86","null","null","290","123","null","null","435","110","null","null",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","806","null","101","null","8","12","null","null","0","12","null","null","5","9","null","null","0","null","12","null","0","12","null","null","16","null","18","null","32","43","null","null","0","12","null","null","14","16","null","null","54","33","null","null","129","72","null","null","145","null","67","null","90","52","null","null","68","36","null","null","186","80","null","null","59","38","null","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","1594","null","167","null","24","26","null","null","0","17","null","null","15","25","null","null","63","null","67","null","82","52","null","null","85","null","68","null","26","36","null","null","33","36","null","null","54","43","null","null","140","82","null","null","148","101","null","null","295","null","123","null","196","85","null","null","127","90","null","null","146","79","null","null","160","89","null","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","1289","null","130","null","33","36","null","null","58","63","null","null","31","30","null","null","22","null","32","null","54","57","null","null","18","null","15","null","83","62","null","null","24","23","null","null","75","50","null","null","74","54","null","null","139","73","null","null","176","null","66","null","222","84","null","null","52","31","null","null","94","42","null","null","134","53","null","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","1224","null","158","null","16","26","null","null","0","12","null","null","0","12","null","null","14","null","23","null","12","22","null","null","55","null","47","null","12","22","null","null","12","19","null","null","14","25","null","null","77","77","null","null","99","74","null","null","276","null","133","null","80","61","null","null","163","85","null","null","98","64","null","null","296","114","null","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","1651","null","137","null","15","24","null","null","0","17","null","null","16","25","null","null","70","null","70","null","10","18","null","null","119","null","87","null","0","17","null","null","27","32","null","null","88","59","null","null","189","83","null","null","139","66","null","null","249","null","86","null","221","81","null","null","180","112","null","null","205","91","null","null","123","67","null","null",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","1710","null","194","null","27","32","null","null","32","35","null","null","45","36","null","null","86","null","64","null","28","41","null","null","89","null","87","null","54","50","null","null","192","126","null","null","91","81","null","null","116","90","null","null","149","118","null","null","232","null","109","null","149","78","null","null","150","87","null","null","199","91","null","null","71","56","null","null",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","976","null","103","null","25","27","null","null","8","13","null","null","8","13","null","null","8","null","13","null","18","19","null","null","64","null","40","null","19","22","null","null","37","31","null","null","64","45","null","null","47","31","null","null","63","34","null","null","174","null","87","null","112","64","null","null","99","55","null","null","105","45","null","null","125","43","null","null",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","1564","null","164","null","42","45","null","null","0","17","null","null","13","21","null","null","20","null","31","null","0","17","null","null","20","null","30","null","83","76","null","null","23","26","null","null","37","33","null","null","98","92","null","null","268","133","null","null","237","null","94","null","226","118","null","null","148","75","null","null","191","80","null","null","158","101","null","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","683","null","57","null","4","7","null","null","0","12","null","null","0","12","null","null","16","null","16","null","9","11","null","null","8","null","8","null","12","9","null","null","38","22","null","null","16","14","null","null","47","30","null","null","45","20","null","null","100","null","41","null","106","38","null","null","114","41","null","null","80","32","null","null","88","35","null","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","561","null","73","null","15","18","null","null","5","9","null","null","8","9","null","null","11","null","12","null","6","10","null","null","35","null","29","null","16","16","null","null","5","8","null","null","19","16","null","null","80","39","null","null","76","43","null","null","109","null","44","null","25","19","null","null","41","26","null","null","58","32","null","null","52","34","null","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","719","null","119","null","23","22","null","null","40","46","null","null","7","12","null","null","32","null","22","null","0","12","null","null","47","null","27","null","12","18","null","null","21","23","null","null","23","21","null","null","14","16","null","null","173","80","null","null","105","null","61","null","132","69","null","null","38","42","null","null","45","28","null","null","7","12","null","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","672","null","54","null","16","15","null","null","7","11","null","null","11","10","null","null","10","null","11","null","17","15","null","null","12","null","11","null","8","9","null","null","15","12","null","null","17","14","null","null","48","22","null","null","74","40","null","null","100","null","40","null","154","52","null","null","51","25","null","null","65","29","null","null","67","40","null","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","1248","null","99","null","50","42","null","null","13","15","null","null","21","17","null","null","16","null","17","null","31","25","null","null","14","null","18","null","31","24","null","null","24","21","null","null","13","17","null","null","53","39","null","null","161","53","null","null","243","null","84","null","222","74","null","null","148","77","null","null","99","51","null","null","109","53","null","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","552","null","69","null","10","11","null","null","5","8","null","null","0","12","null","null","0","null","12","null","10","12","null","null","6","null","8","null","10","10","null","null","30","28","null","null","9","10","null","null","38","30","null","null","62","32","null","null","60","null","26","null","88","44","null","null","99","39","null","null","71","26","null","null","54","23","null","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","982","null","107","null","29","36","null","null","12","14","null","null","39","48","null","null","20","null","18","null","34","42","null","null","32","null","41","null","19","22","null","null","94","61","null","null","11","13","null","null","37","26","null","null","106","48","null","null","138","null","65","null","129","56","null","null","92","70","null","null","104","60","null","null","86","55","null","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","1202","null","113","null","121","72","null","null","61","52","null","null","60","37","null","null","28","null","24","null","18","21","null","null","60","null","40","null","28","26","null","null","31","25","null","null","24","24","null","null","101","56","null","null","139","73","null","null","217","null","95","null","123","54","null","null","102","48","null","null","89","48","null","null","0","12","null","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","534","null","45","null","24","22","null","null","11","11","null","null","0","12","null","null","5","null","8","null","3","6","null","null","23","null","16","null","20","21","null","null","14","17","null","null","17","18","null","null","43","23","null","null","28","18","null","null","94","null","40","null","70","38","null","null","25","19","null","null","42","27","null","null","115","37","null","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","1425","null","188","null","12","20","null","null","13","20","null","null","0","17","null","null","22","null","26","null","27","44","null","null","68","null","55","null","0","17","null","null","70","92","null","null","23","34","null","null","61","51","null","null","120","114","null","null","240","null","119","null","224","118","null","null","173","99","null","null","214","101","null","null","158","91","null","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","1028","null","146","null","12","20","null","null","88","70","null","null","19","19","null","null","48","null","43","null","48","34","null","null","19","null","19","null","74","66","null","null","27","27","null","null","16","21","null","null","56","45","null","null","85","67","null","null","159","null","87","null","145","83","null","null","36","38","null","null","53","38","null","null","143","72","null","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","1371","null","138","null","14","22","null","null","8","14","null","null","14","22","null","null","0","null","17","null","0","17","null","null","62","null","44","null","73","78","null","null","50","41","null","null","62","50","null","null","43","41","null","null","187","112","null","null","369","null","134","null","232","121","null","null","74","62","null","null","112","65","null","null","71","49","null","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","1737","null","150","null","22","26","null","null","11","19","null","null","87","90","null","null","40","null","50","null","78","62","null","null","49","null","58","null","42","38","null","null","18","22","null","null","21","24","null","null","63","47","null","null","169","103","null","null","379","null","144","null","127","86","null","null","173","87","null","null","295","107","null","null","163","96","null","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","995","null","126","null","0","12","null","null","24","20","null","null","15","17","null","null","18","null","19","null","31","30","null","null","53","null","59","null","42","32","null","null","21","22","null","null","43","44","null","null","47","34","null","null","86","48","null","null","96","null","49","null","91","54","null","null","50","28","null","null","173","65","null","null","205","77","null","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","999","null","104","null","29","27","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","33","null","40","null","19","21","null","null","17","18","null","null","36","51","null","null","83","49","null","null","106","56","null","null","186","null","72","null","139","63","null","null","99","56","null","null","184","67","null","null","68","42","null","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","438","null","56","null","0","12","null","null","10","12","null","null","0","12","null","null","12","null","14","null","7","10","null","null","0","null","12","null","0","12","null","null","0","12","null","null","5","8","null","null","13","10","null","null","34","27","null","null","86","null","37","null","79","39","null","null","88","40","null","null","74","36","null","null","30","18","null","null",
