"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","1269","173","null","null","73","56","null","null","48","44","null","null","103","null","73","null","105","null","60","null","79","49","null","null","71","42","null","null","65","45","null","null","54","null","51","null","56","null","41","null","174","88","null","null","136","64","null","null","126","79","null","null","62","57","null","null","64","null","51","null","36","null","28","null","17","21","null","null",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","1668","204","null","null","99","64","null","null","252","118","null","null","135","null","89","null","110","null","65","null","76","54","null","null","51","40","null","null","153","99","null","null","69","null","54","null","69","null","62","null","84","62","null","null","198","99","null","null","184","89","null","null","104","77","null","null","53","null","45","null","14","null","24","null","17","28","null","null",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","926","107","null","null","44","44","null","null","40","36","null","null","5","null","9","null","71","null","49","null","59","42","null","null","61","48","null","null","111","62","null","null","72","null","46","null","47","null","36","null","96","46","null","null","89","57","null","null","70","58","null","null","50","39","null","null","74","null","35","null","30","null","29","null","7","12","null","null",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","889","210","null","null","85","76","null","null","72","70","null","null","0","null","17","null","140","null","105","null","41","52","null","null","119","110","null","null","12","23","null","null","43","null","40","null","82","null","76","null","64","62","null","null","14","25","null","null","27","43","null","null","82","73","null","null","42","null","48","null","33","null","52","null","33","54","null","null",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","832","121","null","null","29","29","null","null","88","69","null","null","74","null","47","null","68","null","68","null","72","41","null","null","62","43","null","null","39","29","null","null","43","null","31","null","59","null","38","null","26","24","null","null","112","46","null","null","75","51","null","null","21","20","null","null","30","null","36","null","34","null","45","null","0","12","null","null",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","678","144","null","null","108","79","null","null","14","19","null","null","44","null","41","null","35","null","31","null","84","68","null","null","109","70","null","null","79","63","null","null","39","null","44","null","64","null","57","null","22","20","null","null","23","16","null","null","13","18","null","null","7","12","null","null","4","null","10","null","33","null","37","null","0","12","null","null",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","753","109","null","null","141","67","null","null","49","34","null","null","42","null","32","null","85","null","59","null","142","62","null","null","39","33","null","null","26","20","null","null","48","null","41","null","65","null","57","null","0","12","null","null","93","70","null","null","0","12","null","null","14","22","null","null","0","null","12","null","9","null","14","null","0","12","null","null",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","527","110","null","null","87","63","null","null","48","42","null","null","53","null","34","null","35","null","27","null","81","57","null","null","26","37","null","null","35","35","null","null","14","null","16","null","32","null","39","null","70","44","null","null","15","17","null","null","17","27","null","null","0","12","null","null","0","null","12","null","14","null","16","null","0","12","null","null",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","537","105","null","null","23","26","null","null","0","12","null","null","79","null","59","null","47","null","45","null","30","39","null","null","21","21","null","null","71","53","null","null","27","null","24","null","68","null","53","null","15","17","null","null","56","32","null","null","21","22","null","null","42","46","null","null","7","null","14","null","30","null","35","null","0","12","null","null",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","635","88","null","null","49","40","null","null","44","34","null","null","0","null","12","null","72","null","56","null","15","18","null","null","44","42","null","null","60","49","null","null","14","null","16","null","37","null","32","null","24","21","null","null","74","49","null","null","128","56","null","null","44","43","null","null","16","null","25","null","0","null","12","null","14","16","null","null",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","466","88","null","null","37","32","null","null","23","18","null","null","13","null","16","null","39","null","36","null","36","30","null","null","19","24","null","null","50","38","null","null","25","null","28","null","15","null","24","null","61","45","null","null","48","35","null","null","21","25","null","null","39","44","null","null","0","null","12","null","40","null","40","null","0","12","null","null",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","1265","190","null","null","143","95","null","null","47","31","null","null","71","null","59","null","162","null","78","null","98","83","null","null","134","74","null","null","111","61","null","null","78","null","77","null","78","null","45","null","70","59","null","null","123","70","null","null","61","46","null","null","22","25","null","null","11","null","13","null","23","null","34","null","33","44","null","null",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","1047","126","null","null","76","54","null","null","160","80","null","null","115","null","72","null","49","null","31","null","99","65","null","null","132","84","null","null","46","45","null","null","67","null","40","null","58","null","48","null","74","53","null","null","64","36","null","null","70","46","null","null","37","26","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","395","65","null","null","21","26","null","null","2","5","null","null","30","null","35","null","15","null","16","null","21","18","null","null","18","17","null","null","12","13","null","null","50","null","30","null","35","null","34","null","26","20","null","null","45","28","null","null","113","58","null","null","5","7","null","null","0","null","12","null","2","null","7","null","0","12","null","null",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","616","96","null","null","42","31","null","null","8","14","null","null","43","null","41","null","48","null","44","null","0","17","null","null","34","33","null","null","50","47","null","null","50","null","28","null","0","null","17","null","61","39","null","null","108","60","null","null","86","43","null","null","0","17","null","null","23","null","24","null","54","null","40","null","9","14","null","null",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","568","100","null","null","72","50","null","null","64","37","null","null","26","null","22","null","17","null","19","null","13","19","null","null","0","12","null","null","76","53","null","null","9","null","15","null","17","null","18","null","59","33","null","null","113","51","null","null","42","33","null","null","29","28","null","null","16","null","18","null","15","null","16","null","0","12","null","null",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","419","99","null","null","23","26","null","null","25","19","null","null","45","null","41","null","65","null","47","null","36","52","null","null","18","21","null","null","32","32","null","null","41","null","30","null","21","null","25","null","55","39","null","null","29","24","null","null","18","21","null","null","11","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","342","91","null","null","0","12","null","null","0","12","null","null","0","null","12","null","19","null","21","null","42","38","null","null","62","48","null","null","14","22","null","null","59","null","55","null","19","null","22","null","10","15","null","null","39","41","null","null","49","43","null","null","23","25","null","null","6","null","11","null","0","null","12","null","0","12","null","null",
"1400000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","452","105","null","null","50","37","null","null","39","33","null","null","36","null","40","null","59","null","49","null","35","25","null","null","71","39","null","null","29","35","null","null","6","null","9","null","31","null","27","null","34","36","null","null","22","19","null","null","25","26","null","null","8","12","null","null","7","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","866","127","null","null","155","74","null","null","51","36","null","null","77","null","48","null","76","null","62","null","71","54","null","null","74","58","null","null","48","58","null","null","30","null","27","null","74","null","58","null","111","77","null","null","60","52","null","null","18","19","null","null","11","15","null","null","0","null","12","null","0","null","12","null","10","15","null","null",
"1400000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","1482","181","null","null","170","112","null","null","293","152","null","null","90","null","76","null","204","null","117","null","48","40","null","null","115","86","null","null","172","106","null","null","100","null","78","null","69","null","74","null","78","67","null","null","67","59","null","null","36","58","null","null","40","58","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","1329","200","null","null","65","66","null","null","133","101","null","null","110","null","87","null","70","null","81","null","171","120","null","null","64","66","null","null","73","87","null","null","11","null","18","null","161","null","142","null","75","89","null","null","134","95","null","null","133","78","null","null","89","80","null","null","11","null","18","null","29","null","37","null","0","17","null","null",
"1400000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","632","106","null","null","25","24","null","null","17","18","null","null","77","null","39","null","55","null","48","null","20","21","null","null","90","56","null","null","93","50","null","null","41","null","38","null","44","null","44","null","34","30","null","null","55","46","null","null","41","37","null","null","9","14","null","null","17","null","27","null","14","null","21","null","0","12","null","null",
"1400000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","937","125","null","null","79","53","null","null","82","84","null","null","51","null","34","null","93","null","74","null","61","44","null","null","117","67","null","null","91","54","null","null","77","null","50","null","54","null","56","null","93","47","null","null","68","50","null","null","19","23","null","null","12","17","null","null","40","null","47","null","0","null","17","null","0","17","null","null",
"1400000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","869","121","null","null","76","48","null","null","38","25","null","null","36","null","25","null","62","null","50","null","68","50","null","null","129","64","null","null","94","60","null","null","127","null","58","null","76","null","51","null","40","36","null","null","52","46","null","null","61","46","null","null","10","18","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","1395","161","null","null","119","68","null","null","150","66","null","null","159","null","73","null","43","null","38","null","119","69","null","null","85","56","null","null","113","59","null","null","102","null","60","null","7","null","11","null","79","65","null","null","167","84","null","null","134","62","null","null","95","48","null","null","5","null","9","null","18","null","21","null","0","17","null","null",
"1400000US04013422204","Census Tract 4222.04, Maricopa County, Arizona","836","102","null","null","64","42","null","null","60","58","null","null","30","null","21","null","13","null","17","null","112","70","null","null","59","45","null","null","44","41","null","null","54","null","34","null","40","null","48","null","40","27","null","null","72","30","null","null","115","55","null","null","41","26","null","null","43","null","44","null","49","null","24","null","0","12","null","null",
"1400000US04013422205","Census Tract 4222.05, Maricopa County, Arizona","415","51","null","null","6","11","null","null","0","12","null","null","11","null","10","null","5","null","8","null","12","13","null","null","30","27","null","null","10","12","null","null","15","null","14","null","4","null","6","null","35","20","null","null","121","44","null","null","49","25","null","null","63","40","null","null","18","null","13","null","32","null","30","null","4","6","null","null",
"1400000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","1835","224","null","null","160","126","null","null","133","116","null","null","40","null","46","null","109","null","95","null","102","94","null","null","117","74","null","null","147","120","null","null","40","null","38","null","61","null","56","null","76","59","null","null","211","123","null","null","257","125","null","null","178","110","null","null","115","null","90","null","77","null","61","null","12","20","null","null",
"1400000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","1588","85","null","null","124","97","null","null","0","17","null","null","9","null","16","null","39","null","21","null","32","29","null","null","50","32","null","null","52","42","null","null","70","null","44","null","72","null","53","null","169","84","null","null","297","108","null","null","277","83","null","null","198","80","null","null","74","null","56","null","104","null","45","null","21","22","null","null",
"1400000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","918","91","null","null","45","31","null","null","16","18","null","null","23","null","21","null","67","null","51","null","27","26","null","null","6","11","null","null","24","21","null","null","32","null","25","null","15","null","16","null","61","43","null","null","96","45","null","null","111","53","null","null","124","66","null","null","181","null","73","null","61","null","35","null","29","27","null","null",
"1400000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","1362","109","null","null","18","19","null","null","64","56","null","null","17","null","19","null","27","null","34","null","18","22","null","null","65","33","null","null","42","33","null","null","118","null","59","null","113","null","54","null","103","54","null","null","111","54","null","null","262","78","null","null","132","60","null","null","87","null","48","null","158","null","55","null","27","25","null","null",
"1400000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","738","84","null","null","22","20","null","null","0","12","null","null","29","null","31","null","6","null","9","null","23","29","null","null","12","13","null","null","15","14","null","null","15","null","14","null","26","null","17","null","124","52","null","null","144","61","null","null","169","57","null","null","70","34","null","null","32","null","20","null","41","null","24","null","10","12","null","null",
"1400000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","570","53","null","null","8","11","null","null","0","12","null","null","19","null","16","null","26","null","21","null","67","49","null","null","21","16","null","null","70","50","null","null","11","null","13","null","48","null","31","null","53","25","null","null","90","36","null","null","37","25","null","null","39","23","null","null","38","null","34","null","43","null","50","null","0","12","null","null",
"1400000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","1539","105","null","null","23","24","null","null","10","15","null","null","23","null","23","null","86","null","67","null","27","31","null","null","28","22","null","null","30","22","null","null","29","null","26","null","103","null","59","null","94","48","null","null","185","74","null","null","375","108","null","null","228","73","null","null","175","null","59","null","76","null","52","null","47","37","null","null",
"1400000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","1119","105","null","null","43","52","null","null","37","32","null","null","53","null","37","null","12","null","19","null","26","24","null","null","52","33","null","null","101","58","null","null","93","null","55","null","86","null","67","null","73","43","null","null","83","42","null","null","203","86","null","null","166","81","null","null","32","null","48","null","59","null","41","null","0","12","null","null",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","805","89","null","null","20","20","null","null","0","12","null","null","12","null","14","null","23","null","25","null","5","8","null","null","55","47","null","null","76","55","null","null","18","null","22","null","73","null","43","null","128","68","null","null","89","67","null","null","102","54","null","null","124","57","null","null","21","null","21","null","47","null","44","null","12","13","null","null",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","959","94","null","null","62","53","null","null","9","13","null","null","0","null","12","null","39","null","28","null","0","12","null","null","89","64","null","null","25","37","null","null","44","null","41","null","69","null","51","null","125","56","null","null","124","68","null","null","206","79","null","null","81","47","null","null","70","null","47","null","16","null","18","null","0","12","null","null",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","585","64","null","null","8","13","null","null","16","23","null","null","15","null","14","null","12","null","15","null","6","8","null","null","11","13","null","null","10","15","null","null","18","null","17","null","21","null","17","null","44","30","null","null","76","31","null","null","139","43","null","null","58","25","null","null","76","null","37","null","59","null","37","null","16","14","null","null",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","1283","162","null","null","48","38","null","null","6","9","null","null","106","null","68","null","25","null","23","null","125","72","null","null","110","55","null","null","89","77","null","null","73","null","49","null","70","null","53","null","129","77","null","null","172","82","null","null","122","70","null","null","115","70","null","null","19","null","18","null","40","null","30","null","34","36","null","null",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","628","57","null","null","21","18","null","null","2","6","null","null","13","null","15","null","19","null","18","null","6","9","null","null","8","12","null","null","50","47","null","null","18","null","16","null","15","null","15","null","58","29","null","null","117","45","null","null","121","48","null","null","97","40","null","null","68","null","52","null","13","null","14","null","2","7","null","null",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","693","102","null","null","39","42","null","null","34","22","null","null","42","null","30","null","21","null","17","null","71","58","null","null","22","17","null","null","40","29","null","null","44","null","35","null","38","null","37","null","61","37","null","null","138","73","null","null","63","43","null","null","23","24","null","null","34","null","44","null","18","null","21","null","5","9","null","null",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","1056","125","null","null","59","35","null","null","45","35","null","null","31","null","34","null","28","null","29","null","94","67","null","null","35","27","null","null","46","40","null","null","80","null","56","null","7","null","12","null","132","77","null","null","177","79","null","null","164","68","null","null","70","39","null","null","56","null","41","null","24","null","39","null","8","12","null","null",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","758","102","null","null","8","13","null","null","39","40","null","null","0","null","12","null","17","null","23","null","58","51","null","null","25","22","null","null","25","25","null","null","144","null","63","null","21","null","16","null","110","82","null","null","102","57","null","null","135","66","null","null","38","32","null","null","0","null","12","null","24","null","34","null","12","15","null","null",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","1722","151","null","null","0","17","null","null","0","17","null","null","79","null","90","null","58","null","56","null","20","34","null","null","57","66","null","null","98","87","null","null","81","null","61","null","87","null","57","null","121","79","null","null","224","99","null","null","294","114","null","null","255","109","null","null","183","null","94","null","83","null","52","null","82","59","null","null",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","1152","115","null","null","27","25","null","null","6","9","null","null","74","null","58","null","65","null","41","null","58","36","null","null","46","33","null","null","67","52","null","null","54","null","32","null","50","null","34","null","123","58","null","null","106","69","null","null","149","49","null","null","61","31","null","null","67","null","38","null","133","null","54","null","66","41","null","null",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","1283","128","null","null","22","16","null","null","27","43","null","null","15","null","24","null","66","null","40","null","50","31","null","null","59","46","null","null","49","42","null","null","75","null","49","null","66","null","43","null","64","42","null","null","141","68","null","null","199","68","null","null","146","65","null","null","111","null","66","null","137","null","64","null","56","33","null","null",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","1369","112","null","null","61","57","null","null","0","17","null","null","0","null","17","null","55","null","47","null","30","38","null","null","25","24","null","null","17","27","null","null","63","null","62","null","43","null","51","null","196","89","null","null","208","76","null","null","221","72","null","null","191","61","null","null","104","null","51","null","119","null","70","null","36","32","null","null",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","810","106","null","null","21","33","null","null","44","27","null","null","85","null","56","null","85","null","56","null","98","66","null","null","14","17","null","null","8","12","null","null","63","null","53","null","23","null","21","null","113","49","null","null","54","45","null","null","122","54","null","null","22","22","null","null","0","null","12","null","26","null","19","null","32","48","null","null",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","1164","99","null","null","50","40","null","null","31","33","null","null","51","null","41","null","29","null","23","null","46","39","null","null","57","36","null","null","31","22","null","null","35","null","27","null","106","null","62","null","113","66","null","null","142","71","null","null","191","82","null","null","86","46","null","null","61","null","30","null","67","null","43","null","68","39","null","null",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","1270","131","null","null","8","13","null","null","26","24","null","null","48","null","42","null","36","null","44","null","49","47","null","null","47","51","null","null","50","35","null","null","58","null","48","null","7","null","11","null","88","60","null","null","127","58","null","null","286","106","null","null","189","74","null","null","66","null","34","null","90","null","53","null","95","69","null","null",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","1170","84","null","null","28","25","null","null","0","12","null","null","16","null","20","null","59","null","39","null","21","22","null","null","32","27","null","null","1","7","null","null","22","null","21","null","88","null","46","null","98","51","null","null","128","71","null","null","136","62","null","null","167","62","null","null","107","null","46","null","185","null","68","null","82","51","null","null",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","1315","130","null","null","52","37","null","null","15","18","null","null","57","null","37","null","50","null","44","null","46","38","null","null","66","37","null","null","63","40","null","null","55","null","38","null","78","null","49","null","122","51","null","null","179","70","null","null","384","112","null","null","57","33","null","null","7","null","12","null","29","null","46","null","55","45","null","null",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","1384","111","null","null","39","31","null","null","8","12","null","null","52","null","54","null","112","null","91","null","73","52","null","null","120","75","null","null","50","33","null","null","68","null","46","null","68","null","47","null","147","79","null","null","147","81","null","null","258","67","null","null","83","43","null","null","73","null","41","null","68","null","60","null","18","21","null","null",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","1437","174","null","null","46","45","null","null","104","68","null","null","111","null","93","null","94","null","76","null","111","96","null","null","47","42","null","null","31","34","null","null","61","null","64","null","73","null","56","null","209","123","null","null","259","127","null","null","197","111","null","null","61","79","null","null","17","null","27","null","16","null","25","null","0","17","null","null",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","1230","108","null","null","16","19","null","null","23","22","null","null","35","null","28","null","93","null","56","null","30","27","null","null","44","29","null","null","40","33","null","null","76","null","56","null","11","null","17","null","108","50","null","null","142","65","null","null","260","96","null","null","115","59","null","null","84","null","47","null","57","null","46","null","96","73","null","null",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","1327","102","null","null","36","29","null","null","67","55","null","null","24","null","22","null","55","null","30","null","8","13","null","null","72","39","null","null","19","22","null","null","91","null","61","null","52","null","32","null","51","31","null","null","85","43","null","null","306","98","null","null","150","70","null","null","63","null","55","null","115","null","60","null","133","69","null","null",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","1355","112","null","null","76","58","null","null","58","49","null","null","37","null","30","null","36","null","30","null","74","63","null","null","63","40","null","null","83","65","null","null","10","null","16","null","10","null","15","null","68","41","null","null","145","60","null","null","184","75","null","null","101","52","null","null","164","null","53","null","139","null","56","null","107","44","null","null",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","1086","96","null","null","9","14","null","null","69","50","null","null","19","null","21","null","29","null","24","null","78","66","null","null","17","21","null","null","35","33","null","null","73","null","46","null","20","null","23","null","120","75","null","null","106","68","null","null","156","64","null","null","101","64","null","null","100","null","51","null","114","null","79","null","40","27","null","null",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","1463","99","null","null","28","20","null","null","28","19","null","null","25","null","21","null","66","null","57","null","51","31","null","null","76","36","null","null","52","33","null","null","34","null","26","null","33","null","27","null","121","48","null","null","225","68","null","null","245","92","null","null","192","87","null","null","142","null","73","null","97","null","40","null","48","40","null","null",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","840","69","null","null","15","15","null","null","9","13","null","null","0","null","12","null","0","null","12","null","6","10","null","null","21","21","null","null","51","46","null","null","25","null","19","null","13","null","15","null","58","44","null","null","123","63","null","null","78","39","null","null","137","51","null","null","127","null","58","null","88","null","43","null","89","45","null","null",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","846","63","null","null","15","14","null","null","10","12","null","null","26","null","26","null","17","null","16","null","0","12","null","null","5","7","null","null","39","27","null","null","19","null","19","null","61","null","41","null","78","39","null","null","67","39","null","null","180","60","null","null","100","31","null","null","77","null","35","null","66","null","29","null","86","47","null","null",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","1349","100","null","null","6","9","null","null","16","18","null","null","36","null","34","null","29","null","24","null","57","62","null","null","19","20","null","null","71","38","null","null","0","null","17","null","46","null","35","null","60","41","null","null","152","81","null","null","250","96","null","null","227","108","null","null","128","null","58","null","124","null","57","null","128","52","null","null",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","1216","107","null","null","50","28","null","null","8","13","null","null","101","null","43","null","37","null","24","null","28","24","null","null","41","29","null","null","81","60","null","null","74","null","37","null","55","null","44","null","150","80","null","null","149","66","null","null","108","53","null","null","158","71","null","null","93","null","54","null","70","null","61","null","13","15","null","null",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","1122","134","null","null","19","22","null","null","9","13","null","null","19","null","21","null","24","null","22","null","69","56","null","null","55","37","null","null","106","67","null","null","19","null","22","null","47","null","44","null","125","69","null","null","134","60","null","null","206","83","null","null","140","61","null","null","110","null","59","null","11","null","16","null","29","26","null","null",
"1400000US04013422606","Census Tract 4226.06, Maricopa County, Arizona","2390","180","null","null","21","32","null","null","12","21","null","null","0","null","19","null","26","null","29","null","0","19","null","null","99","78","null","null","71","79","null","null","41","null","64","null","46","null","39","null","161","94","null","null","212","110","null","null","389","142","null","null","410","139","null","null","329","null","148","null","273","null","106","null","300","114","null","null",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","2115","180","null","null","101","54","null","null","96","52","null","null","254","null","119","null","425","null","143","null","73","52","null","null","146","80","null","null","67","48","null","null","119","null","65","null","95","null","77","null","141","81","null","null","340","82","null","null","143","78","null","null","62","63","null","null","40","null","38","null","0","null","12","null","13","20","null","null",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","1281","110","null","null","104","66","null","null","64","39","null","null","50","null","45","null","120","null","54","null","47","33","null","null","64","45","null","null","145","72","null","null","69","null","56","null","27","null","24","null","142","69","null","null","115","62","null","null","191","73","null","null","89","54","null","null","38","null","32","null","16","null","17","null","0","12","null","null",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","1484","156","null","null","79","40","null","null","116","56","null","null","109","null","61","null","165","null","65","null","120","55","null","null","133","64","null","null","161","63","null","null","85","null","41","null","87","null","39","null","77","41","null","null","98","45","null","null","129","55","null","null","32","22","null","null","37","null","29","null","56","null","50","null","0","12","null","null",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","1764","151","null","null","54","39","null","null","69","74","null","null","66","null","84","null","48","null","59","null","0","17","null","null","35","56","null","null","46","43","null","null","56","null","54","null","95","null","50","null","206","109","null","null","177","81","null","null","371","127","null","null","231","114","null","null","107","null","63","null","146","null","68","null","57","52","null","null",
"1400000US04013422616","Census Tract 4226.16, Maricopa County, Arizona","1563","144","null","null","88","64","null","null","62","45","null","null","71","null","58","null","47","null","37","null","25","23","null","null","154","86","null","null","227","132","null","null","144","null","83","null","83","null","71","null","145","95","null","null","172","95","null","null","140","70","null","null","116","73","null","null","69","null","65","null","20","null","24","null","0","12","null","null",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","1559","118","null","null","43","45","null","null","28","26","null","null","8","null","13","null","37","null","30","null","13","19","null","null","63","38","null","null","90","47","null","null","114","null","85","null","76","null","47","null","128","65","null","null","132","53","null","null","380","114","null","null","227","70","null","null","45","null","36","null","120","null","44","null","55","46","null","null",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","1666","120","null","null","71","42","null","null","40","24","null","null","96","null","47","null","153","null","61","null","101","65","null","null","127","59","null","null","133","59","null","null","151","null","81","null","72","null","34","null","255","70","null","null","188","62","null","null","139","53","null","null","49","31","null","null","50","null","32","null","26","null","24","null","15","17","null","null",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","835","51","null","null","7","8","null","null","11","14","null","null","12","null","12","null","18","null","29","null","17","20","null","null","18","16","null","null","9","10","null","null","24","null","24","null","6","null","9","null","41","30","null","null","109","57","null","null","133","58","null","null","107","64","null","null","100","null","41","null","161","null","58","null","62","36","null","null",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","1028","88","null","null","24","37","null","null","76","63","null","null","0","null","12","null","34","null","28","null","32","32","null","null","37","35","null","null","0","12","null","null","43","null","34","null","39","null","50","null","58","36","null","null","59","48","null","null","214","78","null","null","187","85","null","null","128","null","64","null","56","null","33","null","41","47","null","null",
"1400000US04013422622","Census Tract 4226.22, Maricopa County, Arizona","1178","103","null","null","47","44","null","null","20","23","null","null","0","null","17","null","0","null","17","null","31","31","null","null","14","22","null","null","12","19","null","null","54","null","46","null","20","null","25","null","26","31","null","null","264","128","null","null","249","100","null","null","164","70","null","null","104","null","56","null","110","null","71","null","63","62","null","null",
"1400000US04013422623","Census Tract 4226.23, Maricopa County, Arizona","1131","121","null","null","118","78","null","null","56","54","null","null","13","null","15","null","66","null","35","null","0","12","null","null","50","45","null","null","0","12","null","null","19","null","23","null","20","null","24","null","134","79","null","null","115","54","null","null","150","76","null","null","166","88","null","null","52","null","34","null","114","null","59","null","58","34","null","null",
"1400000US04013422624","Census Tract 4226.24, Maricopa County, Arizona","1556","149","null","null","162","70","null","null","59","49","null","null","133","null","70","null","128","null","57","null","67","35","null","null","100","55","null","null","142","84","null","null","107","null","53","null","73","null","39","null","166","68","null","null","130","61","null","null","100","63","null","null","80","52","null","null","33","null","26","null","76","null","62","null","0","12","null","null",
