"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","1695","177","null","null","148","null","102","null","63","65","null","null","64","68","null","null","124","93","null","null","30","36","null","null","118","73","null","null","53","null","43","null","36","null","34","null","41","42","null","null","126","74","null","null","237","null","102","null","199","null","113","null","223","null","95","null","158","null","80","null","75","82","null","null","0","18","null","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","711","70","null","null","15","null","21","null","72","56","null","null","7","11","null","null","13","14","null","null","29","23","null","null","32","21","null","null","47","null","40","null","10","null","12","null","14","16","null","null","32","23","null","null","49","null","27","null","184","null","59","null","60","null","36","null","69","null","35","null","48","33","null","null","30","20","null","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","1322","124","null","null","78","null","54","null","48","36","null","null","60","50","null","null","161","86","null","null","73","48","null","null","82","56","null","null","112","null","67","null","21","null","22","null","42","32","null","null","77","48","null","null","236","null","96","null","146","null","81","null","86","null","44","null","27","null","31","null","0","13","null","null","73","80","null","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","1291","137","null","null","119","null","77","null","46","50","null","null","100","68","null","null","72","36","null","null","9","15","null","null","104","55","null","null","52","null","51","null","47","null","47","null","71","45","null","null","88","44","null","null","145","null","80","null","164","null","79","null","85","null","50","null","58","null","51","null","34","27","null","null","97","67","null","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","1605","145","null","null","40","null","39","null","65","55","null","null","37","35","null","null","107","63","null","null","114","56","null","null","101","72","null","null","113","null","95","null","52","null","41","null","23","27","null","null","146","71","null","null","275","null","132","null","282","null","129","null","140","null","88","null","68","null","57","null","17","26","null","null","25","39","null","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","1095","134","null","null","44","null","56","null","51","57","null","null","37","30","null","null","71","51","null","null","72","50","null","null","30","27","null","null","71","null","48","null","126","null","82","null","38","32","null","null","120","79","null","null","76","null","38","null","164","null","72","null","65","null","39","null","22","null","25","null","90","54","null","null","18","21","null","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","814","78","null","null","22","null","24","null","17","19","null","null","31","34","null","null","40","34","null","null","9","14","null","null","61","52","null","null","36","null","32","null","68","null","38","null","32","24","null","null","93","44","null","null","67","null","33","null","198","null","68","null","85","null","50","null","38","null","27","null","10","12","null","null","7","12","null","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","1454","130","null","null","36","null","30","null","29","44","null","null","75","56","null","null","36","35","null","null","62","42","null","null","67","49","null","null","50","null","35","null","57","null","38","null","43","30","null","null","139","67","null","null","197","null","81","null","277","null","100","null","108","null","63","null","87","null","73","null","114","60","null","null","77","64","null","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","1393","165","null","null","33","null","51","null","68","75","null","null","76","60","null","null","50","46","null","null","39","42","null","null","44","44","null","null","13","null","21","null","42","null","43","null","79","56","null","null","134","76","null","null","228","null","94","null","229","null","116","null","231","null","115","null","70","null","51","null","45","43","null","null","12","18","null","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","538","48","null","null","0","null","13","null","26","23","null","null","4","8","null","null","4","7","null","null","0","13","null","null","14","17","null","null","5","null","8","null","37","null","31","null","15","15","null","null","34","27","null","null","56","null","30","null","44","null","31","null","110","null","53","null","43","null","25","null","58","34","null","null","88","56","null","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","1678","161","null","null","150","null","103","null","122","101","null","null","112","75","null","null","132","115","null","null","23","26","null","null","52","49","null","null","91","null","92","null","141","null","83","null","11","17","null","null","119","86","null","null","68","null","48","null","317","null","138","null","111","null","79","null","130","null","80","null","66","35","null","null","33","31","null","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","1248","61","null","null","46","null","27","null","13","16","null","null","28","26","null","null","85","46","null","null","77","64","null","null","45","38","null","null","43","null","40","null","51","null","44","null","53","44","null","null","86","58","null","null","182","null","75","null","174","null","57","null","114","null","53","null","110","null","58","null","119","82","null","null","22","24","null","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","1382","122","null","null","57","null","51","null","63","28","null","null","92","79","null","null","64","44","null","null","39","33","null","null","77","67","null","null","83","null","54","null","26","null","26","null","0","13","null","null","145","88","null","null","238","null","94","null","240","null","81","null","123","null","54","null","85","null","69","null","11","15","null","null","39","38","null","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","520","77","null","null","0","null","13","null","26","24","null","null","24","20","null","null","22","16","null","null","5","9","null","null","51","37","null","null","23","null","19","null","17","null","22","null","21","19","null","null","84","44","null","null","106","null","56","null","91","null","64","null","33","null","29","null","12","null","19","null","5","11","null","null","0","13","null","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","880","84","null","null","115","null","69","null","10","17","null","null","6","10","null","null","62","67","null","null","118","88","null","null","45","33","null","null","20","null","28","null","44","null","42","null","24","32","null","null","119","51","null","null","93","null","58","null","80","null","55","null","58","null","48","null","41","null","43","null","45","42","null","null","0","13","null","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","1180","199","null","null","162","null","108","null","123","79","null","null","102","85","null","null","125","76","null","null","28","27","null","null","57","40","null","null","30","null","33","null","16","null","18","null","49","48","null","null","124","101","null","null","139","null","72","null","54","null","65","null","72","null","59","null","91","null","75","null","0","13","null","null","8","12","null","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","1468","223","null","null","108","null","102","null","177","92","null","null","191","93","null","null","119","85","null","null","227","111","null","null","66","59","null","null","76","null","72","null","147","null","110","null","121","99","null","null","48","49","null","null","72","null","62","null","52","null","43","null","32","null","47","null","0","null","13","null","0","13","null","null","32","53","null","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","582","133","null","null","90","null","78","null","20","24","null","null","102","66","null","null","46","44","null","null","55","41","null","null","47","49","null","null","59","null","50","null","35","null","36","null","35","32","null","null","91","64","null","null","0","null","13","null","0","null","13","null","0","null","13","null","2","null","10","null","0","13","null","null","0","13","null","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","493","106","null","null","124","null","73","null","67","52","null","null","22","26","null","null","45","36","null","null","17","21","null","null","13","21","null","null","36","null","37","null","27","null","32","null","26","27","null","null","25","24","null","null","46","null","30","null","18","null","20","null","8","null","12","null","8","null","13","null","0","13","null","null","11","17","null","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","563","90","null","null","139","null","81","null","58","34","null","null","45","33","null","null","71","53","null","null","66","47","null","null","39","29","null","null","20","null","22","null","25","null","24","null","8","13","null","null","26","24","null","null","52","null","36","null","9","null","14","null","5","null","9","null","0","null","18","null","0","18","null","null","0","18","null","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","1015","142","null","null","98","null","67","null","45","31","null","null","104","70","null","null","126","81","null","null","76","41","null","null","11","19","null","null","118","null","68","null","10","null","16","null","72","57","null","null","19","21","null","null","140","null","89","null","92","null","49","null","50","null","36","null","30","null","29","null","0","13","null","null","24","23","null","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","839","140","null","null","109","null","81","null","45","37","null","null","15","23","null","null","20","23","null","null","19","22","null","null","51","51","null","null","75","null","64","null","82","null","55","null","32","31","null","null","23","23","null","null","245","null","103","null","67","null","43","null","26","null","27","null","30","null","31","null","0","13","null","null","0","13","null","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","1077","158","null","null","119","null","60","null","107","56","null","null","44","40","null","null","109","72","null","null","178","86","null","null","101","52","null","null","23","null","25","null","58","null","49","null","27","30","null","null","84","65","null","null","30","null","31","null","144","null","87","null","32","null","29","null","0","null","13","null","13","22","null","null","8","14","null","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","1235","106","null","null","38","null","32","null","39","36","null","null","35","27","null","null","6","10","null","null","57","56","null","null","20","22","null","null","32","null","22","null","35","null","46","null","68","51","null","null","104","48","null","null","30","null","29","null","162","null","56","null","222","null","83","null","27","null","25","null","184","78","null","null","176","70","null","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","2253","202","null","null","185","null","101","null","126","71","null","null","110","93","null","null","75","59","null","null","121","70","null","null","50","39","null","null","172","null","92","null","72","null","50","null","74","63","null","null","124","71","null","null","170","null","85","null","222","null","100","null","251","null","90","null","126","null","77","null","249","123","null","null","126","69","null","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","1369","92","null","null","71","null","38","null","20","26","null","null","22","26","null","null","47","39","null","null","88","50","null","null","31","28","null","null","86","null","44","null","65","null","45","null","17","21","null","null","134","67","null","null","190","null","73","null","161","null","61","null","209","null","80","null","98","null","51","null","97","62","null","null","33","28","null","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","993","97","null","null","64","null","57","null","11","17","null","null","23","28","null","null","9","13","null","null","44","47","null","null","36","34","null","null","35","null","31","null","10","null","16","null","8","12","null","null","15","18","null","null","104","null","57","null","57","null","36","null","104","null","59","null","43","null","37","null","84","53","null","null","346","83","null","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","1649","142","null","null","69","null","54","null","49","81","null","null","56","60","null","null","66","49","null","null","51","43","null","null","0","13","null","null","47","null","45","null","0","null","13","null","4","8","null","null","50","41","null","null","119","null","86","null","175","null","120","null","105","null","66","null","124","null","99","null","141","74","null","null","593","130","null","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","1257","152","null","null","41","null","51","null","0","13","null","null","32","28","null","null","170","107","null","null","34","34","null","null","0","13","null","null","44","null","50","null","26","null","31","null","0","13","null","null","71","51","null","null","31","null","28","null","126","null","99","null","152","null","78","null","84","null","64","null","58","46","null","null","388","101","null","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","1642","101","null","null","79","null","69","null","9","15","null","null","62","49","null","null","26","24","null","null","25","22","null","null","41","35","null","null","51","null","46","null","64","null","41","null","36","47","null","null","92","57","null","null","153","null","71","null","203","null","71","null","104","null","62","null","108","null","47","null","192","83","null","null","397","101","null","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","1907","209","null","null","138","null","89","null","84","108","null","null","34","39","null","null","16","25","null","null","66","70","null","null","36","41","null","null","76","null","55","null","112","null","95","null","64","47","null","null","179","95","null","null","199","null","101","null","324","null","115","null","123","null","64","null","126","null","82","null","158","79","null","null","172","86","null","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","1085","120","null","null","12","null","19","null","0","13","null","null","10","16","null","null","0","13","null","null","27","31","null","null","0","13","null","null","28","null","30","null","17","null","20","null","23","25","null","null","22","25","null","null","93","null","68","null","123","null","61","null","78","null","51","null","36","null","25","null","110","55","null","null","506","99","null","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","1899","217","null","null","237","null","139","null","66","60","null","null","86","60","null","null","102","70","null","null","119","83","null","null","79","44","null","null","67","null","62","null","88","null","65","null","89","82","null","null","306","123","null","null","191","null","118","null","105","null","65","null","137","null","86","null","85","null","77","null","75","64","null","null","67","55","null","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","1674","206","null","null","217","null","78","null","117","87","null","null","76","48","null","null","28","32","null","null","43","39","null","null","46","43","null","null","29","null","33","null","26","null","31","null","61","34","null","null","135","71","null","null","147","null","77","null","236","null","98","null","149","null","102","null","141","null","87","null","89","54","null","null","134","69","null","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","1054","104","null","null","47","null","30","null","31","26","null","null","18","19","null","null","46","31","null","null","14","17","null","null","9","14","null","null","57","null","34","null","27","null","30","null","64","52","null","null","48","30","null","null","93","null","54","null","93","null","44","null","202","null","80","null","64","null","47","null","76","42","null","null","165","59","null","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","321","97","null","null","0","null","13","null","77","76","null","null","3","7","null","null","17","17","null","null","77","62","null","null","40","39","null","null","0","null","13","null","23","null","27","null","8","12","null","null","10","10","null","null","23","null","32","null","30","null","43","null","0","null","13","null","6","null","10","null","7","14","null","null","0","13","null","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","348","84","null","null","88","null","51","null","19","22","null","null","26","28","null","null","35","29","null","null","24","26","null","null","9","11","null","null","21","null","25","null","5","null","9","null","0","13","null","null","31","29","null","null","66","null","55","null","24","null","33","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","681","146","null","null","152","null","86","null","74","57","null","null","177","84","null","null","23","25","null","null","22","36","null","null","27","36","null","null","12","null","20","null","63","null","55","null","25","40","null","null","25","28","null","null","35","null","51","null","0","null","13","null","9","null","14","null","0","null","13","null","0","13","null","null","37","61","null","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","621","95","null","null","66","null","58","null","47","31","null","null","19","23","null","null","89","52","null","null","26","25","null","null","15","17","null","null","56","null","42","null","30","null","32","null","48","31","null","null","49","50","null","null","39","null","39","null","80","null","50","null","25","null","26","null","9","null","15","null","23","36","null","null","0","13","null","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","1221","200","null","null","100","null","87","null","62","59","null","null","53","58","null","null","24","34","null","null","103","65","null","null","56","70","null","null","61","null","53","null","157","null","94","null","0","18","null","null","112","98","null","null","64","null","36","null","235","null","133","null","108","null","79","null","10","null","16","null","31","39","null","null","45","63","null","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","824","89","null","null","17","null","21","null","43","39","null","null","27","25","null","null","80","60","null","null","78","56","null","null","44","44","null","null","56","null","35","null","39","null","28","null","15","21","null","null","66","36","null","null","116","null","67","null","122","null","66","null","49","null","36","null","27","null","33","null","45","68","null","null","0","13","null","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","648","92","null","null","25","null","23","null","16","20","null","null","56","41","null","null","75","40","null","null","20","18","null","null","80","52","null","null","32","null","25","null","8","null","13","null","63","54","null","null","81","39","null","null","49","null","35","null","109","null","58","null","32","null","28","null","2","null","7","null","0","13","null","null","0","13","null","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","1095","161","null","null","32","null","27","null","90","70","null","null","62","64","null","null","59","45","null","null","61","50","null","null","15","17","null","null","42","null","35","null","49","null","38","null","70","55","null","null","124","67","null","null","231","null","104","null","107","null","60","null","51","null","41","null","50","null","50","null","43","63","null","null","9","16","null","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","1345","196","null","null","263","null","135","null","115","82","null","null","67","61","null","null","114","69","null","null","28","46","null","null","117","71","null","null","70","null","48","null","54","null","45","null","39","32","null","null","47","35","null","null","124","null","74","null","67","null","49","null","84","null","51","null","87","null","77","null","15","17","null","null","54","68","null","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","301","62","null","null","36","null","35","null","11","20","null","null","33","32","null","null","48","50","null","null","39","35","null","null","53","49","null","null","8","null","19","null","0","null","13","null","9","14","null","null","35","38","null","null","15","null","21","null","7","null","21","null","0","null","13","null","0","null","13","null","7","12","null","null","0","13","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","515","114","null","null","63","null","59","null","52","55","null","null","7","11","null","null","91","68","null","null","73","45","null","null","71","51","null","null","13","null","20","null","9","null","10","null","13","12","null","null","32","26","null","null","22","null","16","null","32","null","31","null","7","null","10","null","30","null","42","null","0","13","null","null","0","13","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","764","115","null","null","70","null","61","null","40","37","null","null","43","40","null","null","78","44","null","null","35","40","null","null","32","37","null","null","41","null","36","null","28","null","30","null","12","19","null","null","49","35","null","null","105","null","61","null","185","null","93","null","23","null","25","null","11","null","19","null","12","18","null","null","0","13","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","1813","226","null","null","50","null","61","null","157","113","null","null","216","119","null","null","78","53","null","null","55","40","null","null","45","41","null","null","85","null","61","null","97","null","65","null","33","41","null","null","205","98","null","null","132","null","89","null","126","null","71","null","125","null","75","null","41","null","44","null","154","75","null","null","214","88","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","946","120","null","null","8","null","14","null","15","17","null","null","31","29","null","null","0","13","null","null","25","24","null","null","33","26","null","null","0","null","13","null","11","null","18","null","40","34","null","null","74","61","null","null","33","null","27","null","81","null","38","null","93","null","50","null","46","null","39","null","130","53","null","null","326","94","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","1731","210","null","null","109","null","77","null","74","56","null","null","113","83","null","null","93","61","null","null","58","39","null","null","118","77","null","null","98","null","75","null","122","null","75","null","115","70","null","null","107","80","null","null","221","null","95","null","131","null","89","null","125","null","60","null","36","null","55","null","151","81","null","null","60","58","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","1017","147","null","null","62","null","43","null","38","33","null","null","32","28","null","null","63","43","null","null","63","55","null","null","54","36","null","null","55","null","54","null","46","null","63","null","12","13","null","null","36","30","null","null","80","null","45","null","184","null","89","null","89","null","61","null","40","null","36","null","104","71","null","null","59","42","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","1149","129","null","null","129","null","80","null","60","33","null","null","59","37","null","null","51","49","null","null","96","70","null","null","40","32","null","null","33","null","30","null","69","null","48","null","23","27","null","null","28","22","null","null","199","null","107","null","92","null","41","null","137","null","75","null","50","null","42","null","24","32","null","null","59","47","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","1389","151","null","null","168","null","77","null","118","88","null","null","42","39","null","null","83","60","null","null","53","39","null","null","40","33","null","null","58","null","44","null","114","null","89","null","108","89","null","null","115","60","null","null","78","null","45","null","161","null","74","null","74","null","61","null","54","null","39","null","74","42","null","null","49","38","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","1193","114","null","null","29","null","27","null","44","40","null","null","96","53","null","null","48","32","null","null","17","19","null","null","9","14","null","null","44","null","35","null","41","null","48","null","35","39","null","null","20","17","null","null","109","null","57","null","96","null","54","null","86","null","47","null","110","null","57","null","119","58","null","null","290","93","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","835","137","null","null","134","null","75","null","149","82","null","null","65","63","null","null","53","45","null","null","12","19","null","null","53","56","null","null","30","null","31","null","34","null","37","null","34","34","null","null","104","64","null","null","70","null","52","null","12","null","18","null","11","null","18","null","56","null","49","null","18","25","null","null","0","13","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","406","79","null","null","49","null","36","null","34","30","null","null","59","67","null","null","17","21","null","null","26","23","null","null","14","16","null","null","5","null","8","null","25","null","24","null","23","23","null","null","48","35","null","null","38","null","33","null","15","null","17","null","11","null","11","null","11","null","13","null","0","13","null","null","31","24","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","795","72","null","null","43","null","32","null","39","32","null","null","30","24","null","null","42","35","null","null","2","5","null","null","43","33","null","null","33","null","25","null","47","null","34","null","19","23","null","null","63","43","null","null","76","null","53","null","114","null","55","null","124","null","57","null","50","null","43","null","21","24","null","null","49","37","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","463","139","null","null","109","null","81","null","79","73","null","null","37","33","null","null","91","66","null","null","56","56","null","null","30","48","null","null","27","null","32","null","0","null","13","null","12","21","null","null","22","37","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","889","134","null","null","44","null","38","null","100","76","null","null","120","90","null","null","82","60","null","null","109","76","null","null","8","14","null","null","33","null","31","null","88","null","67","null","39","32","null","null","60","45","null","null","42","null","37","null","115","null","76","null","16","null","21","null","33","null","37","null","0","13","null","null","0","13","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","1093","126","null","null","32","null","35","null","77","55","null","null","16","27","null","null","78","53","null","null","59","65","null","null","53","53","null","null","63","null","57","null","34","null","35","null","26","31","null","null","217","99","null","null","167","null","82","null","74","null","60","null","134","null","93","null","11","null","18","null","52","50","null","null","0","18","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","1096","184","null","null","126","null","107","null","109","91","null","null","33","32","null","null","53","51","null","null","13","21","null","null","175","95","null","null","29","null","31","null","53","null","43","null","84","60","null","null","70","64","null","null","201","null","109","null","99","null","67","null","26","null","33","null","25","null","41","null","0","18","null","null","0","18","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","508","98","null","null","114","null","93","null","60","62","null","null","16","26","null","null","40","36","null","null","40","32","null","null","32","31","null","null","10","null","15","null","8","null","15","null","0","13","null","null","66","43","null","null","29","null","24","null","24","null","25","null","15","null","25","null","21","null","22","null","33","26","null","null","0","13","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","385","110","null","null","55","null","54","null","46","33","null","null","50","48","null","null","22","25","null","null","10","15","null","null","58","56","null","null","14","null","16","null","32","null","37","null","0","18","null","null","17","25","null","null","24","null","26","null","24","null","29","null","5","null","9","null","19","null","22","null","0","18","null","null","9","14","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","281","85","null","null","45","null","44","null","33","38","null","null","18","22","null","null","13","13","null","null","0","13","null","null","0","13","null","null","23","null","25","null","33","null","30","null","23","29","null","null","56","46","null","null","22","null","33","null","0","null","13","null","0","null","13","null","0","null","13","null","15","24","null","null","0","13","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","416","103","null","null","0","null","13","null","12","17","null","null","73","80","null","null","33","31","null","null","32","31","null","null","31","33","null","null","49","null","43","null","24","null","24","null","35","42","null","null","43","34","null","null","38","null","31","null","36","null","35","null","10","null","15","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","934","158","null","null","184","null","105","null","96","72","null","null","32","36","null","null","69","70","null","null","76","59","null","null","22","28","null","null","22","null","22","null","46","null","38","null","95","79","null","null","71","51","null","null","64","null","53","null","94","null","72","null","55","null","46","null","0","null","18","null","8","18","null","null","0","18","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","1383","201","null","null","154","null","94","null","212","112","null","null","91","57","null","null","53","38","null","null","122","87","null","null","51","52","null","null","79","null","65","null","105","null","80","null","13","23","null","null","75","58","null","null","72","null","83","null","108","null","67","null","80","null","68","null","81","null","68","null","87","66","null","null","0","18","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","1445","112","null","null","52","null","44","null","62","32","null","null","144","80","null","null","36","28","null","null","73","60","null","null","56","35","null","null","23","null","26","null","34","null","27","null","111","86","null","null","144","78","null","null","107","null","56","null","140","null","71","null","117","null","71","null","106","null","70","null","92","48","null","null","148","56","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","1108","165","null","null","144","null","81","null","104","79","null","null","33","36","null","null","148","83","null","null","38","31","null","null","104","69","null","null","61","null","57","null","68","null","56","null","58","44","null","null","44","36","null","null","102","null","60","null","65","null","35","null","15","null","17","null","80","null","68","null","34","30","null","null","10","16","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","1053","149","null","null","50","null","39","null","19","23","null","null","11","19","null","null","44","40","null","null","40","35","null","null","9","15","null","null","146","null","65","null","115","null","105","null","41","38","null","null","72","53","null","null","113","null","93","null","111","null","66","null","75","null","57","null","104","null","77","null","10","17","null","null","93","68","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","1486","167","null","null","75","null","52","null","34","33","null","null","34","31","null","null","153","110","null","null","116","74","null","null","74","46","null","null","61","null","65","null","87","null","49","null","76","62","null","null","166","76","null","null","165","null","103","null","129","null","68","null","117","null","57","null","36","null","37","null","63","40","null","null","100","42","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","1189","124","null","null","29","null","26","null","25","28","null","null","0","13","null","null","29","27","null","null","19","21","null","null","29","28","null","null","24","null","26","null","11","null","18","null","26","31","null","null","89","52","null","null","156","null","70","null","173","null","79","null","145","null","65","null","105","null","62","null","105","53","null","null","224","86","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","1567","122","null","null","20","null","24","null","40","44","null","null","16","17","null","null","53","46","null","null","68","60","null","null","69","57","null","null","69","null","46","null","121","null","71","null","0","13","null","null","115","76","null","null","74","null","54","null","89","null","45","null","77","null","42","null","92","null","45","null","159","64","null","null","505","96","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","978","92","null","null","0","null","13","null","48","56","null","null","0","13","null","null","23","25","null","null","8","14","null","null","9","14","null","null","18","null","19","null","25","null","25","null","31","47","null","null","47","35","null","null","48","null","42","null","46","null","30","null","118","null","65","null","126","null","54","null","92","51","null","null","339","84","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","785","60","null","null","34","null","24","null","36","30","null","null","27","24","null","null","14","12","null","null","25","26","null","null","38","24","null","null","50","null","41","null","56","null","33","null","40","42","null","null","57","39","null","null","91","null","44","null","96","null","48","null","64","null","39","null","38","null","27","null","32","21","null","null","87","34","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","1220","116","null","null","61","null","39","null","58","47","null","null","36","26","null","null","62","37","null","null","118","69","null","null","47","33","null","null","43","null","30","null","84","null","45","null","14","22","null","null","64","36","null","null","117","null","49","null","133","null","59","null","109","null","54","null","128","null","65","null","88","39","null","null","58","42","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","1498","121","null","null","28","null","29","null","56","42","null","null","66","52","null","null","31","34","null","null","69","50","null","null","70","67","null","null","18","null","21","null","142","null","86","null","20","23","null","null","68","49","null","null","107","null","63","null","168","null","81","null","109","null","75","null","163","null","82","null","99","66","null","null","284","107","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","1214","145","null","null","101","null","65","null","83","61","null","null","25","28","null","null","68","43","null","null","75","47","null","null","24","39","null","null","32","null","30","null","107","null","69","null","70","60","null","null","114","77","null","null","67","null","46","null","97","null","54","null","45","null","39","null","96","null","74","null","151","91","null","null","59","48","null","null",
