"GEO_ID","NAME","B25001_001M","B25001_001MA","B25001_001E","B25001_001EA",
"Geography","Geographic Area Name","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total","Annotation of Estimate!!Total",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","132","null","913","null",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","80","null","1416","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","93","null","2369","null",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","125","null","3401","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","128","null","2541","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","153","null","1727","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","83","null","1081","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","50","null","2409","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","55","null","1631","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","64","null","2076","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","46","null","1754","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","76","null","2430","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","58","null","2595","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","57","null","2277","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","34","null","540","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","36","null","1483","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","76","null","2174","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","98","null","3204","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","68","null","1023","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","90","null","2802","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","46","null","2030","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","48","null","2211","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","53","null","1447","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","23","null","850","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","23","null","1020","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","25","null","1023","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","53","null","1489","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","104","null","3435","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","124","null","1326","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","58","null","3040","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","135","null","1541","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","127","null","2751","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","64","null","1685","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","100","null","2624","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","65","null","481","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","49","null","1365","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","89","null","1798","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","28","null","1409","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","16","null","1197","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","42","null","1927","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","25","null","1371","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","132","null","1469","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","229","null","2226","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","101","null","2573","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","121","null","3197","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","56","null","1296","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","25","null","1900","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","29","null","2162","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","37","null","2120","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","27","null","1779","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","80","null","1435","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","227","null","2647","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","93","null","2408","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","13","null","650","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","26","null","2117","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","44","null","690","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","35","null","1631","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","22","null","1395","null",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","28","null","318","null",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","147","null","1802","null",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","10","null","514","null",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","83","null","2535","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","77","null","1289","null",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","25","null","1310","null",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","29","null","1666","null",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","78","null","1350","null",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","23","null","1620","null",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","26","null","1705","null",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","50","null","1074","null",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","20","null","1456","null",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","235","null","2372","null",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","154","null","3254","null",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","186","null","2554","null",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","68","null","1626","null",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","51","null","1808","null",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","51","null","1153","null",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","59","null","1192","null",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","72","null","1896","null",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","85","null","1520","null",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","100","null","1807","null",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","36","null","2326","null",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","136","null","2406","null",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","27","null","1575","null",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","89","null","2450","null",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","89","null","1796","null",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","68","null","1490","null",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","78","null","1419","null",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","42","null","1460","null",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","81","null","1156","null",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","53","null","1090","null",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","23","null","1429","null",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","90","null","2226","null",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","128","null","1706","null",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","20","null","780","null",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","47","null","1348","null",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","30","null","1224","null",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","80","null","1730","null",
"1400000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","23","null","1208","null",
"1400000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","66","null","1369","null",
"1400000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","82","null","2011","null",
"1400000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","49","null","2585","null",
"1400000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","45","null","2744","null",
"1400000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","22","null","1337","null",
"1400000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","34","null","2499","null",
"1400000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","37","null","1974","null",
"1400000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","35","null","2388","null",
"1400000US04013422204","Census Tract 4222.04, Maricopa County, Arizona","22","null","1422","null",
"1400000US04013422205","Census Tract 4222.05, Maricopa County, Arizona","12","null","620","null",
"1400000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","54","null","2964","null",
"1400000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","36","null","2107","null",
"1400000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","26","null","1178","null",
"1400000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","26","null","1782","null",
"1400000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","18","null","943","null",
"1400000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","17","null","802","null",
"1400000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","42","null","1938","null",
"1400000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","28","null","1577","null",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","22","null","1178","null",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","24","null","1363","null",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","37","null","812","null",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","35","null","2023","null",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","14","null","866","null",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","91","null","1806","null",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","32","null","1917","null",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","28","null","1339","null",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","47","null","2452","null",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","70","null","1843","null",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","40","null","2106","null",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","50","null","2040","null",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","95","null","1383","null",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","56","null","1860","null",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","41","null","1870","null",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","71","null","1504","null",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","38","null","2065","null",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","41","null","2079","null",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","40","null","2386","null",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","41","null","1899","null",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","45","null","1944","null",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","32","null","1937","null",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","30","null","1368","null",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","39","null","1898","null",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","21","null","1059","null",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","30","null","1010","null",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","35","null","1730","null",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","26","null","1709","null",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","23","null","1564","null",
"1400000US04013422606","Census Tract 4226.06, Maricopa County, Arizona","118","null","2520","null",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","42","null","3120","null",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","71","null","1751","null",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","116","null","2651","null",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","66","null","2121","null",
"1400000US04013422616","Census Tract 4226.16, Maricopa County, Arizona","66","null","1821","null",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","29","null","2011","null",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","38","null","2395","null",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","22","null","1041","null",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","56","null","1398","null",
"1400000US04013422622","Census Tract 4226.22, Maricopa County, Arizona","29","null","1426","null",
"1400000US04013422623","Census Tract 4226.23, Maricopa County, Arizona","124","null","1375","null",
"1400000US04013422624","Census Tract 4226.24, Maricopa County, Arizona","94","null","3293","null",
"1400000US04013422625","Census Tract 4226.25, Maricopa County, Arizona","134","null","2201","null",
"1400000US04013422626","Census Tract 4226.26, Maricopa County, Arizona","89","null","2288","null",
"1400000US04013422627","Census Tract 4226.27, Maricopa County, Arizona","164","null","1779","null",
"1400000US04013422628","Census Tract 4226.28, Maricopa County, Arizona","158","null","2063","null",
"1400000US04013422629","Census Tract 4226.29, Maricopa County, Arizona","157","null","1162","null",
"1400000US04013422630","Census Tract 4226.30, Maricopa County, Arizona","97","null","2641","null",
"1400000US04013422631","Census Tract 4226.31, Maricopa County, Arizona","100","null","1520","null",
"1400000US04013422632","Census Tract 4226.32, Maricopa County, Arizona","110","null","1562","null",
"1400000US04013422633","Census Tract 4226.33, Maricopa County, Arizona","21","null","1483","null",
"1400000US04013422634","Census Tract 4226.34, Maricopa County, Arizona","105","null","2173","null",
"1400000US04013422635","Census Tract 4226.35, Maricopa County, Arizona","118","null","1233","null",
"1400000US04013422636","Census Tract 4226.36, Maricopa County, Arizona","22","null","1269","null",
"1400000US04013422637","Census Tract 4226.37, Maricopa County, Arizona","18","null","1136","null",
"1400000US04013422638","Census Tract 4226.38, Maricopa County, Arizona","84","null","1579","null",
"1400000US04013422639","Census Tract 4226.39, Maricopa County, Arizona","59","null","3124","null",
"1400000US04013422640","Census Tract 4226.40, Maricopa County, Arizona","72","null","2747","null",
"1400000US04013422641","Census Tract 4226.41, Maricopa County, Arizona","32","null","2054","null",
"1400000US04013422642","Census Tract 4226.42, Maricopa County, Arizona","32","null","2186","null",
"1400000US04013422643","Census Tract 4226.43, Maricopa County, Arizona","24","null","1904","null",
"1400000US04013422644","Census Tract 4226.44, Maricopa County, Arizona","78","null","3096","null",
"1400000US04013422646","Census Tract 4226.46, Maricopa County, Arizona","149","null","1668","null",
"1400000US04013522800","Census Tract 5228, Maricopa County, Arizona","83","null","762","null",
"1400000US04013522901","Census Tract 5229.01, Maricopa County, Arizona","54","null","2023","null",
"1400000US04013522903","Census Tract 5229.03, Maricopa County, Arizona","99","null","1610","null",
"1400000US04013522904","Census Tract 5229.04, Maricopa County, Arizona","76","null","1492","null",
"1400000US04013523002","Census Tract 5230.02, Maricopa County, Arizona","73","null","1988","null",
"1400000US04013523003","Census Tract 5230.03, Maricopa County, Arizona","85","null","2737","null",
"1400000US04013523005","Census Tract 5230.05, Maricopa County, Arizona","43","null","2096","null",
"1400000US04013523006","Census Tract 5230.06, Maricopa County, Arizona","40","null","2492","null",
"1400000US04013523102","Census Tract 5231.02, Maricopa County, Arizona","86","null","1751","null",
"1400000US04013523103","Census Tract 5231.03, Maricopa County, Arizona","45","null","2557","null",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","83","null","2574","null",
"1400000US04013610000","Census Tract 6100, Maricopa County, Arizona","152","null","2334","null",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","65","null","278","null",
"1400000US04013610200","Census Tract 6102, Maricopa County, Arizona","65","null","3981","null",
"1400000US04013610300","Census Tract 6103, Maricopa County, Arizona","52","null","2954","null",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","34","null","1827","null",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","137","null","2208","null",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","78","null","2279","null",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","132","null","2688","null",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","86","null","874","null",
"1400000US04013610900","Census Tract 6109, Maricopa County, Arizona","64","null","1834","null",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","65","null","805","null",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","86","null","907","null",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","56","null","1864","null",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","44","null","1716","null",
"1400000US04013611400","Census Tract 6114, Maricopa County, Arizona","110","null","2055","null",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","112","null","1305","null",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","21","null","1152","null",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","67","null","2377","null",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","29","null","2578","null",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","63","null","987","null",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","96","null","826","null",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","45","null","1005","null",
"1400000US04013612300","Census Tract 6123, Maricopa County, Arizona","119","null","2120","null",
"1400000US04013612400","Census Tract 6124, Maricopa County, Arizona","60","null","2350","null",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","32","null","1795","null",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","40","null","1083","null",
"1400000US04013612700","Census Tract 6127, Maricopa County, Arizona","20","null","1020","null",
"1400000US04013612800","Census Tract 6128, Maricopa County, Arizona","40","null","901","null",
"1400000US04013612900","Census Tract 6129, Maricopa County, Arizona","36","null","1034","null",
"1400000US04013613000","Census Tract 6130, Maricopa County, Arizona","67","null","1219","null",
"1400000US04013613100","Census Tract 6131, Maricopa County, Arizona","26","null","1763","null",
"1400000US04013613200","Census Tract 6132, Maricopa County, Arizona","73","null","1471","null",
"1400000US04013613300","Census Tract 6133, Maricopa County, Arizona","21","null","2739","null",
"1400000US04013613400","Census Tract 6134, Maricopa County, Arizona","28","null","1563","null",
"1400000US04013613500","Census Tract 6135, Maricopa County, Arizona","86","null","1651","null",
"1400000US04013613600","Census Tract 6136, Maricopa County, Arizona","104","null","1346","null",
"1400000US04013613700","Census Tract 6137, Maricopa County, Arizona","44","null","1765","null",
"1400000US04013613800","Census Tract 6138, Maricopa County, Arizona","42","null","1405","null",
"1400000US04013613900","Census Tract 6139, Maricopa County, Arizona","75","null","2003","null",
"1400000US04013614000","Census Tract 6140, Maricopa County, Arizona","26","null","1601","null",
"1400000US04013614100","Census Tract 6141, Maricopa County, Arizona","79","null","2257","null",
"1400000US04013614200","Census Tract 6142, Maricopa County, Arizona","73","null","1999","null",
"1400000US04013614300","Census Tract 6143, Maricopa County, Arizona","49","null","1364","null",
"1400000US04013614400","Census Tract 6144, Maricopa County, Arizona","27","null","1550","null",
"1400000US04013614500","Census Tract 6145, Maricopa County, Arizona","147","null","1863","null",
"1400000US04013614600","Census Tract 6146, Maricopa County, Arizona","51","null","3233","null",
"1400000US04013614700","Census Tract 6147, Maricopa County, Arizona","127","null","1601","null",
"1400000US04013614800","Census Tract 6148, Maricopa County, Arizona","36","null","1951","null",
"1400000US04013614900","Census Tract 6149, Maricopa County, Arizona","18","null","1481","null",
"1400000US04013615000","Census Tract 6150, Maricopa County, Arizona","118","null","2546","null",
"1400000US04013615100","Census Tract 6151, Maricopa County, Arizona","53","null","1301","null",
"1400000US04013615200","Census Tract 6152, Maricopa County, Arizona","89","null","3032","null",
"1400000US04013615300","Census Tract 6153, Maricopa County, Arizona","38","null","1580","null",
"1400000US04013615400","Census Tract 6154, Maricopa County, Arizona","29","null","1865","null",
"1400000US04013615500","Census Tract 6155, Maricopa County, Arizona","46","null","2266","null",
"1400000US04013615600","Census Tract 6156, Maricopa County, Arizona","41","null","2396","null",
"1400000US04013615700","Census Tract 6157, Maricopa County, Arizona","29","null","1244","null",
"1400000US04013615800","Census Tract 6158, Maricopa County, Arizona","68","null","2173","null",
"1400000US04013615900","Census Tract 6159, Maricopa County, Arizona","74","null","1914","null",
"1400000US04013616000","Census Tract 6160, Maricopa County, Arizona","71","null","593","null",
"1400000US04013616100","Census Tract 6161, Maricopa County, Arizona","25","null","1565","null",
"1400000US04013616200","Census Tract 6162, Maricopa County, Arizona","28","null","1338","null",
"1400000US04013616300","Census Tract 6163, Maricopa County, Arizona","57","null","765","null",
"1400000US04013616400","Census Tract 6164, Maricopa County, Arizona","150","null","2999","null",
"1400000US04013616500","Census Tract 6165, Maricopa County, Arizona","24","null","1787","null",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","28","null","2337","null",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","29","null","2083","null",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","36","null","2454","null",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","101","null","2068","null",
"1400000US04013617000","Census Tract 6170, Maricopa County, Arizona","117","null","2793","null",
"1400000US04013617100","Census Tract 6171, Maricopa County, Arizona","14","null","1052","null",
"1400000US04013617200","Census Tract 6172, Maricopa County, Arizona","15","null","1073","null",
"1400000US04013617300","Census Tract 6173, Maricopa County, Arizona","21","null","1421","null",
"1400000US04013617400","Census Tract 6174, Maricopa County, Arizona","110","null","4297","null",
"1400000US04013617500","Census Tract 6175, Maricopa County, Arizona","93","null","2168","null",
"1400000US04013617600","Census Tract 6176, Maricopa County, Arizona","105","null","2588","null",
"1400000US04013617700","Census Tract 6177, Maricopa County, Arizona","39","null","1820","null",
"1400000US04013617800","Census Tract 6178, Maricopa County, Arizona","22","null","963","null",
"1400000US04013617900","Census Tract 6179, Maricopa County, Arizona","25","null","1147","null",
"1400000US04013618000","Census Tract 6180, Maricopa County, Arizona","73","null","1625","null",
"1400000US04013618100","Census Tract 6181, Maricopa County, Arizona","54","null","1760","null",
"1400000US04013618200","Census Tract 6182, Maricopa County, Arizona","20","null","1687","null",
"1400000US04013618300","Census Tract 6183, Maricopa County, Arizona","15","null","1197","null",
"1400000US04013618400","Census Tract 6184, Maricopa County, Arizona","18","null","1541","null",
"1400000US04013618500","Census Tract 6185, Maricopa County, Arizona","75","null","1903","null",
"1400000US04013618600","Census Tract 6186, Maricopa County, Arizona","21","null","1760","null",
"1400000US04013618700","Census Tract 6187, Maricopa County, Arizona","19","null","1072","null",
"1400000US04013618800","Census Tract 6188, Maricopa County, Arizona","101","null","2396","null",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","127","null","3014","null",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","55","null","1599","null",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","32","null","1621","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","89","null","2494","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","53","null","2207","null",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","110","null","2204","null",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","103","null","2215","null",
"1400000US04013619600","Census Tract 6196, Maricopa County, Arizona","25","null","800","null",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","45","null","1534","null",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","38","null","2217","null",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","34","null","2459","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","19","null","14","null",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","89","null","1307","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","59","null","890","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","40","null","54","null",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","32","null","822","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","126","null","2697","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","16","null","632","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","49","null","2507","null",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","28","null","1453","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","95","null","2501","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","41","null","2027","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","41","null","2153","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","45","null","2704","null",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","54","null","2947","null",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","68","null","1953","null",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","94","null","2273","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","20","null","988","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","26","null","919","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","24","null","1156","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","22","null","989","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","37","null","1907","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","41","null","868","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","30","null","1682","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","95","null","1880","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","53","null","716","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","37","null","2272","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","113","null","1424","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","111","null","2152","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","109","null","2238","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","133","null","1648","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","122","null","2350","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","25","null","764","null",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","39","null","2070","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","90","null","2144","null",
"1400000US04013812800","Census Tract 8128, Maricopa County, Arizona","169","null","1273","null",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","80","null","1128","null",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","110","null","1269","null",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","50","null","777","null",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","69","null","1098","null",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","119","null","1327","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","81","null","1263","null",
