"GEO_ID","NAME","B19001C_001E","B19001C_001EA","B19001C_001M","B19001C_001MA","B19001C_002E","B19001C_002M","B19001C_002MA","B19001C_002EA","B19001C_003E","B19001C_003M","B19001C_003MA","B19001C_003EA","B19001C_004E","B19001C_004EA","B19001C_004M","B19001C_004MA","B19001C_005E","B19001C_005EA","B19001C_005M","B19001C_005MA","B19001C_006E","B19001C_006M","B19001C_006MA","B19001C_006EA","B19001C_007E","B19001C_007M","B19001C_007MA","B19001C_007EA","B19001C_008E","B19001C_008M","B19001C_008MA","B19001C_008EA","B19001C_009E","B19001C_009EA","B19001C_009M","B19001C_009MA","B19001C_010E","B19001C_010M","B19001C_010MA","B19001C_010EA","B19001C_011E","B19001C_011M","B19001C_011MA","B19001C_011EA","B19001C_012E","B19001C_012EA","B19001C_012M","B19001C_012MA","B19001C_013E","B19001C_013M","B19001C_013MA","B19001C_013EA","B19001C_014E","B19001C_014M","B19001C_014MA","B19001C_014EA","B19001C_015E","B19001C_015EA","B19001C_015M","B19001C_015MA","B19001C_016E","B19001C_016EA","B19001C_016M","B19001C_016MA","B19001C_017E","B19001C_017M","B19001C_017MA","B19001C_017EA",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","18","null","22","null","10","16","null","null","8","13","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","27","null","37","null","0","12","null","null","0","12","null","null","5","null","9","null","0","null","12","null","0","12","null","null","22","35","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","31","null","43","null","31","43","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","21","null","17","null","2","4","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","4","8","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","5","null","8","null","7","11","null","null","0","12","null","null","0","null","12","null","0","null","12","null","3","5","null","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","93","null","52","null","0","12","null","null","5","8","null","null","19","null","22","null","0","null","12","null","14","23","null","null","31","33","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","11","null","13","null","13","20","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","199","null","71","null","0","12","null","null","10","16","null","null","66","null","44","null","0","null","12","null","20","24","null","null","9","15","null","null","35","33","null","null","10","null","16","null","11","18","null","null","0","12","null","null","15","null","24","null","0","12","null","null","23","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","125","null","75","null","28","37","null","null","44","41","null","null","14","null","21","null","0","null","12","null","0","12","null","null","0","12","null","null","31","41","null","null","0","null","12","null","0","12","null","null","8","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","153","null","74","null","28","42","null","null","22","35","null","null","0","null","12","null","0","null","12","null","0","12","null","null","8","17","null","null","0","12","null","null","33","null","47","null","0","12","null","null","18","29","null","null","0","null","12","null","22","27","null","null","22","36","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","209","null","134","null","32","43","null","null","36","58","null","null","0","null","17","null","55","null","74","null","0","17","null","null","0","17","null","null","39","63","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","47","65","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","102","null","65","null","44","38","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","28","40","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","30","37","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","16","null","25","null","16","25","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","6","null","10","null","0","12","null","null","6","10","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","57","null","45","null","9","15","null","null","0","12","null","null","0","null","12","null","0","null","12","null","12","19","null","null","0","12","null","null","0","12","null","null","36","null","36","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","77","null","87","null","41","65","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","36","59","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","32","null","40","null","0","12","null","null","0","12","null","null","0","null","12","null","32","null","40","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","102","null","68","null","11","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","13","36","null","null","16","25","null","null","0","17","null","null","0","null","17","null","0","17","null","null","15","25","null","null","0","null","17","null","34","38","null","null","0","17","null","null","13","null","22","null","0","null","17","null","0","17","null","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","111","null","73","null","0","17","null","null","0","17","null","null","33","null","38","null","0","null","17","null","0","17","null","null","25","36","null","null","17","28","null","null","9","null","14","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","27","null","37","null","0","17","null","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","144","null","105","null","35","52","null","null","0","12","null","null","34","null","52","null","3","null","9","null","0","12","null","null","0","12","null","null","44","59","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","28","43","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","66","null","56","null","0","12","null","null","0","12","null","null","27","null","41","null","0","null","12","null","39","41","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","221","null","86","null","25","38","null","null","33","24","null","null","0","null","17","null","21","null","33","null","15","24","null","null","27","29","null","null","8","12","null","null","17","null","20","null","0","17","null","null","19","23","null","null","9","null","14","null","0","17","null","null","31","35","null","null","0","null","17","null","16","null","24","null","0","17","null","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","128","null","57","null","46","42","null","null","30","33","null","null","0","null","17","null","16","null","27","null","7","13","null","null","0","17","null","null","9","13","null","null","0","null","17","null","0","17","null","null","20","32","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","188","null","99","null","33","52","null","null","38","44","null","null","11","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","28","29","null","null","6","null","11","null","0","17","null","null","0","17","null","null","0","null","17","null","29","44","null","null","11","16","null","null","32","null","48","null","0","null","17","null","0","17","null","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","31","null","41","null","0","12","null","null","0","12","null","null","0","null","12","null","23","null","39","null","0","12","null","null","8","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","37","null","47","null","0","17","null","null","0","17","null","null","0","null","17","null","25","null","40","null","0","17","null","null","0","17","null","null","12","22","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","159","null","135","null","0","17","null","null","27","51","null","null","0","null","17","null","58","null","92","null","0","17","null","null","0","17","null","null","41","79","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","14","23","null","null","19","33","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","71","null","70","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","34","38","null","null","0","17","null","null","0","17","null","null","37","null","58","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","49","null","54","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","11","18","null","null","0","12","null","null","0","12","null","null","9","null","20","null","29","44","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","105","null","62","null","36","37","null","null","14","22","null","null","15","null","22","null","15","null","24","null","18","22","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","7","null","11","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","96","null","57","null","32","39","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","39","43","null","null","6","null","10","null","0","12","null","null","0","12","null","null","0","null","12","null","19","31","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","25","null","31","null","14","24","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","11","20","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","66","null","52","null","0","12","null","null","12","18","null","null","0","null","12","null","20","null","32","null","0","12","null","null","13","20","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","21","null","32","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002704","Census Tract 27.04, Pima County, Arizona","8","null","12","null","8","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","82","null","58","null","23","37","null","null","0","12","null","null","0","null","12","null","0","null","12","null","7","13","null","null","18","29","null","null","0","12","null","null","10","null","15","null","0","12","null","null","0","12","null","null","0","null","12","null","24","28","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","118","null","103","null","17","28","null","null","0","17","null","null","0","null","17","null","0","null","17","null","31","57","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","24","null","41","null","0","17","null","null","0","17","null","null","46","null","71","null","0","null","17","null","0","17","null","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","2","null","11","null","0","12","null","null","2","11","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019002906","Census Tract 29.06, Pima County, Arizona","22","null","23","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","12","18","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","10","null","14","null","0","null","12","null","0","12","null","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","17","null","28","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","17","28","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","15","null","14","null","4","7","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","6","8","null","null","0","12","null","null","0","null","12","null","5","7","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","192","null","133","null","14","22","null","null","36","58","null","null","32","null","50","null","72","null","88","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","38","null","61","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","21","null","25","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","10","null","17","null","0","12","null","null","0","12","null","null","11","null","18","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","16","null","26","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","16","null","26","null","0","null","17","null","0","17","null","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","23","null","26","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","8","null","13","null","0","12","null","null","15","23","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","77","null","74","null","22","35","null","null","0","12","null","null","31","null","52","null","0","null","12","null","24","39","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","29","null","34","null","0","12","null","null","0","12","null","null","0","null","12","null","23","null","32","null","0","12","null","null","0","12","null","null","0","12","null","null","6","null","9","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","111","null","114","null","0","17","null","null","0","17","null","null","0","null","17","null","12","null","19","null","0","17","null","null","0","17","null","null","61","94","null","null","0","null","17","null","0","17","null","null","38","59","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","123","null","86","null","35","55","null","null","0","17","null","null","53","null","67","null","0","null","17","null","0","17","null","null","12","20","null","null","0","17","null","null","0","null","17","null","0","17","null","null","23","34","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","60","null","56","null","49","62","null","null","11","18","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","34","null","31","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","15","null","null","0","null","12","null","8","12","null","null","17","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","46","null","36","null","0","17","null","null","0","17","null","null","9","null","14","null","0","null","17","null","0","17","null","null","19","29","null","null","0","17","null","null","0","null","17","null","7","12","null","null","0","17","null","null","0","null","17","null","0","17","null","null","11","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","195","null","109","null","23","34","null","null","0","17","null","null","26","null","41","null","24","null","39","null","0","17","null","null","23","38","null","null","0","17","null","null","0","null","17","null","0","17","null","null","38","58","null","null","43","null","66","null","0","17","null","null","0","17","null","null","0","null","17","null","18","null","25","null","0","17","null","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","215","null","118","null","61","63","null","null","39","51","null","null","0","null","17","null","37","null","60","null","38","57","null","null","9","14","null","null","5","10","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","26","41","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","141","null","89","null","13","22","null","null","0","17","null","null","31","null","47","null","36","null","60","null","0","17","null","null","0","17","null","null","0","17","null","null","21","null","34","null","20","24","null","null","8","13","null","null","0","null","17","null","0","17","null","null","0","17","null","null","12","null","22","null","0","null","17","null","0","17","null","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","196","null","92","null","55","52","null","null","8","12","null","null","0","null","17","null","38","null","44","null","18","29","null","null","23","26","null","null","0","17","null","null","18","null","27","null","0","17","null","null","26","35","null","null","0","null","17","null","10","15","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","93","null","52","null","20","31","null","null","0","12","null","null","0","null","12","null","0","null","12","null","11","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","25","30","null","null","20","32","null","null","12","null","17","null","5","7","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","102","null","61","null","8","12","null","null","0","12","null","null","0","null","12","null","52","null","41","null","0","12","null","null","22","23","null","null","13","19","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","7","11","null","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","157","null","94","null","43","56","null","null","32","34","null","null","0","null","12","null","17","null","29","null","0","12","null","null","0","12","null","null","0","12","null","null","40","null","48","null","8","14","null","null","0","12","null","null","0","null","12","null","17","25","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","28","null","20","null","7","10","null","null","6","8","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","9","14","null","null","6","9","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","65","null","41","null","0","12","null","null","0","12","null","null","0","null","12","null","15","null","23","null","15","24","null","null","14","22","null","null","4","7","null","null","0","null","12","null","0","12","null","null","0","12","null","null","6","null","9","null","4","7","null","null","0","12","null","null","7","null","10","null","0","null","12","null","0","12","null","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","8","null","13","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","8","13","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","9","null","15","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","9","null","15","null","0","12","null","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","16","null","26","null","0","17","null","null","0","17","null","null","16","null","26","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","23","null","25","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","12","18","null","null","0","null","12","null","0","12","null","null","0","12","null","null","11","null","18","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","5","null","8","null","0","12","null","null","0","12","null","null","0","null","12","null","5","null","8","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","13","null","24","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","13","24","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","10","null","16","null","10","16","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
